iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.046114,0.01,4.213333,0,0,0,1,0.8,5,5,5,0.042133316,3
2,0.046755087,0.01,4.133333,0,0,0,1,0.8,5,5,5,0.041333318,3
3,0.041168403,0.013333333,4.245,0,0,0,1,0.8,5,5,5,0.056599963,4
4,0.0582322,0.02,4.1666665,4.136667,4.163334,0,1,0.8,5,5,5,0.0833333,6
5,0.053176995,0.023333333,4.2228575,4.224,4.2149997,0,1,0.8,5,5,5,0.09853332,7
6,0.053037204,0.026666665,4.21,4.238333,4.194,0,1,0.8,5,5,5,0.11226664,8
7,0.06957401,0.030000001,4.1844454,4.18,4.173666,4.21,1,0.8,5,5,5,0.12553337,9
8,0.07216371,0.033333335,4.2219996,4.2756667,4.2059994,4.1866665,1,0.8,5,5,5,0.14073335,10
9,0.07439151,0.036666665,4.2,4.1889997,4.2193327,4.1799994,1,0.8,5,5,5,0.15400001,11
10,0.07752699,0.04,4.1883326,4.1766667,4.1906657,4.195667,1,0.8,5,5,5,0.16753335,12
11,0.08337781,0.043333333,4.1661525,4.1560473,4.16919,4.171333,1,0.8,5,5,5,0.18053332,13
12,0.08613219,0.046666667,4.1857142,4.1598086,4.176476,4.2206664,1,0.8,5,5,5,0.1953333,14
13,0.09221439,0.05,4.2039986,4.2466583,4.1802855,4.1866665,1,0.8,5,5,5,0.21019995,15
14,0.087932296,0.05333333,4.22375,4.2475715,4.1825,4.2419047,1,0.8,5,5,5,0.22526664,16
15,0.09948361,0.05666667,4.1752934,4.188127,4.2000475,4.145666,1,0.8,5,5,5,0.23660001,17
16,0.0970038,0.060000002,4.176667,4.1742373,4.150452,4.2221904,1,0.8,5,5,5,0.25060004,18
17,0.10054192,0.06333333,4.1863165,4.1872945,4.1602383,4.193571,1,0.8,5,5,5,0.26513332,19
18,0.103283,0.06666667,4.1210003,4.10327,4.1316752,4.1190953,1,0.8,5,5,5,0.27473342,20
19,0.105443895,0.07,4.113334,4.047525,4.155881,4.120048,1,0.8,5,5,5,0.2879334,21
20,0.111315385,0.07333333,3.9700005,3.8745077,3.9944298,4.0433736,1,0.8,5,5,5,0.29113334,22
21,0.109703206,0.07333333,3.9127276,3.8091824,3.9187782,4.0249047,1,0.8,5,5,5,0.28693333,22
22,0.11365918,0.07666667,3.642609,3.4848015,3.6787283,3.7429528,1,0.8,5,5,5,0.27926674,23
23,0.11770351,0.08,3.3649998,3.239856,3.3893332,3.4842227,1,0.8,5,5,5,0.26919997,24
24,0.123842604,0.083333336,3.1544,3.0445883,3.1636255,3.321794,1,0.8,5,5,5,0.26286662,25
25,0.12727861,0.086666666,2.7523074,2.565732,2.793284,2.9714844,1,0.8,5,5,5,0.2385333,26
26,0.12816069,0.09,2.625185,2.3782444,2.6043909,2.948345,1,0.8,5,5,5,0.23626667,27
27,0.13153411,0.093333334,2.4485717,2.4116323,2.2673314,2.755643,1,0.8,5,5,5,0.22853333,28
28,0.13463639,0.096666664,2.3455172,2.1238194,2.4147394,2.5907395,1,0.8,5,5,5,0.22673325,29
29,0.14144193,0.1,2.2353332,2.1986158,2.1994941,2.4170475,1,0.8,5,5,5,0.22353338,30
30,0.1439696,0.10333333,2.1819358,2.1161165,2.174362,2.328928,1,0.8,5,5,5,0.22546668,31
31,0.14792971,0.10666666,2.16375,2.1380563,2.1192293,2.3204546,1,0.8,5,5,5,0.23079997,32
32,0.15313499,0.11000001,2.0133333,1.8999022,2.0081737,2.1857698,1,0.8,5,5,5,0.22146662,33
33,0.1594136,0.11333334,1.8999999,1.7186307,1.9102776,2.1721969,1,0.8,5,5,5,0.21533331,34
34,0.16344742,0.11666667,1.8325711,1.6518412,1.891483,2.029002,1,0.8,5,5,5,0.21380003,35
35,0.16633448,0.120000005,1.773333,1.6686347,1.7628478,1.9971408,1,0.8,5,5,5,0.21279997,36
36,0.17147781,0.123333335,1.7270268,1.6201361,1.7705774,1.8820877,1,0.8,5,5,5,0.21299995,37
37,0.17712511,0.12666667,1.6526315,1.6484702,1.7108754,1.6708977,1,0.8,5,5,5,0.2093333,38
38,0.18128552,0.13,1.604103,1.5540538,1.6276132,1.6771077,1,0.8,5,5,5,0.20853333,39
39,0.18239492,0.13333334,1.6124998,1.515969,1.6303298,1.7823993,1,0.8,5,5,5,0.215,40
40,0.1894649,0.13666667,1.5273169,1.4145827,1.5314283,1.7213651,1,0.8,5,5,5,0.20873329,41
41,0.19298166,0.14,1.3828576,1.329482,1.3477654,1.5885309,1,0.8,5,5,5,0.19360004,42
42,0.20083706,0.14333333,1.4148837,1.3875259,1.3504333,1.6245179,1,0.8,5,5,5,0.20279999,43
43,0.20391683,0.14666666,1.3959091,1.2633643,1.409032,1.5930158,1,0.8,5,5,5,0.20473331,44
44,0.2197101,0.14999999,1.3617777,1.3135883,1.3300874,1.5707943,1,0.8,5,5,5,0.20426667,45
45,0.22751808,0.15333334,1.266087,1.2477057,1.242284,1.382631,1,0.8,5,5,5,0.19413333,46
