iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.045979496,0.01,3.506667,0,0,0,1,0.8,4,3,5,0.035066653,3
2,0.043923497,0.01,3.5133328,0,0,0,1,0.8,4,3,5,0.035133325,3
3,0.0355526,0.013333333,3.6,3.1716666,0,0,1,0.8,4,3,5,0.047999978,4
4,0.054642007,0.02,3.5966663,3.2203333,0,4.1783333,1,0.8,4,3,5,0.071933314,6
5,0.0546476,0.023333333,3.597143,3.2279997,0,4.1089997,1,0.8,4,3,5,0.08393331,7
6,0.052681006,0.026666665,3.655,3.219333,0,4.134,1,0.8,4,3,5,0.09746664,8
7,0.068791404,0.030000001,3.6511111,3.1976664,0,4.1689997,1,0.8,4,3,5,0.1095333,9
8,0.0730028,0.033333335,3.586,3.1440945,0,4.149667,1,0.8,4,3,5,0.119533345,10
9,0.076184094,0.036666665,3.6545463,3.1950474,0,4.20619,1,0.8,4,3,5,0.134,11
10,0.077998295,0.04,3.615,3.1639526,0,4.1533327,1,0.8,4,3,5,0.14459999,12
11,0.078402504,0.043333333,3.576923,3.1159525,0,4.1388097,1,0.8,4,3,5,0.15499999,13
12,0.0835535,0.046666667,3.5814285,3.1616669,0,4.1090713,1,0.8,4,3,5,0.16713333,14
13,0.083652906,0.05,3.521333,3.1188574,0,4.059452,1,0.8,4,3,5,0.17606667,15
14,0.08589191,0.05333333,3.4975,3.117351,0,4.0082703,1,0.8,4,3,5,0.1865333,16
15,0.09206329,0.05666667,3.3988242,3.0960507,0,3.8210883,1,0.8,4,3,5,0.19259998,17
16,0.0976658,0.060000002,3.2144446,2.9955382,0,3.5368938,1,0.8,4,3,5,0.19286662,18
17,0.10081879,0.06333333,3.1547372,2.935624,0,3.5994525,1,0.8,4,3,5,0.19979997,19
18,0.1034243,0.06666667,3.076,2.895297,0,3.4389846,1,0.8,4,3,5,0.20506667,20
19,0.105316095,0.07,3.0238094,2.8742983,0,3.3456433,1,0.8,4,3,5,0.21166663,21
20,0.10550679,0.07333333,2.8954544,2.8050995,0,3.1590414,1,0.8,4,3,5,0.21233328,22
21,0.107680015,0.07333333,2.903636,2.7910995,0,3.20449,1,0.8,4,3,5,0.21293327,22
22,0.110815994,0.07666667,2.773913,2.7277613,0,3.0018704,1,0.8,4,3,5,0.21266663,23
23,0.112318285,0.08,2.6958332,2.6593826,0,2.9045243,1,0.8,4,3,5,0.21566664,24
24,0.118512996,0.083333336,2.6711996,2.6615033,0,2.9057868,1,0.8,4,3,5,0.2226,25
