iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.000101828,0.01,4.480001,0,0,0,0.4,0.4,5,5,5,0.04479998,3
2,0.000060392,0.01,4.6199994,0,0,0,0.4,0.4,5,5,5,0.04619998,3
3,0.000070508,0.01,4.6066666,0,0,0,0.4,0.4,5,5,5,0.046066646,3
4,0.000064688,0.01,4.5666666,0,0,0,0.4,0.4,5,5,5,0.045666642,3
5,0.000053666,0.013333333,4.63,0,0,0,0.4,0.4,5,5,5,0.061733294,4
6,0.000046686,0.013333333,4.565,0,0,0,0.4,0.4,5,5,5,0.060866628,4
7,0.000043554,0.013333333,4.635,0,0,0,0.4,0.4,5,5,5,0.06179996,4
8,0.000068064,0.016666668,4.5280004,0,0,0,0.4,0.4,5,5,5,0.07546664,5
9,0.000070564,0.016666668,4.5599995,0,0,0,0.4,0.4,5,5,5,0.075999975,5
10,0.000071784,0.016666668,4.588,0,0,0,0.4,0.4,5,5,5,0.07646664,5
11,0.000065844,0.02,4.5666656,4.5633335,4.625334,0,0.4,0.4,5,5,5,0.091333315,6
12,0.000066976,0.02,4.59,0,4.5663333,0,0.4,0.4,5,5,5,0.091799974,6
13,0.000065742,0.02,4.5933337,0,0,0,0.4,0.4,5,5,5,0.091866635,6
14,0.000066502,0.02,4.5166664,4.519,0,0,0.4,0.4,5,5,5,0.09033331,6
15,0.00006178,0.023333333,4.5571423,0,4.528,4.658,0.4,0.4,5,5,5,0.106333315,7
16,0.000060252,0.023333333,4.52,0,0,0,0.4,0.4,5,5,5,0.10546664,7
17,0.00005705,0.023333333,4.591428,0,0,0,0.4,0.4,5,5,5,0.1071333,7
18,0.000060646,0.026666665,4.515,4.4850006,4.5660005,0,0.4,0.4,5,5,5,0.12039996,8
19,0.00006089,0.026666665,4.5425,4.519,4.51,0,0.4,0.4,5,5,5,0.121133305,8
20,0.000055712,0.026666665,4.5675,0,4.5829997,0,0.4,0.4,5,5,5,0.121799976,8
21,0.000072156,0.030000001,4.5066667,4.3723335,4.5990005,0,0.4,0.4,5,5,5,0.13520004,9
22,0.00007436,0.030000001,4.546667,4.5660005,4.508001,0,0.4,0.4,5,5,5,0.13640003,9
23,0.000071938,0.030000001,4.6044436,4.642667,4.5629997,0,0.4,0.4,5,5,5,0.13813335,9
24,0.00007211,0.030000001,4.471112,4.478,4.445,0,0.4,0.4,5,5,5,0.13413338,9
25,0.000072504,0.033333335,4.464,0,4.4176664,0,0.4,0.4,5,5,5,0.14880002,10
26,0.000074236,0.033333335,4.4960003,4.474,4.5039997,4.552,0.4,0.4,5,5,5,0.14986666,10
27,0.000071472,0.033333335,4.5260005,4.5169997,4.5286665,0,0.4,0.4,5,5,5,0.15086669,10
28,0.000073842,0.036666665,4.5454545,4.5771427,4.556095,4.498,0.4,0.4,5,5,5,0.16666666,11
29,0.000076328,0.036666665,4.4763637,4.473476,4.4403334,0,0.4,0.4,5,5,5,0.16413333,11
30,0.000073992,0.036666665,4.505455,4.455667,4.601334,0,0.4,0.4,5,5,5,0.16520001,11
31,0.000074042,0.036666665,4.474546,4.435667,4.4538093,0,0.4,0.4,5,5,5,0.16406666,11
32,0.000077,0.04,4.481667,4.5404286,4.476476,4.4600954,0.4,0.4,5,5,5,0.17926666,12
33,0.000074126,0.04,4.4883327,4.4886193,4.487143,4.5450006,0.4,0.4,5,5,5,0.17953333,12
34,0.000076482,0.04,4.498334,4.4727616,4.5022383,4.5533338,0.4,0.4,5,5,5,0.1799333,12
35,0.000075922,0.043333333,4.383077,4.346714,4.395952,4.405667,0.4,0.4,5,5,5,0.1899333,13
36,0.000080942,0.043333333,4.450769,4.41219,4.4033337,4.5486674,0.4,0.4,5,5,5,0.19286665,13
37,0.000078584,0.043333333,4.446153,4.4410954,4.3473334,4.587,0.4,0.4,5,5,5,0.19266666,13
38,0.000081366,0.046666667,4.4157147,4.3889284,4.332881,4.5506663,0.4,0.4,5,5,5,0.20606667,14
39,0.000077026,0.046666667,4.4285707,4.419952,4.391636,0,0.4,0.4,5,5,5,0.20666666,14
40,0.000078164,0.046666667,4.4414287,4.4887857,4.337333,4.5739994,0.4,0.4,5,5,5,0.20726666,14
41,0.000081878,0.046666667,4.472857,4.494809,4.451762,4.5336666,0.4,0.4,5,5,5,0.20873328,14
42,0.000080046,0.05,4.376,4.417619,4.2219048,4.543667,0.4,0.4,5,5,5,0.21879993,15
43,0.000078776,0.05,4.4293337,4.4420004,4.381191,4.5270967,0.4,0.4,5,5,5,0.22146662,15
44,0.0000793,0.05,4.4093337,4.448048,4.351809,4.4852858,0.4,0.4,5,5,5,0.22046661,15
45,0.000081396,0.05333333,4.30875,4.300072,4.271175,4.4851437,0.4,0.4,5,5,5,0.22979996,16
46,0.000081792,0.05333333,4.40125,4.362762,4.380691,4.523905,0.4,0.4,5,5,5,0.2347333,16
47,0.000080654,0.05333333,4.40625,4.371405,4.347484,4.5388575,0.4,0.4,5,5,5,0.23499988,16
48,0.00009331,0.05666667,4.3470597,4.282556,4.298817,4.4623337,0.4,0.4,5,5,5,0.24633338,17
49,0.000092166,0.05666667,4.2423534,4.1946588,4.2389684,4.4274526,0.4,0.4,5,5,5,0.24040002,17
50,0.000088872,0.05666667,4.3352933,4.252302,4.3130083,4.498112,0.4,0.4,5,5,5,0.24566668,17
51,0.000091336,0.05666667,4.258823,4.2613254,4.189603,4.3876667,0.4,0.4,5,5,5,0.24133334,17
52,0.000096724,0.060000002,4.2399993,4.2572865,4.1559052,4.3655076,0.4,0.4,5,5,5,0.2544,18
53,0.000091194,0.060000002,4.316666,4.2889442,4.246294,4.5008574,0.4,0.4,5,5,5,0.25900003,18
54,0.000090522,0.060000002,4.281111,4.1673174,4.259357,4.4535003,0.4,0.4,5,5,5,0.2568667,18
55,0.00009328,0.06333333,4.277895,4.280675,4.2604365,4.2881427,0.4,0.4,5,5,5,0.27093333,19
56,0.000093704,0.06333333,4.3042107,4.202675,4.262928,4.542167,0.4,0.4,5,5,5,0.27260002,19
57,0.000093024,0.06333333,4.257895,4.2336464,4.2103734,4.3506193,0.4,0.4,5,5,5,0.26966664,19
58,0.00009467,0.06666667,4.2350006,4.1828337,4.1475177,4.454619,0.4,0.4,5,5,5,0.28233343,20
59,0.000095888,0.06666667,4.1989994,4.1504216,4.1297774,4.379976,0.4,0.4,5,5,5,0.2799334,20
60,0.000095186,0.06666667,4.223,4.1208572,4.2423973,4.3815475,0.4,0.4,5,5,5,0.2815334,20
61,0.000094058,0.06666667,4.21,4.149238,4.163049,4.3604054,0.4,0.4,5,5,5,0.2806667,20
62,0.00009567,0.07,4.171429,4.0950074,4.170198,4.300357,0.4,0.4,5,5,5,0.29200006,21
63,0.000097972,0.07,4.169524,4.118429,4.0898514,4.378667,0.4,0.4,5,5,5,0.29186666,21
64,0.000099008,0.07,4.157143,4.134714,4.06046,4.3434997,0.4,0.4,5,5,5,0.291,21
65,0.000104112,0.07333333,4.1481814,4.134849,4.057475,4.3764043,0.4,0.4,5,5,5,0.30420002,22
66,0.000103218,0.07333333,4.0727277,4.019684,3.9448807,4.3479204,0.4,0.4,5,5,5,0.29866666,22
67,0.000101512,0.07333333,4.059091,3.9778254,3.9409204,4.317031,0.4,0.4,5,5,5,0.29766664,22
68,0.00010825,0.07666667,4.0982604,4.0209575,4.082761,4.239635,0.4,0.4,5,5,5,0.31420004,23
69,0.00010578,0.07666667,4.067826,3.9185069,4.0621214,4.3105,0.4,0.4,5,5,5,0.31186673,23
