iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.000096648,0.01,4.5266666,0,0,0,0.4,0.4,5,5,5,0.045266647,3
2,0.000063722,0.01,4.5600004,0,0,0,0.4,0.4,5,5,5,0.045599982,3
3,0.0000562,0.01,4.62,0,0,0,0.4,0.4,5,5,5,0.04619998,3
4,0.000057512,0.01,4.6000004,0,0,0,0.4,0.4,5,5,5,0.04599998,3
5,0.000046546,0.013333333,4.56,0,0,0,0.4,0.4,5,5,5,0.06079996,4
6,0.000043146,0.013333333,4.615,0,0,0,0.4,0.4,5,5,5,0.061533295,4
7,0.000042136,0.013333333,4.58,0,0,0,0.4,0.4,5,5,5,0.061066628,4
8,0.000066732,0.016666668,4.6160016,0,0,0,0.4,0.4,5,5,5,0.07693331,5
9,0.00006451,0.016666668,4.5600004,0,0,0,0.4,0.4,5,5,5,0.075999975,5
10,0.000066172,0.016666668,4.5959992,0,0,0,0.4,0.4,5,5,5,0.07659998,5
11,0.00006603,0.02,4.57,0,4.5533333,0,0.4,0.4,5,5,5,0.091399975,6
12,0.000068014,0.02,4.5766673,0,0,0,0.4,0.4,5,5,5,0.091533296,6
13,0.00006662,0.02,4.57,0,0,0,0.4,0.4,5,5,5,0.091399975,6
14,0.0000632,0.02,4.5833335,0,0,0,0.4,0.4,5,5,5,0.09166663,6
15,0.000061722,0.023333333,4.568571,0,4.558,0,0.4,0.4,5,5,5,0.10659996,7
16,0.00006021,0.023333333,4.5771422,0,4.5950003,0,0.4,0.4,5,5,5,0.10679998,7
17,0.000058382,0.023333333,4.597142,4.417667,4.6710005,0,0.4,0.4,5,5,5,0.10726664,7
18,0.000059154,0.026666665,4.5975,0,4.576,0,0.4,0.4,5,5,5,0.122599974,8
19,0.000058244,0.026666665,4.5575,0,4.5970006,4.512,0.4,0.4,5,5,5,0.12153332,8
20,0.000057262,0.026666665,4.5375,0,4.5406666,4.538,0.4,0.4,5,5,5,0.12099998,8
21,0.000071656,0.030000001,4.551111,4.527667,4.5079994,0,0.4,0.4,5,5,5,0.13653335,9
22,0.000070636,0.030000001,4.568888,4.551,4.586667,0,0.4,0.4,5,5,5,0.13706669,9
23,0.000073534,0.030000001,4.5333333,0,4.5030003,4.5179996,0.4,0.4,5,5,5,0.136,9
24,0.000071348,0.030000001,4.5311112,4.57,4.5153337,0,0.4,0.4,5,5,5,0.13593337,9
25,0.000072468,0.033333335,4.4740005,4.44,4.472667,0,0.4,0.4,5,5,5,0.14913335,10
26,0.000073952,0.033333335,4.5199995,4.5392857,4.5513334,4.5053334,0.4,0.4,5,5,5,0.15066668,10
