iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0015281,0.01,4.3333335,0,4,4.5,1,0.4,5,5,5,0.043333333,3
2,0.000769,0.01,4.6666665,5,5,4,1,0.4,5,5,5,0.046666663,3
3,0.0010288,0.013333333,4.25,4.3333335,0,4,1,0.4,5,5,5,0.056666665,4
4,0.0011369,0.02,5,5,5,5,1,0.4,5,5,5,0.099999994,6
5,0.0010574,0.023333333,4.142857,4,5,4,1,0.4,5,5,5,0.096666664,7
6,0.0009842,0.026666665,4.75,5,4.6666665,4.6666665,1,0.4,5,5,5,0.12666667,8
7,0.0020388,0.030000001,4.3333335,4,4,4.75,1,0.4,5,5,5,0.13000001,9
8,0.0016126,0.033333335,4.6,4.5,4.5,5,1,0.4,5,5,5,0.15333334,10
9,0.0013691,0.036666665,4.3636365,4.75,4.25,4,1,0.4,5,5,5,0.16,11
10,0.0014434,0.04,4.6666665,4.75,4.75,4.5,1,0.4,5,5,5,0.18666665,12
11,0.0020473,0.043333333,4.6923075,4.3333335,4.6666665,5,1,0.4,5,5,5,0.20333332,13
12,0.0016621,0.046666667,4.571429,4.8333335,4.25,4.5,1,0.4,5,5,5,0.21333334,14
13,0.0018245,0.05,4.5333333,4.5,4.8,4.25,1,0.4,5,5,5,0.22666667,15
14,0.0022486,0.05333333,4.625,4.6,4.714286,4.5,1,0.4,5,5,5,0.24666665,16
15,0.0019067,0.05666667,4.7058825,4.6666665,4.8333335,4.6,1,0.4,5,5,5,0.26666668,17
16,0.0019707,0.060000002,4.5,4.625,4.4,4.4,1,0.4,5,5,5,0.27,18
17,0.0026228,0.06333333,4.5263157,4.571429,4.428571,4.6,1,0.4,5,5,5,0.28666666,19
18,0.0019676,0.06666667,4.6,4.5555553,4.6666665,4.6,1,0.4,5,5,5,0.30666667,20
19,0.0033217,0.07,4.6190476,4.714286,4.6666665,4.4,1,0.4,5,5,5,0.32333332,21
20,0.0018954,0.07333333,4.6363635,4.625,4.857143,4.428571,1,0.4,5,5,5,0.33999997,22
21,0.0025723,0.07333333,4.5,4.625,4.571429,4.285714,1,0.4,5,5,5,0.32999998,22
22,0.0021234,0.07666667,4.478261,4.375,4.428571,4.625,1,0.4,5,5,5,0.34333336,23
23,0.0019488,0.08,4.5833335,4.5,4.7,4.5,1,0.4,5,5,5,0.36666667,24
24,0.0024772,0.083333336,4.6,4.7,4.375,4.714286,1,0.4,5,5,5,0.38333333,25
25,0.0022083,0.086666666,4.3461537,4.3,4.4444447,4.285714,1,0.4,5,5,5,0.37666667,26
26,0.0028172,0.09,4.5925927,4.25,4.7777777,4.7,1,0.4,5,5,5,0.41333336,27
27,0.0025391,0.093333334,4.678571,4.9,4.5454545,4.571429,1,0.4,5,5,5,0.43666664,28
28,0.0027502,0.096666664,4.62069,4.6666665,4.6666665,4.5,1,0.4,5,5,5,0.4466667,29
29,0.0030581,0.1,4.5,4.5454545,4.5555553,4.4,1,0.4,5,5,5,0.45000002,30
30,0.0026907,0.10333333,4.354839,4.25,4.1,4.7777777,1,0.4,5,5,5,0.45000002,31
31,0.0028449,0.10666666,4.4375,4.5,4.1666665,4.75,1,0.4,5,5,5,0.4733333,32
32,0.0031507,0.11000001,3.909091,4.4545455,3.0833333,4.3,1,0.4,5,5,5,0.43000004,33
33,0.0036039,0.11333334,3.7058823,3.5384614,3.5384614,4.25,1,0.4,5,5,5,0.42000002,34
34,0.0034694,0.11666667,3.1714287,3,3,3.857143,1,0.4,5,5,5,0.37,35
35,0.0032061,0.120000005,3.3888888,2.7,3.7692308,3.5384614,1,0.4,5,5,5,0.40666667,36
36,0.0035263,0.123333335,3.7027028,3.2,3.5,4.7,1,0.4,5,5,5,0.45666668,37
37,0.0034524,0.12666667,3.5526316,3.1666667,3.142857,4.4166665,1,0.4,5,5,5,0.45,38
38,0.004006,0.13,3.5897436,3.4615386,3.75,3.5,1,0.4,5,5,5,0.46666664,39
39,0.0038613,0.13333334,3.25,3.2941177,2.6923077,3.9,1,0.4,5,5,5,0.43333337,40
40,0.0035942,0.13666667,3.0243902,2.9166667,3,3.1818182,1,0.4,5,5,5,0.41333336,41
41,0.0041353,0.14,2.7380953,2.5,3,2.7,1,0.4,5,5,5,0.38333336,42
42,0.0041077,0.14333333,2.7209303,3.0625,2.4285715,2.6153846,1,0.4,5,5,5,0.39000002,43
43,0.0039559,0.14666666,2.909091,2.6666667,2.4615386,3.6923077,1,0.4,5,5,5,0.42666668,44
44,0.0044442,0.14999999,3.1111112,3.1176472,3.142857,3.0714285,1,0.4,5,5,5,0.46666664,45
45,0.0046566,0.15333334,2.5869565,2.6111112,2.4666667,2.6923077,1,0.4,5,5,5,0.39666668,46
46,0.0045061,0.15666667,3.1489363,2.75,3.0588236,3.7142856,1,0.4,5,5,5,0.49333334,47
47,0.0049539,0.16,3.1458333,2.9,2.9285715,3.7142856,1,0.4,5,5,5,0.50333333,48
48,0.0051205,0.16333334,2.7142856,2.1333334,2.9,3.0714285,1,0.4,5,5,5,0.44333333,49
49,0.0051128,0.16666667,2.82,2.6470587,3.1176472,2.6875,1,0.4,5,5,5,0.47,50
50,0.0052342,0.17,2.0784314,1.6818181,2.7692308,2.0625,1,0.4,5,5,5,0.35333332,51
51,0.0050358,0.17333333,2.3653846,2.1052632,2.3,2.8461537,1,0.4,5,5,5,0.41,52
52,0.0059474,0.17666666,2.3396227,2.1666667,2.1,2.8666666,1,0.4,5,5,5,0.41333333,53
53,0.0057917,0.18,2.2962964,2.4761906,2,2.4,1,0.4,5,5,5,0.41333336,54
54,0.0065525,0.18333334,2.3454545,2.2380953,2.1111112,2.75,1,0.4,5,5,5,0.43,55
55,0.006431,0.18666667,2.517857,2.142857,2.1904762,3.5714285,1,0.4,5,5,5,0.47,56
56,0.0062057,0.19,2.1403508,2.9411764,1.5454545,2.1111112,1,0.4,5,5,5,0.40666664,57
57,0.0071923,0.19333333,2.275862,2,2.3333333,2.5625,1,0.4,5,5,5,0.43999997,58
58,0.0065701,0.19666666,2.6271186,2.8636363,1.85,3.235294,1,0.4,5,5,5,0.51666665,59
59,0.0066697,0.2,2.15,1.8095238,2.2608695,2.4375,1,0.4,5,5,5,0.43000004,60
60,0.0070669,0.20333333,1.8524591,1.5384616,2,2.2,1,0.4,5,5,5,0.37666667,61
