iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0497027,0.01,4.7800007,4.78,0,0,1,0.2,5,4,5,0.04779998,3
2,0.0469744,0.01,4.7800016,0,0,0,1,0.2,5,4,5,0.04779998,3
3,0.041005295,0.013333333,4.775,4.7416673,0,0,1,0.2,5,4,5,0.06366663,4
4,0.060002595,0.02,4.8,4.801,0,4.7833333,1,0.2,5,4,5,0.095999956,6
5,0.056254905,0.023333333,4.7685704,4.816667,0,4.7023335,1,0.2,5,4,5,0.11126664,7
6,0.053395197,0.026666665,4.77,4.782667,0,4.763667,1,0.2,5,4,5,0.12719999,8
7,0.075061694,0.030000001,4.7688875,4.7854285,0,4.749,1,0.2,5,4,5,0.14306667,9
8,0.079034485,0.033333335,4.7419996,4.734715,0,4.762667,1,0.2,5,4,5,0.15806666,10
9,0.085371606,0.036666665,4.8454537,4.858048,0,4.831952,1,0.2,5,4,5,0.17766665,11
10,0.0869023,0.04,4.7800007,4.773619,0,4.783,1,0.2,5,4,5,0.1912,12
11,0.09540768,0.043333333,4.7769237,4.789413,0,4.7577624,1,0.2,5,4,5,0.20699996,13
12,0.090394594,0.046666667,4.768572,4.731389,0,4.8166904,1,0.2,5,4,5,0.22253329,14
13,0.09499641,0.05,4.788001,4.78046,0,4.806166,1,0.2,5,4,5,0.2394,15
14,0.095105305,0.05333333,4.78625,4.794563,0,4.7771745,1,0.2,5,4,5,0.25526664,16
15,0.104618296,0.05666667,4.7670608,4.752936,0,4.7884517,1,0.2,5,4,5,0.27013344,17
16,0.10568427,0.060000002,4.755555,4.7474537,0,4.779592,1,0.2,5,4,5,0.28533342,18
17,0.1092786,0.06333333,4.771578,4.76504,0,4.786797,1,0.2,5,4,5,0.30220002,19
18,0.11393972,0.06666667,4.7510004,4.7389493,0,4.7673836,1,0.2,5,4,5,0.31673336,20
19,0.111010894,0.07,4.755237,4.745666,0,4.7710247,1,0.2,5,4,5,0.33286667,21
20,0.1107083,0.07333333,4.745454,4.7501817,0,4.751081,1,0.2,5,4,5,0.34800002,22
21,0.113717094,0.07333333,4.7372727,4.7356625,0,4.753717,1,0.2,5,4,5,0.3474,22
22,0.11435071,0.07666667,4.724347,4.7487316,0,4.713359,1,0.2,5,4,5,0.36220002,23
23,0.1164663,0.08,4.6983333,4.7082686,0,4.7141576,1,0.2,5,4,5,0.37586662,24
24,0.12126721,0.083333336,4.6984005,4.7121706,0,4.7180967,1,0.2,5,4,5,0.39153332,25
25,0.12251199,0.086666666,4.6253834,4.6581206,0,4.647526,1,0.2,5,4,5,0.4008667,26
26,0.12896489,0.09,4.5037036,4.490334,0,4.633884,1,0.2,5,4,5,0.40533334,27
27,0.12647842,0.093333334,4.4850006,4.5261827,0,4.5589757,1,0.2,5,4,5,0.4186001,28
28,0.13075161,0.096666664,4.4441385,4.4935145,0,4.546302,1,0.2,5,4,5,0.4296,29
29,0.13531008,0.1,4.3473325,4.3760324,0,4.4854207,1,0.2,5,4,5,0.43473327,30
30,0.1342691,0.10333333,4.2367744,4.2502103,0,4.446183,1,0.2,5,4,5,0.4377999,31
31,0.14302948,0.10666666,4.259375,4.274356,3.6366663,4.46631,1,0.2,5,4,5,0.45433328,32
32,0.14640242,0.11000001,4.130909,4.2248325,3.5073338,4.256551,1,0.2,5,4,5,0.45440003,33
33,0.1574459,0.11333334,4.0852942,4.1348815,3.4132705,4.295229,1,0.2,5,4,5,0.4629999,34
34,0.15920989,0.11666667,3.9697149,3.962062,3.4814942,4.2105756,1,0.2,5,4,5,0.46313325,35
35,0.1715627,0.120000005,3.9555554,4.014553,3.4075274,4.153071,1,0.2,5,4,5,0.47466674,36
36,0.16651206,0.123333335,3.9151351,3.8719912,3.4194684,4.1944637,1,0.2,5,4,5,0.4828666,37
37,0.17893459,0.12666667,3.8078947,3.675583,3.3883173,4.205589,1,0.2,5,4,5,0.48233327,38
38,0.18005322,0.13,3.7646155,3.794831,3.2673948,4.013184,1,0.2,5,4,5,0.4894,39
39,0.18657988,0.13333334,3.764,3.7498052,3.2958763,4.076726,1,0.2,5,4,5,0.5018667,40
40,0.19058762,0.13666667,3.6960974,3.6488712,3.237802,4.0548077,1,0.2,5,4,5,0.5051333,41
41,0.19413827,0.14,3.6185715,3.5744703,3.2653046,3.9256148,1,0.2,5,4,5,0.5066,42
42,0.20323828,0.14333333,3.5958135,3.5693738,3.2652447,3.8613796,1,0.2,5,4,5,0.5154,43
43,0.20755672,0.14666666,3.5154536,3.496823,3.192945,3.7777169,1,0.2,5,4,5,0.51559997,44
44,0.21540266,0.14999999,3.504,3.415872,3.191425,3.854825,1,0.2,5,4,5,0.52559996,45
45,0.22761649,0.15333334,3.3952181,3.3540342,3.1035545,3.6817887,1,0.2,5,4,5,0.5206001,46
46,0.23618233,0.15666667,3.3348935,3.3111863,3.0434232,3.6042397,1,0.2,5,4,5,0.52246666,47
47,0.23982741,0.16,3.3325,3.2017393,3.1019943,3.6818414,1,0.2,5,4,5,0.53319997,48
48,0.2524191,0.16333334,3.2828577,3.3253944,2.8227623,3.629507,1,0.2,5,4,5,0.53620017,49
49,0.25746587,0.16666667,3.2116,3.117204,2.955257,3.5931942,1,0.2,5,4,5,0.5352667,50
50,0.2621261,0.17,3.1898031,3.1665287,2.8758924,3.5402005,1,0.2,5,4,5,0.54226667,51
51,0.26944348,0.17333333,3.1792305,3.142882,2.921146,3.4274895,1,0.2,5,4,5,0.55106664,52
52,0.27844247,0.17666666,3.063396,2.9763513,2.8361213,3.3883646,1,0.2,5,4,5,0.54120004,53
53,0.28344363,0.18,3.0574071,3.026147,2.8261523,3.3374925,1,0.2,5,4,5,0.5503334,54
54,0.2968134,0.18333334,3.0007277,2.9093738,2.7146347,3.4140708,1,0.2,5,4,5,0.55013347,55
55,0.3039179,0.18666667,2.935,2.7988863,2.694846,3.339279,1,0.2,5,4,5,0.54786664,56
56,0.32142857,0.19,2.9031577,2.8664212,2.6340551,3.2671452,1,0.2,5,4,5,0.5516001,57
57,0.33336785,0.19333333,2.88069,2.801408,2.6816254,3.2138908,1,0.2,5,4,5,0.55693334,58
58,0.3381102,0.19666666,2.8111868,2.7188118,2.5254495,3.21909,1,0.2,5,4,5,0.5528666,59
59,0.34431732,0.2,2.8090005,2.7400632,2.609655,3.1092837,1,0.2,5,4,5,0.5618,60
60,0.34988642,0.20333333,2.7839348,2.7260208,2.5839682,3.0803804,1,0.2,5,4,5,0.5660667,61
61,0.36398378,0.20666666,2.737742,2.6495385,2.569838,3.0361814,1,0.2,5,4,5,0.56579995,62
62,0.37641948,0.21,2.6815875,2.5435348,2.473462,3.0972948,1,0.2,5,4,5,0.56313336,63
63,0.39306667,0.21333332,2.61125,2.5233996,2.4396062,2.9401443,1,0.2,5,4,5,0.5570667,64
64,0.40605187,0.21666665,2.561847,2.4394834,2.372245,2.955667,1,0.2,5,4,5,0.55506665,65
65,0.41479996,0.22000001,2.57,2.3727562,2.4409232,2.9901104,1,0.2,5,4,5,0.56539994,66
66,0.42433035,0.22333334,2.5934327,2.463159,2.4149928,2.962919,1,0.2,5,4,5,0.5792001,67
67,0.43469137,0.22666667,2.4829412,2.3011367,2.344442,2.8913398,1,0.2,5,4,5,0.56280005,68
68,0.4526076,0.23,2.464348,2.372627,2.3096209,2.7866912,1,0.2,5,4,5,0.56679994,69
69,0.4630026,0.23333333,2.515429,2.4579346,2.243864,2.8812025,1,0.2,5,4,5,0.5869333,70
70,0.47749555,0.23666666,2.4295774,2.286806,2.2608137,2.8093102,1,0.2,5,4,5,0.57500005,71
71,0.4907161,0.24000001,2.393889,2.216552,2.261797,2.7937534,1,0.2,5,4,5,0.5745335,72
72,0.49092826,0.24333334,2.349315,2.21539,2.1616871,2.739373,1,0.2,5,4,5,0.5716668,73
73,0.5067043,0.24666667,2.3959463,2.2462244,2.3107505,2.6956806,1,0.2,5,4,5,0.59099996,74
74,0.5214561,0.25,2.3408003,2.2756073,2.1516035,2.6900437,1,0.2,5,4,5,0.5852001,75
75,0.54343426,0.25333333,2.2947369,2.1841075,2.1236086,2.6539326,1,0.2,5,4,5,0.5813333,76
76,0.550629,0.25666666,2.2524676,2.0275347,2.125455,2.7112434,1,0.2,5,4,5,0.5781334,77
77,0.5541386,0.26,2.226667,2.0939093,2.1191835,2.512486,1,0.2,5,4,5,0.5789334,78
78,0.5698051,0.26333335,2.2,2.056109,2.075897,2.5360928,1,0.2,5,4,5,0.5793334,79
79,0.58492047,0.26666668,2.1575003,2.044672,2.0873919,2.436463,1,0.2,5,4,5,0.57533336,80
80,0.61669135,0.27,2.1807406,2.0630906,2.0751925,2.4614918,1,0.2,5,4,5,0.5888,81
81,0.6152303,0.27333334,2.1324394,2.0141432,2.042943,2.4482062,1,0.2,5,4,5,0.5828667,82
82,0.62439114,0.27666667,2.1390367,2.0456667,2.0218873,2.4262612,1,0.2,5,4,5,0.5918001,83
83,0.6403924,0.28,2.1045237,1.9390541,1.9555086,2.5233762,1,0.2,5,4,5,0.5892666,84
84,0.65227205,0.28333333,2.0475292,1.9158258,1.9088703,2.404448,1,0.2,5,4,5,0.58013326,85
85,0.65387386,0.28666666,2.0574417,1.951518,1.9600654,2.353071,1,0.2,5,4,5,0.58980006,86
86,0.6814048,0.29,2.02023,1.8372009,1.904257,2.4299097,1,0.2,5,4,5,0.5858667,87
87,0.687092,0.29333332,2.0045457,1.9034393,1.8774108,2.3061016,1,0.2,5,4,5,0.58799994,88
