iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.044596504,0.01,4.8066673,0,0,0,1,0.2,5,5,5,0.04806664,3
2,0.045324605,0.01,4.8,0,0,0,1,0.2,5,5,5,0.047999974,3
3,0.037036605,0.013333333,4.82,0,0,0,1,0.2,5,5,5,0.06426662,4
4,0.0580579,0.02,4.753333,0,4.8066664,0,1,0.2,5,5,5,0.095066644,6
5,0.05363621,0.023333333,4.8085713,0,4.7983336,4.851667,1,0.2,5,5,5,0.112199984,7
6,0.05213179,0.026666665,4.79,4.7933335,4.7860003,0,1,0.2,5,5,5,0.12773332,8
7,0.071365915,0.030000001,4.7999988,4.837333,4.7913337,4.7730007,1,0.2,5,5,5,0.14400001,9
8,0.075644515,0.033333335,4.8180003,4.8396673,4.8006673,4.8473334,1,0.2,5,5,5,0.16059999,10
9,0.07517649,0.036666665,4.823635,4.805667,4.8656673,4.789667,1,0.2,5,5,5,0.17686665,11
10,0.08055599,0.04,4.7833333,4.782667,4.79181,4.7536674,1,0.2,5,5,5,0.19133334,12
11,0.0854744,0.043333333,4.8000016,4.811477,4.795143,4.792001,1,0.2,5,5,5,0.20799997,13
12,0.08340179,0.046666667,4.792858,4.8120956,4.800762,4.754667,1,0.2,5,5,5,0.22366665,14
13,0.0900074,0.05,4.7840014,4.8009524,4.7729206,4.787667,1,0.2,5,5,5,0.23919998,15
14,0.0934286,0.05333333,4.7875,4.7695003,4.794238,4.8106675,1,0.2,5,5,5,0.25533333,16
15,0.09944221,0.05666667,4.808237,4.8064055,4.808976,4.8160005,1,0.2,5,5,5,0.27246672,17
16,0.10270419,0.060000002,4.802222,4.803095,4.8024282,4.786953,1,0.2,5,5,5,0.28813338,18
17,0.10522061,0.06333333,4.7778935,4.796428,4.780809,4.7620006,1,0.2,5,5,5,0.30260003,19
18,0.10481602,0.06666667,4.802,4.79373,4.7827773,4.8327622,1,0.2,5,5,5,0.32013345,20
19,0.11841879,0.07,4.7952366,4.7679596,4.821475,4.796405,1,0.2,5,5,5,0.3356667,21
20,0.11462478,0.07333333,4.760908,4.7593727,4.756626,4.7673573,1,0.2,5,5,5,0.34913337,22
21,0.11829831,0.07333333,4.78909,4.784254,4.777071,4.799405,1,0.2,5,5,5,0.35119998,22
