iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.052114494,0.01,4.8266673,0,0,0,1,0.2,4,5,5,0.048266646,3
2,0.052251104,0.01,4.8266673,0,4.8366666,0,1,0.2,4,5,5,0.048266638,3
3,0.0457964,0.013333333,4.795,0,4.775,0,1,0.2,4,5,5,0.06393329,4
4,0.06384821,0.02,4.809999,0,4.765334,4.88,1,0.2,4,5,5,0.09619998,6
5,0.060687695,0.023333333,4.7742853,0,4.7653337,4.768001,1,0.2,4,5,5,0.111399956,7
6,0.062131707,0.026666665,4.7875,0,4.782667,4.7993336,1,0.2,4,5,5,0.12766662,8
7,0.0811622,0.030000001,4.7888875,0,4.7918096,4.803619,1,0.2,4,5,5,0.14366668,9
8,0.080983795,0.033333335,4.807999,0,4.8035717,4.811334,1,0.2,4,5,5,0.16026668,10
9,0.083304115,0.036666665,4.7599998,0,4.7513337,4.770476,1,0.2,4,5,5,0.17453332,11
10,0.08995819,0.04,4.795,0,4.786262,4.8150477,1,0.2,4,5,5,0.19179994,12
11,0.0926008,0.043333333,4.756923,0,4.774238,4.768714,1,0.2,4,5,5,0.20613329,13
12,0.093065605,0.046666667,4.777142,0,4.7882934,4.777191,1,0.2,4,5,5,0.22293329,14
13,0.09701189,0.05,4.7733345,0,4.7750077,4.780611,1,0.2,4,5,5,0.23866668,15
14,0.1025099,0.05333333,4.8,0,4.81469,4.789,1,0.2,4,5,5,0.25599995,16
15,0.10857689,0.05666667,4.7670608,0,4.7685533,4.791357,1,0.2,4,5,5,0.2701334,17
16,0.117414504,0.060000002,4.7588887,0,4.7690644,4.7867527,1,0.2,4,5,5,0.28553337,18
17,0.11283117,0.06333333,4.741051,0,4.775091,4.7378483,1,0.2,4,5,5,0.30026677,19
18,0.11942321,0.06666667,4.758,0,4.7625046,4.8060822,1,0.2,4,5,5,0.3172,20
19,0.1291046,0.07,4.7219048,0,4.7488885,4.7496433,1,0.2,4,5,5,0.33053333,21
20,0.12426032,0.07333333,4.7045455,0,4.7007046,4.7787614,1,0.2,4,5,5,0.34500003,22
21,0.13181508,0.07333333,4.6781826,0,4.68382,4.765389,1,0.2,4,5,5,0.34306666,22
22,0.13152659,0.07666667,4.649565,0,4.669914,4.7428985,1,0.2,4,5,5,0.35646668,23
23,0.1355975,0.08,4.553333,0,4.561651,4.6875014,1,0.2,4,5,5,0.36426666,24
24,0.13709469,0.083333336,4.5552,0,4.571542,4.6901865,1,0.2,4,5,5,0.3796,25
25,0.14146002,0.086666666,4.5007687,0,4.505253,4.7404494,1,0.2,4,5,5,0.3900667,26
26,0.14749709,0.09,4.4162974,0,4.413031,4.714416,1,0.2,4,5,5,0.39746657,27
27,0.1473135,0.093333334,4.326429,3.624286,4.3112144,4.6439977,1,0.2,4,5,5,0.4038,28
28,0.1547736,0.096666664,4.35793,3.69777,4.390122,4.615754,1,0.2,4,5,5,0.42126665,29
29,0.15371008,0.1,4.227333,3.5799768,4.189166,4.5923347,1,0.2,4,5,5,0.42273322,30
30,0.1600968,0.10333333,4.20129,3.533016,4.2415137,4.550519,1,0.2,4,5,5,0.43413326,31
31,0.16200013,0.10666666,4.10625,3.4835632,4.0473585,4.525176,1,0.2,4,5,5,0.43800002,32
32,0.17573428,0.11000001,4.055758,3.4266684,4.035131,4.4951673,1,0.2,4,5,5,0.44613332,33
33,0.18091267,0.11333334,3.949999,3.413246,3.849666,4.4598813,1,0.2,4,5,5,0.4476667,34
34,0.17987192,0.11666667,3.960572,3.405119,3.9557462,4.403186,1,0.2,4,5,5,0.46206668,35
35,0.18953227,0.120000005,3.9333334,3.411157,3.8656137,4.4607124,1,0.2,4,5,5,0.47199994,36
36,0.19185692,0.123333335,3.8627028,3.3362434,3.77148,4.4058666,1,0.2,4,5,5,0.47639996,37
37,0.1949958,0.12666667,3.7947366,3.3154693,3.6986237,4.301765,1,0.2,4,5,5,0.48066667,38
38,0.20056361,0.13,3.8164105,3.4295666,3.7281852,4.34313,1,0.2,4,5,5,0.49613336,39
39,0.20537959,0.13333334,3.7435,3.2273068,3.6813993,4.3260536,1,0.2,4,5,5,0.49913347,40
40,0.21452099,0.13666667,3.6887803,3.2585244,3.6144257,4.1963706,1,0.2,4,5,5,0.50413334,41
41,0.22198151,0.14,3.5509527,3.1416943,3.533381,4.007156,1,0.2,4,5,5,0.49713328,42
42,0.22942838,0.14333333,3.5432556,3.0961595,3.4948232,4.096068,1,0.2,4,5,5,0.5078667,43
43,0.23552509,0.14666666,3.4354546,3.141497,3.2678573,4.0452332,1,0.2,4,5,5,0.50386655,44
44,0.2446561,0.14999999,3.4542227,3.0521314,3.3759594,3.9566445,1,0.2,4,5,5,0.5181333,45
45,0.25591972,0.15333334,3.393479,2.9900677,3.3443997,3.9211128,1,0.2,4,5,5,0.5203333,46
46,0.2541402,0.15666667,3.2931924,2.9339316,3.219211,3.8175433,1,0.2,4,5,5,0.51593333,47
47,0.26041174,0.16,3.2745829,2.9023147,3.2349043,3.746051,1,0.2,4,5,5,0.5239333,48
48,0.27027068,0.16333334,3.2485714,2.8010154,3.196884,3.826217,1,0.2,4,5,5,0.5306002,49
49,0.27641422,0.16666667,3.1712,2.8512049,3.0952697,3.6577399,1,0.2,4,5,5,0.52853334,50
50,0.28512213,0.17,3.178431,2.7322931,3.1880872,3.643365,1,0.2,4,5,5,0.54033333,51
51,0.29986942,0.17333333,3.105384,2.703559,3.0922441,3.6018565,1,0.2,4,5,5,0.5382668,52
52,0.3088895,0.17666666,3.1015093,2.7995882,3.007119,3.5840707,1,0.2,4,5,5,0.5479334,53
53,0.3227794,0.18,3.0040743,2.7552524,2.8674924,3.5120046,1,0.2,4,5,5,0.5407334,54
54,0.332565,0.18333334,2.9949093,2.7133338,2.8800604,3.5165772,1,0.2,4,5,5,0.5490666,55
55,0.33482948,0.18666667,2.9571433,2.5968711,2.9091558,3.4520135,1,0.2,4,5,5,0.55200005,56
56,0.3404791,0.19,2.8607018,2.5371833,2.8174427,3.3262296,1,0.2,4,5,5,0.54353344,57
57,0.35035935,0.19333333,2.899655,2.6263165,2.8037713,3.3808715,1,0.2,4,5,5,0.5606,58
58,0.3652788,0.19666666,2.8040674,2.482477,2.740641,3.2968302,1,0.2,4,5,5,0.55146664,59
59,0.37260234,0.2,2.845667,2.5841837,2.7623284,3.3240368,1,0.2,4,5,5,0.5691333,60
60,0.38369665,0.20333333,2.7567213,2.4584038,2.650125,3.2617974,1,0.2,4,5,5,0.56053334,61
61,0.40078384,0.20666666,2.6922584,2.377012,2.7153661,3.0949087,1,0.2,4,5,5,0.55640006,62
62,0.40526578,0.21,2.666349,2.4322174,2.6073496,3.1000397,1,0.2,4,5,5,0.5599333,63
63,0.41641542,0.21333332,2.663125,2.3922231,2.5955665,3.1177225,1,0.2,4,5,5,0.5681334,64
64,0.43258947,0.21666665,2.6199996,2.3054025,2.5878234,3.097606,1,0.2,4,5,5,0.56766665,65
65,0.4422148,0.22000001,2.5630305,2.3109457,2.5336015,2.967307,1,0.2,4,5,5,0.5638668,66
66,0.455908,0.22333334,2.489851,2.284677,2.3889024,2.890324,1,0.2,4,5,5,0.55606675,67
67,0.46773654,0.22666667,2.5432355,2.2042265,2.5658746,2.9749506,1,0.2,4,5,5,0.5764667,68
68,0.48107228,0.23,2.4489853,2.1960757,2.413039,2.8704062,1,0.2,4,5,5,0.5632667,69
69,0.481214,0.23333333,2.4677138,2.1761506,2.4478364,2.8712685,1,0.2,4,5,5,0.5758,70
70,0.4959144,0.23666666,2.4515493,2.1841564,2.4355733,2.8615024,1,0.2,4,5,5,0.5802,71
71,0.50810105,0.24000001,2.4188886,2.0695024,2.4248176,2.8950508,1,0.2,4,5,5,0.58053327,72
72,0.52577734,0.24333334,2.3561645,2.0334117,2.3320565,2.8267365,1,0.2,4,5,5,0.5733334,73
73,0.5387212,0.24666667,2.3070269,2.0678377,2.2819633,2.6733713,1,0.2,4,5,5,0.56906664,74
74,0.5436358,0.25,2.2914665,2.1017737,2.2342062,2.6771176,1,0.2,4,5,5,0.5728666,75
75,0.5460015,0.25333333,2.246316,2.0318863,2.189817,2.6528378,1,0.2,4,5,5,0.56906664,76
76,0.56973374,0.25666666,2.2470126,2.0009544,2.1991963,2.6542654,1,0.2,4,5,5,0.57673335,77
77,0.58417934,0.26,2.2102566,2.008535,2.1336303,2.582242,1,0.2,4,5,5,0.57466674,78
78,0.5916976,0.26333335,2.2078483,2.051521,2.142357,2.5454867,1,0.2,4,5,5,0.58140004,79
79,0.59937507,0.26666668,2.19875,1.9829683,2.1365454,2.598504,1,0.2,4,5,5,0.58633345,80
80,0.6104046,0.27,2.1474075,1.910063,2.1644208,2.4635873,1,0.2,4,5,5,0.5798001,81
81,0.6268129,0.27333334,2.1063414,1.8717523,2.0591545,2.5641694,1,0.2,4,5,5,0.5757333,82
82,0.63684344,0.27666667,2.1040962,1.9637024,1.9853722,2.495119,1,0.2,4,5,5,0.58213353,83
83,0.6628789,0.28,2.0902379,1.8250077,2.0824974,2.4716253,1,0.2,4,5,5,0.5852667,84
84,0.6667347,0.28333333,2.0600002,1.8678491,1.9735028,2.4911914,1,0.2,4,5,5,0.58366674,85
85,0.68425894,0.28666666,2.0113952,1.837928,1.9443352,2.351252,1,0.2,4,5,5,0.5766,86
86,0.6967237,0.29,2.029885,1.8181103,1.9578803,2.4278374,1,0.2,4,5,5,0.5886667,87
87,0.69857013,0.29333332,1.9959092,1.790378,1.9495085,2.371608,1,0.2,4,5,5,0.58546656,88
88,0.71828514,0.29666665,1.955955,1.7516103,1.9100322,2.3101032,1,0.2,4,5,5,0.5802666,89
89,0.7271303,0.29999998,1.9619998,1.751309,1.9691359,2.2657456,1,0.2,4,5,5,0.5885999,90
90,0.7427528,0.30333334,1.9085714,1.67471,1.907003,2.2364616,1,0.2,4,5,5,0.5789333,91
91,0.7660053,0.30666667,1.933913,1.6871941,1.8446589,2.4033751,1,0.2,4,5,5,0.5930667,92
92,0.775324,0.31,1.8744082,1.6567644,1.8563476,2.1990547,1,0.2,4,5,5,0.58106667,93
93,0.7872967,0.31333333,1.8527658,1.7017244,1.8059436,2.1430428,1,0.2,4,5,5,0.58053327,94
94,0.7934899,0.31666666,1.8517896,1.674458,1.8538264,2.0991564,1,0.2,4,5,5,0.5864001,95
95,0.8234191,0.32,1.8208334,1.6835195,1.7453704,2.1447167,1,0.2,4,5,5,0.58266664,96
96,0.83831954,0.32333335,1.8187627,1.6062081,1.799995,2.1573732,1,0.2,4,5,5,0.5880667,97
97,0.8455075,0.32666668,1.7920406,1.6011542,1.8027322,2.0287497,1,0.2,4,5,5,0.58540004,98
98,0.8594156,0.33,1.7682829,1.6488227,1.7117571,2.0284584,1,0.2,4,5,5,0.58353335,99
99,0.8723622,0.33333334,1.7784,1.6464424,1.7258893,2.0595334,1,0.2,4,5,5,0.59279996,100
100,0.88577175,0.33666667,1.7253467,1.5748079,1.7383876,1.924691,1,0.2,4,5,5,0.58086663,101
101,0.9169011,0.34,1.7274507,1.520087,1.7325462,2.0288181,1,0.2,4,5,5,0.58733344,102
102,0.9151962,0.34333333,1.7246604,1.5521569,1.7085224,2.0008492,1,0.2,4,5,5,0.59213334,103
103,0.92794776,0.34666666,1.6984617,1.5645976,1.6195275,2.009891,1,0.2,4,5,5,0.5888,104
104,0.96124846,0.35,1.6371429,1.4485137,1.6624656,1.895979,1,0.2,4,5,5,0.573,105
105,0.975176,0.35333332,1.6692455,1.4960659,1.7242131,1.8509781,1,0.2,4,5,5,0.5898,106
106,0.99799454,0.35666668,1.6624297,1.5629039,1.5886656,1.9248297,1,0.2,4,5,5,0.5929334,107
