iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.035735704,0.01,4.5733333,0,0,0,0.8,0.4,5,5,5,0.04573331,3
2,0.030058002,0.01,4.680001,0,0,0,0.8,0.4,5,5,5,0.04679998,3
3,0.0261918,0.013333333,4.665,0,0,0,0.8,0.4,5,5,5,0.06219996,4
4,0.046435308,0.02,4.586666,4.5916667,0,0,0.8,0.4,5,5,5,0.09173329,6
5,0.049006797,0.023333333,4.5399995,4.6116667,4.5319996,0,0.8,0.4,5,5,5,0.105933316,7
6,0.0522738,0.026666665,4.5625,4.5153337,4.593,0,0.8,0.4,5,5,5,0.12166663,8
7,0.07362209,0.030000001,4.6044436,4.618334,4.6363335,4.574,0.8,0.4,5,5,5,0.13813335,9
8,0.073493496,0.033333335,4.637999,4.645334,4.6176667,4.5963335,0.8,0.4,5,5,5,0.15460002,10
9,0.085533,0.036666665,4.5909095,4.550334,4.6390004,4.6080003,0.8,0.4,5,5,5,0.16833334,11
10,0.088465095,0.04,4.5766664,4.5526676,4.5949993,4.5716667,0.8,0.4,5,5,5,0.18306667,12
11,0.08711661,0.043333333,4.601539,4.542238,4.670191,4.587,0.8,0.4,5,5,5,0.1994,13
12,0.0893137,0.046666667,4.571428,4.5922623,4.568952,4.5506673,0.8,0.4,5,5,5,0.21333328,14
13,0.09572471,0.05,4.6106677,4.5733333,4.6229525,0,0.8,0.4,5,5,5,0.23053333,15
14,0.09859071,0.05333333,4.5625,4.5529523,4.532643,4.604286,0.8,0.4,5,5,5,0.24333322,16
15,0.099440806,0.05666667,4.5870595,4.6216187,4.5601187,4.5792146,0.8,0.4,5,5,5,0.25993335,17
16,0.1066855,0.060000002,4.5966673,4.6382613,4.570706,4.603,0.8,0.4,5,5,5,0.27580005,18
17,0.1142616,0.06333333,4.6210527,4.658071,4.561,4.653714,0.8,0.4,5,5,5,0.29266667,19
18,0.116436094,0.06666667,4.578,4.5424685,4.586206,4.6348815,0.8,0.4,5,5,5,0.30520007,20
19,0.11887099,0.07,4.56381,4.554911,4.565119,4.609667,0.8,0.4,5,5,5,0.3194667,21
20,0.1193147,0.07333333,4.563637,4.5546885,4.5461664,4.596286,0.8,0.4,5,5,5,0.3346667,22
21,0.1229234,0.07333333,4.5681825,4.5572615,4.5621977,4.579897,0.8,0.4,5,5,5,0.33500004,22
22,0.12348171,0.07666667,4.5052166,4.454669,4.5231066,4.5572224,0.8,0.4,5,5,5,0.34540004,23
23,0.12818399,0.08,4.5316668,4.503295,4.53883,4.5690947,0.8,0.4,5,5,5,0.3625333,24
24,0.13593967,0.083333336,4.5312,4.5039077,4.5324583,4.576372,0.8,0.4,5,5,5,0.37759998,25
25,0.14177579,0.086666666,4.48077,4.4439106,4.481635,4.5322065,0.8,0.4,5,5,5,0.38833335,26
26,0.15089943,0.09,4.375556,4.3468285,4.3252864,4.474477,0.8,0.4,5,5,5,0.39380005,27
27,0.1648115,0.093333334,4.348572,4.303493,4.3268394,4.4703336,0.8,0.4,5,5,5,0.4058667,28
28,0.16261289,0.096666664,4.2310343,4.1381426,4.1979117,4.418512,0.8,0.4,5,5,5,0.40899998,29
29,0.17676318,0.1,4.104667,4.0648875,3.9740903,4.329087,0.8,0.4,5,5,5,0.41046664,30
30,0.17053936,0.10333333,4.0135484,3.9296083,3.9707382,4.1583924,0.8,0.4,5,5,5,0.4147332,31
31,0.19144532,0.10666666,3.93625,3.8842425,3.8422494,4.1568737,0.8,0.4,5,5,5,0.41986665,32
32,0.20041977,0.11000001,3.7757578,3.5670087,3.7412462,4.1142473,0.8,0.4,5,5,5,0.4153333,33
33,0.19277558,0.11333334,3.704118,3.521732,3.6427097,4.0305157,0.8,0.4,5,5,5,0.41979992,34
34,0.19101067,0.11666667,3.612571,3.4944668,3.5078886,3.91006,0.8,0.4,5,5,5,0.4214666,35
35,0.19937357,0.120000005,3.4449997,3.3312137,3.3522744,3.7794776,0.8,0.4,5,5,5,0.41340005,36
36,0.21105972,0.123333335,3.3810809,3.227126,3.2854247,3.7466886,0.8,0.4,5,5,5,0.41699997,37
37,0.20605528,0.12666667,3.3131576,3.0705152,3.2221885,3.8088803,0.8,0.4,5,5,5,0.41966668,38
38,0.21391208,0.13,3.2071793,3.139025,3.1123605,3.4705384,0.8,0.4,5,5,5,0.4169333,39
39,0.21439117,0.13333334,3.1035001,2.952345,3.0327833,3.4461966,0.8,0.4,5,5,5,0.41380006,40
40,0.2203718,0.13666667,3.1180494,2.9537225,2.9747329,3.544116,0.8,0.4,5,5,5,0.42613328,41
41,0.23270293,0.14,3.0266666,2.884979,2.9073908,3.434594,0.8,0.4,5,5,5,0.4237332,42
42,0.23099142,0.14333333,2.914419,2.8178551,2.816456,3.2472696,0.8,0.4,5,5,5,0.41773337,43
43,0.24424072,0.14666666,2.9209092,2.7387388,2.825135,3.3326936,0.8,0.4,5,5,5,0.42839995,44
44,0.24663003,0.14999999,2.8351116,2.6635685,2.7795234,3.2020833,0.8,0.4,5,5,5,0.42526665,45
45,0.25666332,0.15333334,2.6926086,2.4547243,2.6177878,3.1582084,0.8,0.4,5,5,5,0.41286668,46
46,0.2719817,0.15666667,2.6710634,2.5120306,2.5634525,3.1220934,0.8,0.4,5,5,5,0.41846657,47
47,0.2758174,0.16,2.6425,2.4587812,2.5725498,3.0250292,0.8,0.4,5,5,5,0.42279992,48
48,0.28779072,0.16333334,2.5697958,2.4121146,2.4416044,2.982768,0.8,0.4,5,5,5,0.4197333,49
49,0.29892167,0.16666667,2.5316002,2.330531,2.4926715,2.9069343,0.8,0.4,5,5,5,0.42193332,50
50,0.3132784,0.17,2.4486277,2.3202617,2.3702095,2.7661102,0.8,0.4,5,5,5,0.41626662,51
51,0.31971973,0.17333333,2.4611535,2.3117344,2.3813188,2.8071012,0.8,0.4,5,5,5,0.4266,52
52,0.34059295,0.17666666,2.389434,2.2303355,2.3108008,2.7516675,0.8,0.4,5,5,5,0.42213333,53
53,0.44447857,0.18,2.297037,2.1519558,2.229857,2.6128464,0.8,0.4,5,5,5,0.41346654,54
54,0.39906678,0.18333334,2.2963638,2.0627563,2.2570295,2.6994157,0.8,0.4,5,5,5,0.42099997,55
55,0.41301244,0.18666667,2.2153568,2.0175965,2.1594498,2.616852,0.8,0.4,5,5,5,0.4135334,56
