iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.051968697,0.01,4.5733337,0,0,0,0.8,0.4,3,5,5,0.045733314,3
2,0.050135206,0.01,4.626667,0,4.5733333,0,0.8,0.4,3,5,5,0.046266645,3
3,0.045049693,0.013333333,4.62,0,4.695,0,0.8,0.4,3,5,5,0.06159996,4
4,0.06795611,0.02,4.6033344,0,4.6320004,4.58,0.8,0.4,3,5,5,0.09206663,6
5,0.065536305,0.023333333,4.64,0,4.6203337,4.669333,0.8,0.4,3,5,5,0.10826664,7
6,0.065702,0.026666665,4.6175,0,4.566001,4.683334,0.8,0.4,3,5,5,0.12313331,8
7,0.079810604,0.030000001,4.5977774,0,4.588667,4.589667,0.8,0.4,3,5,5,0.13793334,9
8,0.09348448,0.033333335,4.5259995,0,4.523095,4.552286,0.8,0.4,3,5,5,0.15086666,10
9,0.090403795,0.036666665,4.5854545,0,4.5734773,4.5993333,0.8,0.4,3,5,5,0.16813332,11
10,0.09601919,0.04,4.576667,0,4.5513325,4.607667,0.8,0.4,3,5,5,0.18306665,12
11,0.101257585,0.043333333,4.563077,0,4.552476,4.5876184,0.8,0.4,3,5,5,0.19773331,13
12,0.10330521,0.046666667,4.561428,0,4.5881104,4.542699,0.8,0.4,3,5,5,0.2128666,14
13,0.101566896,0.05,4.5160007,0,4.5080953,4.554921,0.8,0.4,3,5,5,0.22579996,15
14,0.106707014,0.05333333,4.52125,0,4.509404,4.5586905,0.8,0.4,3,5,5,0.24113326,16
15,0.11978621,0.05666667,4.509413,0,4.4982104,4.561095,0.8,0.4,3,5,5,0.2555334,17
16,0.1378483,0.060000002,4.4755564,0,4.4956365,4.513858,0.8,0.4,3,5,5,0.26853332,18
17,0.14018509,0.06333333,4.351579,0,4.3541822,4.4362545,0.8,0.4,3,5,5,0.27560002,19
18,0.13233408,0.06666667,4.319,0,4.293439,4.472334,0.8,0.4,3,5,5,0.2879334,20
19,0.1414804,0.07,4.216191,0,4.2188993,4.369945,0.8,0.4,3,5,5,0.2951334,21
20,0.1423987,0.07333333,4.132727,0,4.1558776,4.350533,0.8,0.4,3,5,5,0.30306667,22
21,0.1445145,0.07333333,4.0745454,0,4.1406713,4.255015,0.8,0.4,3,5,5,0.29880002,22
22,0.14407432,0.07666667,3.94174,0,3.8543003,4.287709,0.8,0.4,3,5,5,0.3022,23
23,0.15873201,0.08,3.8524995,0,3.809554,4.197133,0.8,0.4,3,5,5,0.30820003,24
24,0.15436181,0.083333336,3.8007996,0,3.8075857,4.1335607,0.8,0.4,3,5,5,0.31673327,25
25,0.15077859,0.086666666,3.6876922,0,3.654818,4.1561465,0.8,0.4,3,5,5,0.31960002,26
26,0.15873952,0.09,3.6562965,0,3.6354487,4.0442324,0.8,0.4,3,5,5,0.32906672,27
27,0.16278228,0.093333334,3.4364283,2.3488572,3.462934,3.8270862,0.8,0.4,3,5,5,0.32073337,28
28,0.17066331,0.096666664,3.4213789,2.4082856,3.4241476,3.8538644,0.8,0.4,3,5,5,0.3307334,29
29,0.17601411,0.1,3.3873334,0,3.3242407,3.9307783,0.8,0.4,3,5,5,0.3387334,30
30,0.17403439,0.10333333,3.2619357,2.295024,3.233306,3.7167869,0.8,0.4,3,5,5,0.33706674,31
31,0.16997261,0.10666666,3.145,2.3055716,3.2135274,3.4811938,0.8,0.4,3,5,5,0.33546665,32
32,0.1833074,0.11000001,3.176364,2.336381,3.0778022,3.7554116,0.8,0.4,3,5,5,0.3494,33
33,0.2082497,0.11333334,3.1264703,2.2910874,3.1175294,3.6064103,0.8,0.4,3,5,5,0.35433337,34
34,0.2222805,0.11666667,3.0417142,2.322637,2.9689407,3.578433,0.8,0.4,3,5,5,0.3548667,35
35,0.20431407,0.120000005,3.0311112,2.291398,2.9747982,3.5125408,0.8,0.4,3,5,5,0.36373332,36
36,0.21374927,0.123333335,2.9037838,2.1863012,2.8549514,3.400198,0.8,0.4,3,5,5,0.35813335,37
37,0.20951957,0.12666667,2.7705264,2.1717534,2.7533932,3.2184308,0.8,0.4,3,5,5,0.35093337,38
38,0.21570183,0.13,2.8046157,2.1936545,2.7886972,3.2120383,0.8,0.4,3,5,5,0.36459994,39
39,0.22511101,0.13333334,2.7944999,2.111537,2.7591126,3.2878175,0.8,0.4,3,5,5,0.37259996,40
40,0.242845,0.13666667,2.732195,2.1478326,2.665509,3.2711146,0.8,0.4,3,5,5,0.37340003,41
41,0.2500607,0.14,2.6923814,2.1030235,2.6693566,3.1948588,0.8,0.4,3,5,5,0.37693325,42
42,0.25504497,0.14333333,2.6386044,2.180511,2.5795026,3.0872042,0.8,0.4,3,5,5,0.3782,43
43,0.26401398,0.14666666,2.575909,2.037589,2.4607563,3.139823,0.8,0.4,3,5,5,0.3778,44
44,0.27072734,0.14999999,2.5564442,2.111311,2.5094447,3.0091107,0.8,0.4,3,5,5,0.3834666,45
45,0.2715303,0.15333334,2.528261,2.0329673,2.479294,3.0176928,0.8,0.4,3,5,5,0.38766667,46
46,0.27520508,0.15666667,2.4382977,2.0051067,2.378574,2.884657,0.8,0.4,3,5,5,0.382,47
47,0.28330544,0.16,2.4433331,2.0098073,2.4057658,2.8669121,0.8,0.4,3,5,5,0.39093333,48
48,0.2944585,0.16333334,2.4167342,1.9610298,2.365443,2.884387,0.8,0.4,3,5,5,0.39473328,49
49,0.29957432,0.16666667,2.3060005,1.9441038,2.2923563,2.6565528,0.8,0.4,3,5,5,0.3843333,50
50,0.31092763,0.17,2.3360784,1.896406,2.26431,2.835699,0.8,0.4,3,5,5,0.3971333,51
51,0.3357431,0.17333333,2.3007693,1.9694879,2.2381194,2.700606,0.8,0.4,3,5,5,0.3987999,52
52,0.34665632,0.17666666,2.255849,1.8675511,2.2192283,2.6657124,0.8,0.4,3,5,5,0.3985333,53
53,0.34978178,0.18,2.2255557,1.8768349,2.1765106,2.6543539,0.8,0.4,3,5,5,0.4006,54
54,0.3455228,0.18333334,2.1610906,1.7982239,2.1481123,2.5221827,0.8,0.4,3,5,5,0.39619994,55
55,0.3458061,0.18666667,2.1485717,1.8023024,2.1545038,2.471546,0.8,0.4,3,5,5,0.40106666,56
56,0.36303568,0.19,2.1171932,1.7863104,2.0906925,2.5040176,0.8,0.4,3,5,5,0.40226665,57
57,0.39998254,0.19333333,2.0989656,1.7461532,2.0766487,2.480621,0.8,0.4,3,5,5,0.4058,58
58,0.40387598,0.19666666,2.0440676,1.7646723,1.9464278,2.464808,0.8,0.4,3,5,5,0.40199992,59
59,0.4098341,0.2,2.0359995,1.6960567,1.9978971,2.4448125,0.8,0.4,3,5,5,0.4072,60
60,0.42099065,0.20333333,1.9996719,1.668824,1.9516126,2.411028,0.8,0.4,3,5,5,0.40659997,61
61,0.41640887,0.20666666,1.9590319,1.6802206,1.9271985,2.309922,0.8,0.4,3,5,5,0.40486664,62
62,0.4440007,0.21,1.9295236,1.6626484,1.860787,2.3065286,0.8,0.4,3,5,5,0.40519997,63
63,0.45025223,0.21333332,1.910625,1.6048218,1.9716302,2.179853,0.8,0.4,3,5,5,0.40759996,64
64,0.46367714,0.21666665,1.959077,1.652553,1.8902829,2.3849714,0.8,0.4,3,5,5,0.42446658,65
65,0.4735294,0.22000001,1.8712121,1.5960387,1.8279129,2.2572718,0.8,0.4,3,5,5,0.4116667,66
66,0.49169213,0.22333334,1.8510453,1.580091,1.8072699,2.2282784,0.8,0.4,3,5,5,0.41340005,67
67,0.50262475,0.22666667,1.8270587,1.5983618,1.7583879,2.1808624,0.8,0.4,3,5,5,0.4141333,68
68,0.5057798,0.23,1.8373915,1.56905,1.8175294,2.1739717,0.8,0.4,3,5,5,0.4225999,69
69,0.53337294,0.23333333,1.7582856,1.4934015,1.742976,2.0824933,0.8,0.4,3,5,5,0.4102666,70
70,0.5522228,0.23666666,1.7402816,1.5044653,1.7417848,2.0196183,0.8,0.4,3,5,5,0.4118666,71
71,0.56577927,0.24000001,1.6922222,1.4645643,1.6785386,1.9703637,0.8,0.4,3,5,5,0.40613326,72
72,0.57996356,0.24333334,1.6923285,1.50197,1.6470073,1.9937395,0.8,0.4,3,5,5,0.41179997,73
73,0.5974624,0.24666667,1.6337836,1.4773757,1.5665114,1.913576,0.8,0.4,3,5,5,0.40300003,74
74,0.6552101,0.25,1.6746664,1.462281,1.6057715,2.0397325,0.8,0.4,3,5,5,0.4186666,75
75,0.65096813,0.25333333,1.6202629,1.4284079,1.5552784,1.9499606,0.8,0.4,3,5,5,0.4104667,76
76,0.6531805,0.25666666,1.5625972,1.3765827,1.5178597,1.8662748,0.8,0.4,3,5,5,0.40106663,77
77,0.6940076,0.26,1.5799997,1.4235939,1.5508903,1.8150225,0.8,0.4,3,5,5,0.41080007,78
78,0.69877523,0.26333335,1.5716459,1.4041798,1.531878,1.83878,0.8,0.4,3,5,5,0.4138667,79
79,0.6936514,0.26666668,1.5454999,1.3480409,1.487993,1.8740411,0.8,0.4,3,5,5,0.41213337,80
80,0.7222751,0.27,1.5162964,1.4161873,1.4304546,1.7565405,0.8,0.4,3,5,5,0.40940002,81
81,0.7101052,0.27333334,1.533415,1.3219731,1.490764,1.8715411,0.8,0.4,3,5,5,0.4191333,82
82,0.72608423,0.27666667,1.4795179,1.2958256,1.4407507,1.7721906,0.8,0.4,3,5,5,0.4093334,83
83,0.7188089,0.28,1.4533334,1.2749077,1.396017,1.7698402,0.8,0.4,3,5,5,0.40693334,84
84,0.7365009,0.28333333,1.4505882,1.2901906,1.39889,1.7373056,0.8,0.4,3,5,5,0.41100007,85
85,0.7480818,0.28666666,1.4155813,1.221498,1.4163901,1.6464667,0.8,0.4,3,5,5,0.40579998,86
86,0.7766879,0.29,1.3765519,1.2621343,1.3349488,1.5756269,0.8,0.4,3,5,5,0.39920002,87
87,0.78195065,0.29333332,1.3911365,1.2216632,1.3546345,1.6518439,0.8,0.4,3,5,5,0.40806657,88
88,0.79076403,0.29666665,1.3438203,1.1811755,1.3039527,1.5970649,0.8,0.4,3,5,5,0.39866665,89
89,0.8308669,0.29999998,1.3488889,1.1952806,1.3104967,1.5948869,0.8,0.4,3,5,5,0.40466666,90
90,0.797723,0.30333334,1.3046154,1.1568664,1.2969021,1.5116409,0.8,0.4,3,5,5,0.3957334,91
