iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.034774903,0.01,4.573333,0,4.63,0,0.8,0.4,2,5,5,0.045733314,3
2,0.030787105,0.01,4.5933337,0,0,0,0.8,0.4,2,5,5,0.045933314,3
3,0.026670502,0.013333333,4.59,0,4.625,0,0.8,0.4,2,5,5,0.06119996,4
4,0.045181304,0.02,4.5533333,0,4.564,4.5283337,0.8,0.4,2,5,5,0.09106664,6
5,0.047438595,0.023333333,4.637141,0,4.654668,4.6210003,0.8,0.4,2,5,5,0.10819998,7
6,0.052297708,0.026666665,4.575,0,4.5763807,4.594,0.8,0.4,2,5,5,0.12199998,8
7,0.0659467,0.030000001,4.6000004,0,4.595953,4.6330004,0.8,0.4,2,5,5,0.13800003,9
8,0.069916494,0.033333335,4.6019998,0,4.562381,4.6420956,0.8,0.4,2,5,5,0.1534,10
9,0.07361491,0.036666665,4.567273,0,4.572452,4.562715,0.8,0.4,2,5,5,0.16746666,11
10,0.072751,0.04,4.5583334,0,4.5610476,4.562809,0.8,0.4,2,5,5,0.18233332,12
11,0.073336385,0.043333333,4.581539,0,4.6052384,4.5705004,0.8,0.4,2,5,5,0.19853331,13
12,0.076222606,0.046666667,4.5842853,0,4.5995626,4.5735707,0.8,0.4,2,5,5,0.21393327,14
13,0.0790185,0.05,4.5400004,0,4.5214925,4.5706267,0.8,0.4,2,5,5,0.22699994,15
14,0.0813326,0.05333333,4.49625,0,4.4997377,4.528675,0.8,0.4,2,5,5,0.2397999,16
15,0.0981858,0.05666667,4.490588,0,4.4983926,4.493436,0.8,0.4,2,5,5,0.2544667,17
16,0.099205405,0.060000002,4.4611115,0,4.474698,4.4842763,0.8,0.4,2,5,5,0.2676667,18
17,0.10542921,0.06333333,4.3673687,0,4.3790407,4.4415464,0.8,0.4,2,5,5,0.2766,19
18,0.11116189,0.06666667,4.2640004,0,4.2161045,4.416758,0.8,0.4,2,5,5,0.2842667,20
19,0.1154845,0.07,4.1238103,0,4.131394,4.2967653,0.8,0.4,2,5,5,0.28866673,21
20,0.12289179,0.07333333,3.9627273,0,3.952157,4.1259336,0.8,0.4,2,5,5,0.2906,22
21,0.12518291,0.07333333,3.8545454,0,3.8565402,4.0720315,0.8,0.4,2,5,5,0.28266665,22
22,0.14343873,0.07666667,3.7278256,0,3.7571049,3.9580548,0.8,0.4,2,5,5,0.2858,23
23,0.1586321,0.08,3.5833328,0,3.6410837,3.854077,0.8,0.4,2,5,5,0.2866667,24
24,0.1403082,0.083333336,3.5247998,0,3.5309646,3.7878735,0.8,0.4,2,5,5,0.29373333,25
25,0.14482512,0.086666666,3.3215387,0,3.3354065,3.6818154,0.8,0.4,2,5,5,0.2878667,26
26,0.14517343,0.09,3.3955557,0,3.317737,3.8100836,0.8,0.4,2,5,5,0.30560005,27
27,0.15072428,0.093333334,3.3014286,0,3.2772052,3.6816623,0.8,0.4,2,5,5,0.30813342,28
28,0.15413807,0.096666664,3.1572409,0,3.1467547,3.5391138,0.8,0.4,2,5,5,0.30520004,29
29,0.15866219,0.1,3.0713334,1.4790001,3.0896332,3.4849634,0.8,0.4,2,5,5,0.30713335,30
30,0.1617258,0.10333333,3.003871,0,2.9720402,3.4196606,0.8,0.4,2,5,5,0.31039998,31
31,0.16102561,0.10666666,2.918125,0,2.9342752,3.3363955,0.8,0.4,2,5,5,0.31126666,32
32,0.16940351,0.11000001,2.8860602,1.4987141,2.9201746,3.2548466,0.8,0.4,2,5,5,0.3174667,33
33,0.17887849,0.11333334,2.838235,1.4956429,2.815699,3.2592268,0.8,0.4,2,5,5,0.32166672,34
34,0.18307558,0.11666667,2.738857,1.4189285,2.7342994,3.1991024,0.8,0.4,2,5,5,0.31953335,35
35,0.18797038,0.120000005,2.6466668,0,2.6940932,3.0330825,0.8,0.4,2,5,5,0.31760004,36
36,0.19869424,0.123333335,2.611892,0,2.6319623,3.026073,0.8,0.4,2,5,5,0.32213342,37
37,0.20885941,0.12666667,2.5063155,1.4179046,2.4556453,3.0324578,0.8,0.4,2,5,5,0.3174667,38
38,0.2160022,0.13,2.5005126,1.4949046,2.4812353,3.0108905,0.8,0.4,2,5,5,0.32506672,39
39,0.22900084,0.13333334,2.4645002,1.3958968,2.4265099,2.9580288,0.8,0.4,2,5,5,0.32860002,40
40,0.23940167,0.13666667,2.442927,1.4587142,2.4700158,2.8545468,0.8,0.4,2,5,5,0.33386666,41
41,0.24338533,0.14,2.402381,1.372969,2.3975468,2.9134536,0.8,0.4,2,5,5,0.3363333,42
42,0.24941996,0.14333333,2.2627907,1.4024371,2.2531562,2.6935575,0.8,0.4,2,5,5,0.3243333,43
43,0.26445156,0.14666666,2.2754545,1.3754163,2.2912176,2.725499,0.8,0.4,2,5,5,0.3337333,44
44,0.2644324,0.14999999,2.1817782,1.3395567,2.155168,2.683181,0.8,0.4,2,5,5,0.3272667,45
45,0.3157684,0.15333334,2.2160869,1.4298216,2.21121,2.6213884,0.8,0.4,2,5,5,0.33980006,46
46,0.2968115,0.15666667,2.185106,1.3824394,2.1680937,2.616847,0.8,0.4,2,5,5,0.34233338,47
47,0.3033254,0.16,2.1262503,1.3531375,2.096488,2.6230664,0.8,0.4,2,5,5,0.3402,48
48,0.30884376,0.16333334,2.1216326,1.3894019,2.0813339,2.5671124,0.8,0.4,2,5,5,0.34653336,49
49,0.3232767,0.16666667,2.08,1.4095529,2.1044319,2.4552987,0.8,0.4,2,5,5,0.34666672,50
50,0.33965465,0.17,2.0474508,1.3631877,2.0096378,2.4770398,0.8,0.4,2,5,5,0.34806672,51
51,0.33578515,0.17333333,2.0192306,1.3416469,2.026232,2.4219668,0.8,0.4,2,5,5,0.3500001,52
52,0.35207447,0.17666666,1.9815096,1.3388162,2.005564,2.3367481,0.8,0.4,2,5,5,0.35006663,53
53,0.35936284,0.18,1.9892592,1.354822,2.0067675,2.378921,0.8,0.4,2,5,5,0.3580667,54
54,0.37522873,0.18333334,1.9959999,1.3444719,2.0367215,2.3732412,0.8,0.4,2,5,5,0.36593333,55
55,0.396729,0.18666667,1.9099998,1.3573602,1.8321246,2.3389232,0.8,0.4,2,5,5,0.35653332,56
56,0.3899495,0.19,1.840351,1.3234466,1.8110588,2.2233758,0.8,0.4,2,5,5,0.34966663,57
57,0.41334575,0.19333333,1.8541378,1.3378395,1.850006,2.2389674,0.8,0.4,2,5,5,0.35846668,58
58,0.40188858,0.19666666,1.8366103,1.316441,1.8144826,2.2180483,0.8,0.4,2,5,5,0.36119998,59
59,0.42227083,0.2,1.8053333,1.3051915,1.8154466,2.170708,0.8,0.4,2,5,5,0.3610667,60
60,0.47284934,0.20333333,1.7632784,1.3006482,1.7658987,2.1005793,0.8,0.4,2,5,5,0.35853335,61
61,0.46241805,0.20666666,1.7654839,1.2755564,1.7719815,2.086068,0.8,0.4,2,5,5,0.3648667,62
62,0.44929373,0.21,1.746032,1.312246,1.6661198,2.19614,0.8,0.4,2,5,5,0.36666664,63
63,0.46178347,0.21333332,1.7421875,1.2985622,1.7359675,2.0827622,0.8,0.4,2,5,5,0.37166673,64
64,0.46189913,0.21666665,1.6686155,1.2509602,1.6552951,1.9978098,0.8,0.4,2,5,5,0.36153334,65
65,0.531112,0.22000001,1.7021213,1.2660972,1.7493122,2.00733,0.8,0.4,2,5,5,0.37446675,66
66,0.5075958,0.22333334,1.635522,1.2619952,1.6373122,1.9383441,0.8,0.4,2,5,5,0.36526668,67
67,0.5068353,0.22666667,1.6138235,1.2692417,1.5857801,1.9377759,0.8,0.4,2,5,5,0.3658,68
68,0.5293557,0.23,1.5921739,1.233273,1.5589272,1.9284405,0.8,0.4,2,5,5,0.3662,69
69,0.59314764,0.23333333,1.6011429,1.2121003,1.6129642,1.9211162,0.8,0.4,2,5,5,0.37360004,70
70,0.560827,0.23666666,1.59831,1.2066154,1.5751104,1.9703923,0.8,0.4,2,5,5,0.3782666,71
71,0.61195683,0.24000001,1.5727775,1.2484584,1.5792918,1.8436067,0.8,0.4,2,5,5,0.3774666,72
72,0.5861749,0.24333334,1.5364386,1.2080972,1.5042669,1.8744606,0.8,0.4,2,5,5,0.37386668,73
73,0.61728585,0.24666667,1.561081,1.193554,1.5798819,1.8606534,0.8,0.4,2,5,5,0.38506663,74
74,0.6356983,0.25,1.5122666,1.2214556,1.5024729,1.7984947,0.8,0.4,2,5,5,0.37806666,75
75,0.624095,0.25333333,1.4997367,1.1801777,1.4473914,1.874384,0.8,0.4,2,5,5,0.37993333,76
76,0.64419514,0.25666666,1.4968834,1.1740193,1.4701599,1.8254571,0.8,0.4,2,5,5,0.38419998,77
