iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0532858,0.01,4.6400003,0,0,0,0.4,0.4,4,5,5,0.04639998,3
2,0.049719702,0.01,4.593334,0,4.6033335,0,0.4,0.4,4,5,5,0.045933314,3
3,0.046067204,0.013333333,4.615,0,4.5733333,0,0.4,0.4,4,5,5,0.061533295,4
4,0.06778669,0.02,4.5600004,0,4.549667,4.535,0.4,0.4,4,5,5,0.09119997,6
5,0.06758141,0.023333333,4.614285,0,4.584333,4.667667,0.4,0.4,4,5,5,0.10766663,7
6,0.0715839,0.026666665,4.61,0,4.6342864,4.612334,0.4,0.4,4,5,5,0.12293331,8
7,0.08574181,0.030000001,4.593333,0,4.5997624,4.591,0.4,0.4,4,5,5,0.13780002,9
8,0.09232679,0.033333335,4.5559993,0,4.571048,4.543667,0.4,0.4,4,5,5,0.15186669,10
9,0.0941644,0.036666665,4.5381813,0,4.5177617,4.5721908,0.4,0.4,4,5,5,0.1664,11
10,0.096551605,0.04,4.5949993,0,4.5914526,4.6065235,0.4,0.4,4,5,5,0.18379997,12
11,0.09741741,0.043333333,4.5323076,0,4.5259047,4.5470247,0.4,0.4,4,5,5,0.19639997,13
12,0.10265479,0.046666667,4.562857,0,4.588341,4.54169,0.4,0.4,4,5,5,0.21293327,14
13,0.1219305,0.05,4.5533338,0,4.5633335,4.5592623,0.4,0.4,4,5,5,0.22766663,15
14,0.10611359,0.05333333,4.4875,0,4.485353,4.5331345,0.4,0.4,4,5,5,0.23933329,16
15,0.121354595,0.05666667,4.443529,0,4.4185104,4.5335684,0.4,0.4,4,5,5,0.25179997,17
16,0.11910241,0.060000002,4.356667,0,4.340939,4.494151,0.4,0.4,4,5,5,0.26140007,18
17,0.12889569,0.06333333,4.301053,0,4.270525,4.46855,0.4,0.4,4,5,5,0.2724,19
18,0.13153791,0.06666667,4.334,0,4.3551006,4.4462667,0.4,0.4,4,5,5,0.2889334,20
19,0.1313186,0.07,4.0733333,0,4.1159844,4.220306,0.4,0.4,4,5,5,0.2851334,21
20,0.13330774,0.07333333,4.0545454,0,3.949716,4.3864384,0.4,0.4,4,5,5,0.29733336,22
21,0.12801948,0.07333333,3.9536362,0,3.802056,4.336566,0.4,0.4,4,5,5,0.28993332,22
22,0.13852638,0.07666667,3.8965218,0,3.9034808,4.1230025,0.4,0.4,4,5,5,0.29873335,23
23,0.13680169,0.08,3.8283331,0,3.7768033,4.147675,0.4,0.4,4,5,5,0.3062667,24
