iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.055757597,0.01,4.553334,0,4.4966664,0,0.4,0.4,2,5,5,0.045533314,3
2,0.054064095,0.01,4.5933337,0,4.6266665,0,0.4,0.4,2,5,5,0.045933314,3
3,0.045967404,0.013333333,4.62,0,4.613333,0,0.4,0.4,2,5,5,0.06159996,4
4,0.069527805,0.02,4.596666,0,4.603,4.595,0.4,0.4,2,5,5,0.09193332,6
5,0.06368471,0.023333333,4.5285716,0,4.5000005,4.563667,0.4,0.4,2,5,5,0.105666645,7
6,0.0646198,0.026666665,4.595,0,4.5843334,4.6143336,0.4,0.4,2,5,5,0.1225333,8
7,0.08291651,0.030000001,4.537777,0,4.543333,4.550334,0.4,0.4,2,5,5,0.13613337,9
8,0.08574789,0.033333335,4.578001,0,4.542809,4.648715,0.4,0.4,2,5,5,0.1526,10
9,0.08744209,0.036666665,4.5654545,0,4.576334,4.553571,0.4,0.4,2,5,5,0.1674,11
10,0.0958615,0.04,4.574999,0,4.5603805,4.5930486,0.4,0.4,2,5,5,0.18299997,12
11,0.095155984,0.043333333,4.5800004,0,4.6011653,4.556167,0.4,0.4,2,5,5,0.19846664,13
12,0.09614362,0.046666667,4.5714283,0,4.5843015,4.56415,0.4,0.4,2,5,5,0.21333328,14
13,0.10449168,0.05,4.5106673,0,4.5391827,4.500754,0.4,0.4,2,5,5,0.22553326,15
14,0.10155972,0.05333333,4.4075,0,4.430899,4.418753,0.4,0.4,2,5,5,0.23506662,16
15,0.11401739,0.05666667,4.3847055,0,4.3738494,4.4016514,0.4,0.4,2,5,5,0.24846669,17
16,0.12310319,0.060000002,4.3444448,0,4.3412223,4.4153733,0.4,0.4,2,5,5,0.26066664,18
17,0.12639901,0.06333333,4.165263,0,4.138676,4.3144307,0.4,0.4,2,5,5,0.2638,19
18,0.14063792,0.06666667,4.0309997,0,4.0362825,4.184759,0.4,0.4,2,5,5,0.26873338,20
19,0.13906907,0.07,3.7999995,0,3.788207,3.957692,0.4,0.4,2,5,5,0.26600003,21
20,0.13806942,0.07333333,3.5345457,0,3.5375915,3.808089,0.4,0.4,2,5,5,0.25919998,22
21,0.14162432,0.07333333,3.709091,0,3.6635656,3.955667,0.4,0.4,2,5,5,0.27199998,22
