iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.051826894,0.01,4.573333,0,0,0,0.6,0.4,5,5,5,0.045733314,3
2,0.048204105,0.01,4.6,0,0,0,0.6,0.4,5,5,5,0.04599998,3
3,0.042675,0.013333333,4.545,0,0,0,0.6,0.4,5,5,5,0.06059996,4
4,0.06391949,0.02,4.5933337,0,4.5933332,0,0.6,0.4,5,5,5,0.091866635,6
5,0.0628651,0.023333333,4.594286,0,0,0,0.6,0.4,5,5,5,0.10719997,7
6,0.06614819,0.026666665,4.5825,4.567667,4.5526667,0,0.6,0.4,5,5,5,0.12219999,8
7,0.082146995,0.030000001,4.5488887,4.547,4.538333,4.569667,0.6,0.4,5,5,5,0.1364667,9
8,0.08401491,0.033333335,4.6000004,4.541,4.6186666,4.633333,0.6,0.4,5,5,5,0.1533333,10
9,0.107788906,0.036666665,4.6345463,4.660001,4.6610003,4.5666666,0.6,0.4,5,5,5,0.16993333,11
10,0.08926971,0.04,4.593334,4.527001,4.6255245,4.621001,0.6,0.4,5,5,5,0.18373328,12
11,0.093249,0.043333333,4.601539,4.651429,4.587952,4.564334,0.6,0.4,5,5,5,0.19939996,13
12,0.09981321,0.046666667,4.614286,4.6350474,4.599381,4.612,0.6,0.4,5,5,5,0.21533331,14
13,0.093811095,0.05,4.5853343,4.5767612,4.615905,4.547001,0.6,0.4,5,5,5,0.22926658,15
14,0.09578981,0.05333333,4.5725,4.5929284,4.585786,4.5486665,0.6,0.4,5,5,5,0.24386658,16
15,0.11073842,0.05666667,4.531765,4.5046425,4.500167,4.614953,0.6,0.4,5,5,5,0.25680003,17
16,0.1061214,0.060000002,4.5577784,4.5401435,4.534215,4.6199055,0.6,0.4,5,5,5,0.2734667,18
17,0.11155681,0.06333333,4.5842104,4.6059675,4.5672297,4.590048,0.6,0.4,5,5,5,0.29033342,19
18,0.1138517,0.06666667,4.557,4.565523,4.5252695,4.5983815,0.6,0.4,5,5,5,0.30380002,20
19,0.11509091,0.07,4.5857143,4.5803957,4.595913,4.5910726,0.6,0.4,5,5,5,0.321,21
20,0.122808605,0.07333333,4.4854546,4.5051746,4.4251666,4.5441194,0.6,0.4,5,5,5,0.32893333,22
21,0.121423215,0.07333333,4.5190916,4.5165954,4.4768257,4.578429,0.6,0.4,5,5,5,0.3314,22
22,0.12654759,0.07666667,4.546956,4.528357,4.5200715,4.6019926,0.6,0.4,5,5,5,0.3486,23
23,0.12837029,0.08,4.4758325,4.485712,4.4207697,4.5275,0.6,0.4,5,5,5,0.35806668,24
24,0.1283582,0.083333336,4.4431996,4.4102616,4.428221,4.504223,0.6,0.4,5,5,5,0.37026665,25
25,0.14030932,0.086666666,4.356153,4.2771907,4.3335304,4.499619,0.6,0.4,5,5,5,0.37753332,26
26,0.1624545,0.09,4.302963,4.225237,4.2543945,4.4783015,0.6,0.4,5,5,5,0.3872666,27
27,0.1463115,0.093333334,4.2900004,4.306745,4.1719594,4.424248,0.6,0.4,5,5,5,0.40039992,28
28,0.15237089,0.096666664,4.096552,4.0331774,4.0066576,4.327277,0.6,0.4,5,5,5,0.39599994,29
29,0.16223429,0.1,4.0499997,3.9605215,3.9451008,4.295636,0.6,0.4,5,5,5,0.40499997,30
30,0.15974621,0.10333333,3.8380642,3.7254148,3.7993755,4.067586,0.6,0.4,5,5,5,0.39659992,31
31,0.16090697,0.10666666,3.82375,3.6698573,3.7494519,4.1328998,0.6,0.4,5,5,5,0.40786666,32
32,0.1693626,0.11000001,3.6363633,3.483174,3.5362792,3.9775503,0.6,0.4,5,5,5,0.4,33
33,0.18152219,0.11333334,3.5423532,3.4262905,3.4890478,3.767139,0.6,0.4,5,5,5,0.40146664,34
34,0.18311262,0.11666667,3.4120002,3.289094,3.2667124,3.7735302,0.6,0.4,5,5,5,0.3980666,35
35,0.18204896,0.120000005,3.3855557,3.240784,3.349085,3.6835785,0.6,0.4,5,5,5,0.40626663,36
36,0.1902731,0.123333335,3.3151352,3.2096677,3.158706,3.6721985,0.6,0.4,5,5,5,0.4088667,37
37,0.19774549,0.12666667,3.2331583,3.0406823,3.202706,3.5640616,0.6,0.4,5,5,5,0.40953335,38
38,0.19757833,0.13,3.0558977,2.858415,2.9906259,3.4686477,0.6,0.4,5,5,5,0.39726657,39
39,0.19908082,0.13333334,3.0245001,2.9234748,2.856163,3.4111948,0.6,0.4,5,5,5,0.40326667,40
