iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0006614,0.03,4.0666666,0,0,0,0.4,0.4,5,5,5,0.0244,3
2,0.00075607,0.06,4.133333,4.2,0,4.0166664,0.4,0.4,5,5,5,0.049599998,6
3,0.00102466,0.09,4.1333337,4.0833335,4.1349998,4.133333,0.4,0.4,5,5,5,0.0744,9
4,0.00121899,0.12,4.15,4.1683335,4.1349998,4.166667,0.4,0.4,5,5,5,0.099599995,12
5,0.0012182,0.14,4.107143,4.143333,4.118334,4.05,0.4,0.4,5,5,5,0.114999995,14
6,0.00130915,0.17,4.1294117,4.190595,4.082857,4.0666666,0.4,0.4,5,5,5,0.14039999,17
7,0.00146542,0.2,4.1449995,4.1625,4.0404763,4.262381,0.4,0.4,5,5,5,0.1658,20
8,0.001712,0.23,4.117391,4.130555,4.064088,4.1635714,0.4,0.4,5,5,5,0.18939999,23
9,0.00194567,0.26,3.946154,4.049578,3.7509522,4.0547614,0.4,0.4,5,5,5,0.2052,26
10,0.00215136,0.29,3.762069,3.7283337,3.6701264,3.9164143,0.4,0.4,5,5,5,0.2182,29
11,0.00252085,0.32,3.503125,3.343473,3.317234,3.967273,0.4,0.4,5,5,5,0.22420001,32
12,0.00268105,0.35,3.0428572,2.789394,2.8614068,3.626614,0.4,0.4,5,5,5,0.21299998,35
13,0.0029193,0.38,2.85,2.5591576,2.9196968,3.1594872,0.4,0.4,5,5,5,0.21659999,38
14,0.003459,0.41,2.6707315,2.5338411,2.582054,2.991764,0.4,0.4,5,5,5,0.21900001,41
15,0.0036642,0.44,2.543182,2.3826542,2.4370425,2.9437628,0.4,0.4,5,5,5,0.22379999,44
16,0.0039982,0.48,2.2208333,2.0861118,2.086355,2.634174,0.4,0.4,5,5,5,0.2132,48
17,0.00445828,0.51,1.9980395,1.848197,1.9344568,2.3044891,0.4,0.4,5,5,5,0.20380001,51
18,0.00511052,0.54,1.9296296,1.8164403,1.7884424,2.291082,0.4,0.4,5,5,5,0.20840001,54
19,0.00595724,0.57,1.8175437,1.6588383,1.5345904,2.508223,0.4,0.4,5,5,5,0.2072,57
20,0.00604971,0.6,1.7333333,1.5909488,1.6483834,2.1339605,0.4,0.4,5,5,5,0.20799999,60
21,0.00691721,0.63,1.6619047,1.5959308,1.6341667,1.8337529,0.4,0.4,5,5,5,0.20939998,63
22,0.00758913,0.66,1.660606,1.5033329,1.4984127,2.0897498,0.4,0.4,5,5,5,0.21920002,66
23,0.00813157,0.69,1.4942029,1.3613118,1.4030318,1.8470312,0.4,0.4,5,5,5,0.20619997,69
24,0.00892925,0.72,1.3472221,1.2852343,1.265491,1.60512,0.4,0.4,5,5,5,0.19399999,72
25,0.00923242,0.75,1.3613335,1.2541817,1.259422,1.6852106,0.4,0.4,5,5,5,0.2042,75
26,0.01050434,0.78,1.3628205,1.2113371,1.3737009,1.5829315,0.4,0.4,5,5,5,0.2126,78
27,0.01075902,0.81,1.2395062,1.1512244,1.1842024,1.4585317,0.4,0.4,5,5,5,0.20080002,81
28,0.011424189,0.84,1.2345237,1.0747291,1.197232,1.521261,0.4,0.4,5,5,5,0.2074,84
29,0.012127871,0.87,1.191954,1.1099641,1.1669333,1.3615224,0.4,0.4,5,5,5,0.2074,87
30,0.012521361,0.89,1.1325842,1.0308015,1.0791293,1.3557751,0.4,0.4,5,5,5,0.20159999,89
31,0.013206479,0.92,1.1054348,1.0450644,1.013169,1.3533717,0.4,0.4,5,5,5,0.20339999,92
32,0.014221581,0.95,1.0378947,1.0451984,0.9852166,1.1205579,0.4,0.4,5,5,5,0.19719999,95
33,0.01547019,0.98,0.94897956,0.8596414,0.87604475,1.1962941,0.4,0.4,5,5,5,0.18600002,98
34,0.01597172,1.01,0.94653463,0.8871501,0.8902488,1.1174043,0.4,0.4,5,5,5,0.19120002,101
35,0.016951011,1.04,0.9221153,0.94876033,0.78206235,1.0913389,0.4,0.4,5,5,5,0.19179998,104
