29,0.0643534,0.9,2.5,2.4,2.586207,2.516129,0.5,0.014,5,5,5,0.45,90
30,0.0654691,0.9,3.1111112,2.0294118,3.7575758,3.7826087,0.5,0.0145000005,5,5,5,0.56,90
31,0.0646361,0.9,2.6555555,2.7586207,2.525,2.7619047,0.5,0.015000001,5,5,5,0.478,90
32,0.0647288,0.9,2.488889,2.5769231,2.3636363,2.548387,0.5,0.015500001,5,5,5,0.448,90
33,0.0650988,0.9,2.7777777,2.107143,3.1538463,3.0277777,0.5,0.016,5,5,5,0.49999997,90
34,0.064499,0.9,2.6333334,2.5172415,3,2.3448277,0.5,0.0165,5,5,5,0.474,90
35,0.0701212,0.9,2.8333333,2.8947368,2.6666667,2.892857,0.5,0.017,5,5,5,0.51,90
36,0.0717072,0.9,2.2777777,1.5555556,2.862069,2.64,0.5,0.0175,5,5,5,0.40999997,90
37,0.066267,0.9,2.3777778,2.2222223,2.2068965,2.8,0.5,0.018000001,5,5,5,0.428,90
38,0.065249,0.9,2.6,2.5333333,2.4705882,2.8461537,0.5,0.0185,5,5,5,0.46799996,90
39,0.065567,0.9,2.6666667,1.939394,3.1612904,3,0.5,0.019000001,5,5,5,0.48000002,90
40,0.0680528,0.9,2.8444445,2.28125,2.6666667,3.9545455,0.5,0.0195,5,5,5,0.512,90
41,0.0934792,0.9,2.5222223,2.6551723,2.612903,2.3,0.5,0.020000001,5,5,5,0.45400003,90
42,0.0763993,0.9,2.988889,3.3214285,2.7941177,2.892857,0.5,0.0205,5,5,5,0.538,90
43,0.0764569,0.9,2.7666667,2.9565217,2.8235295,2.5757575,0.5,0.021000002,5,5,5,0.498,90
44,0.0765056,0.9,2.411111,2.3888888,2.6923077,2.1785715,0.5,0.0215,5,5,5,0.434,90
45,0.072802,0.9,2.6555555,2.5666666,2.3235295,3.1923077,0.5,0.022000002,5,5,5,0.478,90
46,0.07208,0.9,2.2333333,2.2424242,2.28125,2.16,0.5,0.0225,5,5,5,0.40199998,90
47,0.06807791,0.9,2.6444445,2.5454545,2.689655,2.7142856,0.5,0.023000002,5,5,5,0.47599998,90
48,0.0694697,0.9,2.5333333,2.7407408,2.15625,2.7419355,0.5,0.023500001,5,5,5,0.45599997,90
49,0.074199,0.9,2.4333334,2.3823528,2.483871,2.44,0.5,0.024,5,5,5,0.438,90
50,0.070262,0.9,2.088889,1.6060606,2,2.9130435,0.5,0.024500001,5,5,5,0.376,90
51,0.070922,0.9,2.4555554,2.3714285,2.2,2.7666667,0.5,0.025,5,5,5,0.44199997,90
52,0.069125295,0.9,2.5666666,2.4848485,2.1515152,3.25,0.5,0.025500001,5,5,5,0.46199998,90
53,0.0665869,0.9,2.2555556,2.5,2.1290324,2.137931,0.5,0.026,5,5,5,0.40600002,90
54,0.0668782,0.9,2.3333333,2.44,2.275,2.32,0.5,0.026500002,5,5,5,0.41999996,90
55,0.0733637,0.9,2.6888888,2.8823528,2.34375,2.875,0.5,0.027,5,5,5,0.484,90
56,0.071195,0.9,2.8444445,2.6388888,2.5925925,3.3703704,0.5,0.027500002,5,5,5,0.512,90
57,0.07176471,0.9,2.2,1.7941177,2.392857,2.5,0.5,0.028,5,5,5,0.396,90
58,0.070138894,0.9,2.4555554,2.76,2.142857,2.5666666,0.5,0.028500002,5,5,5,0.44199997,90
59,0.071505,0.9,2.7333333,2.7567568,2.25,3.24,0.5,0.029000001,5,5,5,0.492,90
60,0.0665271,0.9,2.6222222,2.689655,2.6666667,2.5,0.5,0.029500002,5,5,5,0.472,90
61,0.0658587,0.9,2.4,2.1612904,2.612903,2.4285715,0.5,0.030000001,5,5,5,0.432,90
62,0.0662353,0.9,2.8111112,2.7142856,2.903226,2.8333333,0.5,0.030500002,5,5,5,0.506,90
63,0.0665844,0.9,2.7444444,1.7948718,3.4444444,3.5,0.5,0.031000001,5,5,5,0.49399996,90
64,0.069676496,0.9,2.7,2.6285715,2.65625,2.8695652,0.5,0.0315,5,5,5,0.486,90
65,0.0731641,0.9,2.7222223,2.0857143,3.275862,2.9615386,0.5,0.032,5,5,5,0.48999998,90
66,0.06932311,0.9,2.1888888,1.9285715,2.054054,2.68,0.5,0.032500003,5,5,5,0.39399996,90
67,0.074212894,0.9,2.3777778,1.8965517,2.4411764,2.8148148,0.5,0.033,5,5,5,0.428,90
68,0.0745229,0.9,2.6888888,2.2857144,2.9629629,2.9285715,0.5,0.0335,5,5,5,0.484,90
69,0.0807792,0.9,2.4444444,2.46875,1.8181819,3.24,0.5,0.034,5,5,5,0.44,90
70,0.0822795,0.9,2.7444444,2.71875,2.857143,2.6086957,0.5,0.034500003,5,5,5,0.49399996,90
71,0.07932729,0.9,2,2.0370371,1.53125,2.451613,0.5,0.035,5,5,5,0.35999998,90
72,0.0790492,0.9,2.4555554,1.8918918,3,2.68,0.5,0.0355,5,5,5,0.44199997,90
73,0.1058001,0.9,2.3,2.3055556,1.8571428,2.7692308,0.5,0.036000002,5,5,5,0.41399997,90
74,0.07993969,0.9,2.3,2.25,2.826087,1.967742,0.5,0.036500003,5,5,5,0.41399997,90
75,0.067749105,0.9,2.5222223,2.2432432,2.5384614,2.8888888,0.5,0.037,5,5,5,0.45400003,90
76,0.0664729,0.9,2.3555555,2.4666667,2.3125,2.2857144,0.5,0.0375,5,5,5,0.424,90
77,0.0668926,0.9,2.3,2.2857144,2.3142858,2.2962964,0.5,0.038000003,5,5,5,0.41399997,90
78,0.0692854,0.9,2.5333333,2.516129,2.2285714,3,0.5,0.038500004,5,5,5,0.45599997,90
79,0.0680125,0.9,2.4555554,2.5,2.6875,2.142857,0.5,0.039,5,5,5,0.44199997,90
80,0.0676946,0.9,2.5333333,2.46875,2.4666667,2.6785715,0.5,0.0395,5,5,5,0.45599997,90
81,0.0669689,0.9,2.588889,2.71875,2.4117646,2.6666667,0.5,0.040000003,5,5,5,0.46600002,90
82,0.0689814,0.9,2.4777777,2.3225806,2.71875,2.3703704,0.5,0.0405,5,5,5,0.44599998,90
83,0.0682132,0.9,2.6,2.84375,2.0285714,3.1304348,0.5,0.041,5,5,5,0.46799996,90
84,0.082376,0.9,2.3111112,2.483871,1.8181819,2.7307692,0.5,0.041500002,5,5,5,0.416,90
85,0.0893384,0.9,2.5222223,2.1944444,2.2962964,3.1851852,0.5,0.042000003,5,5,5,0.45400003,90
86,0.0844988,0.9,2.5222223,2,2.3793104,3.1612904,0.5,0.0425,5,5,5,0.45400003,90
87,0.0844194,0.9,2.1666667,1.8333334,2.3142858,2.36,0.5,0.043,5,5,5,0.39,90
88,0.079404496,0.9,2.8444445,2.5357144,2.6,3.4814816,0.5,0.043500002,5,5,5,0.512,90
89,0.080445506,0.9,2.3444445,2.516129,1.969697,2.6153846,0.5,0.044000003,5,5,5,0.42200002,90
90,0.0801273,0.9,2.1555555,2.1470587,2.1724138,2.148148,0.5,0.0445,5,5,5,0.38799998,90
91,0.0745384,0.9,2.2555556,2.0333333,2.612903,2.1034484,0.5,0.045,5,5,5,0.40600002,90
92,0.072949,0.9,2.2444444,1.862069,2.3513513,2.5416667,0.5,0.045500003,5,5,5,0.40399998,90
93,0.0753668,0.9,2.3333333,2.9629629,1.7058823,2.4827585,0.5,0.046000004,5,5,5,0.41999996,90
94,0.072486,0.9,2.5333333,1.9230769,2.4545455,4,0.5,0.0465,5,5,5,0.45599997,90
95,0.0673845,0.9,2.3777778,1.5555556,2.1034484,3.88,0.5,0.047000002,5,5,5,0.428,90
96,0.0683642,0.9,2.511111,2.3125,2.4705882,2.8333333,0.5,0.047500003,5,5,5,0.45199996,90
97,0.068921104,0.9,2.4222221,2.2333333,2.7096775,2.310345,0.5,0.048,5,5,5,0.436,90
98,0.0743301,0.9,2.1222222,2.2413793,1.5428572,2.7692308,0.5,0.0485,5,5,5,0.38199997,90
99,0.0814779,0.9,2.8,2.7419355,2.892857,2.7741935,0.5,0.049000002,5,5,5,0.504,90
100,0.08630311,0.9,2.1777778,1.8064516,2.0857143,2.7916667,0.5,0.049500003,5,5,5,0.392,90
101,0.0708346,0.9,2.2222223,1.918919,2.1935484,2.7727273,0.5,0.05,5,5,5,0.4,90
102,0.0981615,0.9,2.2333333,1.882353,2.3888888,2.55,0.5,0.0505,5,5,5,0.40199998,90
103,0.0849459,0.9,2.2777777,1.7941177,2.357143,2.7857144,0.5,0.051000003,5,5,5,0.40999997,90
104,0.0707003,0.9,2.1555555,2.057143,2.5,1.9655173,0.5,0.051500004,5,5,5,0.38799998,90
105,0.0691212,0.9,2.5666666,2.8064516,2.5517242,2.3333333,0.5,0.052,5,5,5,0.46199998,90
106,0.0715952,0.9,2.4555554,2.387097,2.264706,2.8,0.5,0.052500002,5,5,5,0.44199997,90
107,0.0673669,0.9,2.411111,1.939394,2.6,2.7777777,0.5,0.053000003,5,5,5,0.434,90
108,0.06714991,0.9,2.2777777,2.5294118,1.9310344,2.3333333,0.5,0.053500004,5,5,5,0.40999997,90
109,0.067448,0.9,2.011111,1.7419355,1.8157895,2.7619047,0.5,0.054,5,5,5,0.362,90
110,0.0702884,0.9,2.1666667,2.1153846,1.6,2.8965516,0.5,0.054500002,5,5,5,0.39,90
111,0.066783,0.9,2.4222221,2.607143,2.125,2.5666666,0.5,0.055000003,5,5,5,0.436,90
112,0.0700928,0.9,2.411111,2.2258065,2.40625,2.6296296,0.5,0.055500004,5,5,5,0.434,90
113,0.0919728,0.9,2.2333333,2.2903225,2.21875,2.1851852,0.5,0.056,5,5,5,0.40199998,90
114,0.0701869,0.9,2.3666666,2.1818182,2.3448277,2.607143,0.5,0.056500003,5,5,5,0.42599997,90
115,0.0934764,0.9,2.1333334,1.4705882,2.4230769,2.6333334,0.5,0.057000004,5,5,5,0.384,90
116,0.0722693,0.9,2.4777777,2.625,2.2727273,2.56,0.5,0.0575,5,5,5,0.44599998,90
117,0.0781027,0.9,2.2444444,2.2962964,2.2631578,2.16,0.5,0.058000002,5,5,5,0.40399998,90
118,0.0804778,0.9,2.2333333,2.2941177,1.7857143,2.607143,0.5,0.058500003,5,5,5,0.40199998,90
119,0.0767251,0.9,2.1,1.8888888,2.12,2.3448277,0.5,0.059000004,5,5,5,0.378,90
120,0.0731972,0.9,2.011111,1.8787879,2.21875,1.92,0.5,0.0595,5,5,5,0.362,90
121,0.0699134,0.9,2.2222223,2.121212,1.9117647,2.826087,0.5,0.060000002,5,5,5,0.4,90
122,0.0707968,0.9,2.3,1.9666667,2.4705882,2.4615386,0.5,0.060500003,5,5,5,0.41399997,90
123,0.0728346,0.9,2.1555555,2,2.2972972,2.1153846,0.5,0.061000004,5,5,5,0.38799998,90
124,0.070545,0.9,2.4666667,2.142857,2.7407408,2.607143,0.5,0.0615,5,5,5,0.444,90
125,0.088287905,0.9,2.088889,1.925926,2.2,2.107143,0.5,0.062000003,5,5,5,0.376,90
126,0.0926496,0.9,2.3111112,1.9375,2.09375,3.0384614,0.5,0.0625,5,5,5,0.416,90
127,0.0732636,0.9,2.0555556,1.939394,2.1851852,2.0666666,0.5,0.063,5,5,5,0.37,90
128,0.0727268,0.9,2.511111,2.2258065,2.3529413,3.08,0.5,0.0635,5,5,5,0.45199996,90
129,0.0721627,0.9,2.011111,1.5757576,1.8787879,2.7916667,0.5,0.064,5,5,5,0.362,90
130,0.0824381,0.9,2.288889,2.586207,1.7333333,2.548387,0.5,0.064500004,5,5,5,0.412,90
131,0.08229569,0.9,2.0444446,1.5151515,1.9655173,2.75,0.5,0.065000005,5,5,5,0.368,90
132,0.072659105,0.9,2.3111112,2.096774,2.3,2.5517242,0.5,0.065500006,5,5,5,0.416,90
133,0.0701689,0.9,1.9777777,1.7142857,2.057143,2.148148,0.5,0.066,5,5,5,0.35599998,90
134,0.067828,0.9,2.488889,2.1714287,2.6923077,2.689655,0.5,0.0665,5,5,5,0.448,90
135,0.0675764,0.9,2.2444444,2.2,2.05,2.7,0.5,0.067,5,5,5,0.40399998,90
136,0.0732984,0.9,2.3,1.8857143,2.4444444,2.6785715,0.5,0.0675,5,5,5,0.41399997,90
137,0.0697701,0.9,2.1666667,1.71875,2,2.8888888,0.5,0.068,5,5,5,0.39,90
138,0.0729825,0.9,1.8777778,1.5757576,1.9,2.2222223,0.5,0.068500005,5,5,5,0.338,90
139,0.0748995,0.9,2.1,2.090909,2.2,2,0.5,0.069000006,5,5,5,0.378,90
140,0.075244896,0.9,2.0444446,1.7647059,1.967742,2.52,0.5,0.06950001,5,5,5,0.368,90
141,0.078427,0.9,1.9666667,1.4827586,2.0285714,2.4230769,0.5,0.07,5,5,5,0.354,90
142,0.07588729,0.9,2.1666667,2.3030303,1.8857143,2.409091,0.5,0.0705,5,5,5,0.39,90
143,0.0737794,0.9,2.2666667,2.3030303,2.108108,2.5,0.5,0.071,5,5,5,0.40799996,90
144,0.0736031,0.9,2.4333334,1.75,2.7037036,3.3043478,0.5,0.0715,5,5,5,0.438,90
145,0.069920704,0.9,2.2666667,1.7567568,2.25,3.04,0.5,0.072000004,5,5,5,0.40799996,90
146,0.0694262,0.9,2.211111,2.0344827,1.945946,2.8333333,0.5,0.072500005,5,5,5,0.39799997,90
147,0.067199,0.9,2.6777778,1.9714285,3.12,3.1333334,0.5,0.07300001,5,5,5,0.48199996,90
148,0.0673349,0.9,2.3,2.1612904,2.25,2.5185184,0.5,0.0735,5,5,5,0.41399997,90
149,0.0737158,0.9,2.3111112,2.6666667,2.09375,2.2258065,0.5,0.074,5,5,5,0.416,90
150,0.0720398,0.9,1.9111111,2.096774,1.7241379,1.9,0.5,0.0745,5,5,5,0.344,90
151,0.0702058,0.9,2.2222223,1.7777778,2.3030303,2.857143,0.5,0.075,5,5,5,0.4,90
152,0.068973504,0.9,2.1444445,1.7631578,2.2692308,2.5769231,0.5,0.075500004,5,5,5,0.38599998,90
153,0.06779289,0.9,2.211111,2,1.7352941,3.0370371,0.5,0.076000005,5,5,5,0.39799997,90
154,0.066908,0.9,2.4333334,2.7857144,2.2571428,2.2962964,0.5,0.076500006,5,5,5,0.438,90
155,0.07475089,0.9,1.9777777,2.357143,1.5151515,2.137931,0.5,0.07700001,5,5,5,0.35599998,90
156,0.0706801,0.9,2.1111112,2.2,1.5588236,2.6451614,0.5,0.0775,5,5,5,0.38,90
157,0.0685806,0.9,2.0444446,2.2413793,1.7333333,2.1612904,0.5,0.078,5,5,5,0.368,90
158,0.0705753,0.9,2,1.4736842,2.1111112,2.68,0.5,0.0785,5,5,5,0.35999998,90
159,0.07711329,0.9,2.1444445,2,2.1785715,2.3076923,0.5,0.079,5,5,5,0.38599998,90
160,0.1000968,0.9,2.0333333,1.9142857,2.1333334,2.08,0.5,0.079500005,5,5,5,0.366,90
161,0.0879046,0.9,2.3111112,2.0294118,2.4666667,2.5,0.5,0.080000006,5,5,5,0.416,90
162,0.0805866,0.9,2.0777779,1.9090909,2.2333333,2.1111112,0.5,0.08050001,5,5,5,0.374,90
163,0.0766779,0.9,2.1111112,2.060606,1.7333333,2.5925925,0.5,0.081,5,5,5,0.38,90
164,0.0706058,0.9,2.1666667,2.6153846,1.7,2.235294,0.5,0.0815,5,5,5,0.39,90
165,0.072409905,0.9,2.0666666,2.1111112,1.5666667,2.625,0.5,0.082,5,5,5,0.37199998,90
166,0.0700512,0.9,2.0666666,1.96875,1.5882353,2.875,0.5,0.0825,5,5,5,0.37199998,90
167,0.069264896,0.9,1.8888888,1.8387097,1.5294118,2.44,0.5,0.083000004,5,5,5,0.33999997,90
168,0.068082705,0.9,2.2,1.875,2,2.9166667,0.5,0.083500005,5,5,5,0.396,90
169,0.072384305,0.9,2.0444446,1.7,2.0344827,2.387097,0.5,0.08400001,5,5,5,0.368,90
170,0.0743231,0.9,2.1111112,2,1.96875,2.3793104,0.5,0.08450001,5,5,5,0.38,90
171,0.0767555,0.9,2.3666666,2.310345,2.2424242,2.5714285,0.5,0.085,5,5,5,0.42599997,90
172,0.077394,0.9,2.1,2.3214285,1.9117647,2.107143,0.5,0.0855,5,5,5,0.378,90
173,0.0750494,0.9,2.211111,2.2941177,2.0666666,2.2692308,0.5,0.086,5,5,5,0.39799997,90
174,0.0725466,0.9,2,1.8064516,1.939394,2.3076923,0.5,0.086500004,5,5,5,0.35999998,90
175,0.0706037,0.9,1.8888888,1.4722222,2.107143,2.2307692,0.5,0.087000005,5,5,5,0.33999997,90
176,0.0712012,0.9,2.0333333,1.6969697,1.7878788,2.8333333,0.5,0.087500006,5,5,5,0.366,90
177,0.102525294,0.9,2.1444445,1.862069,2.0810812,2.5833333,0.5,0.08800001,5,5,5,0.38599998,90
178,0.0710759,0.9,2.0666666,2.3125,2.1666667,1.6785715,0.5,0.0885,5,5,5,0.37199998,90
179,0.0689585,0.9,2.2444444,1.8857143,2.310345,2.6538463,0.5,0.089,5,5,5,0.40399998,90
180,0.0691438,0.9,1.9111111,1.6206896,2.1515152,1.9285715,0.5,0.0895,5,5,5,0.344,90
181,0.0688025,0.9,2,1.939394,1.7096775,2.4230769,0.5,0.09,5,5,5,0.35999998,90
182,0.0673029,0.9,1.9111111,1.7241379,1.7777778,2.32,0.5,0.090500005,5,5,5,0.344,90
183,0.0734416,0.9,2.3222222,2.3333333,2.2727273,2.3703704,0.5,0.091000006,5,5,5,0.418,90
184,0.0702424,0.9,2.2777777,1.8387097,2.3243244,2.8181818,0.5,0.09150001,5,5,5,0.40999997,90
185,0.0694824,0.9,2.0666666,1.8928572,1.8888888,2.5,0.5,0.09200001,5,5,5,0.37199998,90
186,0.0724092,0.9,2.1333334,1.8387097,2.3235295,2.24,0.5,0.0925,5,5,5,0.384,90
187,0.0702478,0.9,2.011111,2.142857,1.4193548,2.5833333,0.5,0.093,5,5,5,0.362,90
188,0.072206095,0.9,2,1.9655173,1.4571428,2.7692308,0.5,0.0935,5,5,5,0.35999998,90
189,0.083009295,0.9,2.0444446,1.9117647,1.9032258,2.4,0.5,0.094000004,5,5,5,0.368,90
190,0.085149296,0.9,2.0555556,2.3333333,2.125,1.7419355,0.5,0.094500005,5,5,5,0.37,90
191,0.067353904,0.9,2.1222222,2.3333333,1.6470588,2.5217392,0.5,0.095000006,5,5,5,0.38199997,90
192,0.067454495,0.9,2.0444446,1.939394,1.9375,2.32,0.5,0.09550001,5,5,5,0.368,90
193,0.0690185,0.9,2.0777779,2.2666667,2.2962964,1.7272727,0.5,0.096,5,5,5,0.374,90
194,0.0672209,0.9,1.9666667,2.03125,1.1935484,2.7777777,0.5,0.0965,5,5,5,0.354,90
195,0.06787,0.9,2.1777778,1.6764706,2.2068965,2.7777777,0.5,0.097,5,5,5,0.392,90
196,0.0692246,0.9,2.1111112,2.032258,2.1851852,2.125,0.5,0.097500004,5,5,5,0.38,90
197,0.0679908,0.9,1.8444444,1.5806452,2.09375,1.8518518,0.5,0.098000005,5,5,5,0.332,90
198,0.0693107,0.9,1.9777777,1.78125,1.8333334,2.357143,0.5,0.098500006,5,5,5,0.35599998,90
199,0.0696054,0.9,1.8777778,1.4444444,2,2.3214285,0.5,0.09900001,5,5,5,0.338,90
200,0.0681566,0.9,2.1777778,1.9032258,1.9705882,2.8,0.5,0.09950001,5,5,5,0.392,90
201,0.06951351,0.9,1.9444444,2.2666667,2.0666666,1.5,0.5,0.1,5,5,5,0.35,90
202,0.068021506,0.9,1.9666667,1.939394,2.0666666,1.8888888,0.5,0.1005,5,5,5,0.354,90
203,0.0744849,0.9,1.8333334,1.3030303,1.7777778,2.7619047,0.5,0.101,5,5,5,0.33,90
204,0.0740058,0.9,2,1.7241379,2.1515152,2.107143,0.5,0.101500005,5,5,5,0.35999998,90
205,0.0690359,0.9,2.0555556,1.6764706,1.71875,3.0416667,0.5,0.102000006,5,5,5,0.37,90
206,0.068316095,0.9,1.9888889,1.8,1.8275862,2.4230769,0.5,0.10250001,5,5,5,0.35799998,90
207,0.0691983,0.9,1.8333334,1.8709677,1.6428572,1.967742,0.5,0.10300001,5,5,5,0.33,90
208,0.068566896,0.9,2.1111112,2.5,1.8235294,2.125,0.5,0.10350001,5,5,5,0.38,90
209,0.06767271,0.9,1.9666667,1.7179487,1.9615384,2.36,0.5,0.104,5,5,5,0.354,90
210,0.0684079,0.9,1.8666667,1.9666667,1.7428571,1.92,0.5,0.1045,5,5,5,0.336,90
211,0.07307111,0.9,2.1333334,2.6785715,2.064516,1.7096775,0.5,0.105000004,5,5,5,0.384,90
212,0.07382409,0.9,2.2,2.2962964,2.05,2.347826,0.5,0.105500005,5,5,5,0.396,90
213,0.0713962,0.9,1.8333334,1.8181819,1.2352941,2.7391305,0.5,0.106000006,5,5,5,0.33,90
214,0.0699522,0.9,1.9666667,1.7142857,1.7272727,2.7272727,0.5,0.10650001,5,5,5,0.354,90
215,0.0690505,0.9,1.9444444,2.0370371,1.6470588,2.2068965,0.5,0.10700001,5,5,5,0.35,90
216,0.067587696,0.9,1.9888889,1.5142857,2.2333333,2.36,0.5,0.1075,5,5,5,0.35799998,90
217,0.0687199,0.9,2.0222223,1.8387097,2.064516,2.1785715,0.5,0.108,5,5,5,0.364,90
218,0.0688491,0.9,1.9555556,2.2692308,1.8,1.862069,0.5,0.108500004,5,5,5,0.352,90
219,0.080599,0.9,2.1666667,1.6969697,2.71875,2.08,0.5,0.109000005,5,5,5,0.39,90
220,0.0754299,0.9,2.1666667,1.7741935,2.2727273,2.5,0.5,0.109500006,5,5,5,0.39,90
221,0.0679336,0.9,1.8777778,1.7419355,1.8684211,2.0952382,0.5,0.11000001,5,5,5,0.338,90
222,0.07198711,0.9,1.8111111,1.6071428,2.030303,1.7586207,0.5,0.11050001,5,5,5,0.326,90
223,0.0675242,0.9,2,1.7714286,1.7741935,2.625,0.5,0.11100001,5,5,5,0.35999998,90
224,0.0679316,0.9,1.9555556,1.5806452,2.0277777,2.347826,0.5,0.1115,5,5,5,0.352,90
225,0.068045504,0.9,1.8222222,1.548387,1.96875,1.962963,0.5,0.112,5,5,5,0.32799998,90
226,0.0675772,0.9,1.9777777,1.8285714,2.03125,2.1304348,0.5,0.112500004,5,5,5,0.35599998,90
227,0.0677678,0.9,2.011111,1.7272727,2.36,2.03125,0.5,0.113000005,5,5,5,0.362,90
228,0.0694122,0.9,1.8888888,2.2,1.5588236,1.9615384,0.5,0.11350001,5,5,5,0.33999997,90
229,0.069072306,0.9,2.1666667,2.7741935,1.5625,2.1851852,0.5,0.11400001,5,5,5,0.39,90
230,0.0687485,0.9,2.1777778,2.0344827,2.121212,2.392857,0.5,0.11450001,5,5,5,0.392,90
231,0.068212494,0.9,1.6444445,2.032258,1.1142857,1.9166666,0.5,0.115,5,5,5,0.296,90
232,0.0674931,0.9,1.9888889,1.939394,1.9032258,2.1538463,0.5,0.1155,5,5,5,0.35799998,90
233,0.069667,0.9,2.1888888,2,2.5925925,2.032258,0.5,0.116000004,5,5,5,0.39399996,90
234,0.06817529,0.9,1.9888889,2.1875,1.7096775,2.074074,0.5,0.116500005,5,5,5,0.35799998,90
235,0.0686336,0.9,1.9111111,1.6470588,1.7352941,2.590909,0.5,0.117000006,5,5,5,0.344,90
236,0.0692072,0.9,1.9666667,2.0588236,1.8181819,2.0434783,0.5,0.11750001,5,5,5,0.354,90
237,0.0673392,0.9,2.0444446,1.875,2.3333333,1.9285715,0.5,0.11800001,5,5,5,0.368,90
238,0.0671567,0.9,2.0222223,1.9310344,1.6969697,2.5,0.5,0.11850001,5,5,5,0.364,90
239,0.0725184,0.9,1.8888888,1.5714285,1.5625,2.826087,0.5,0.119,5,5,5,0.33999997,90
240,0.0784358,0.9,2.0333333,1.6363636,2.1176472,2.4782608,0.5,0.119500004,5,5,5,0.366,90
241,0.077564895,0.9,1.8888888,1.6451613,1.4375,2.7037036,0.5,0.120000005,5,5,5,0.33999997,90
242,0.0715574,0.9,1.7777778,2.0769231,1.4722222,1.8928572,0.5,0.120500006,5,5,5,0.32,90
243,0.0753722,0.9,1.9555556,1.5714285,2.148148,2.25,0.5,0.12100001,5,5,5,0.352,90
244,0.0748977,0.9,1.9222223,1.6666666,1.9090909,2.2222223,0.5,0.12150001,5,5,5,0.346,90
245,0.0742387,0.9,2.1555555,2.1875,2.1818182,2.08,0.5,0.12200001,5,5,5,0.38799998,90
246,0.0747714,0.9,1.8777778,1.2352941,2.3,2.2307692,0.5,0.1225,5,5,5,0.338,90
247,0.07619791,0.9,1.7555555,1.3243244,2,2.1153846,0.5,0.123,5,5,5,0.31599998,90
248,0.085075,0.9,2.211111,2.1666667,2.1290324,2.3448277,0.5,0.123500004,5,5,5,0.39799997,90
249,0.0885477,0.9,2.088889,2.0333333,2.1612904,2.0689654,0.5,0.124000005,5,5,5,0.376,90
250,0.078559294,0.9,2.0222223,1.9411764,2.1034484,2.0370371,0.5,0.12450001,5,5,5,0.364,90
