iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.00057947,0.01,4.1333337,0,0,0,0.4,0.4,5,5,5,0.008266667,3
2,0.00061793,0.02,4.2,4.333333,4.05,0,0.4,0.4,5,5,5,0.0168,6
3,0.00093717,0.030000001,4.111111,4.1583333,4.1416664,4.0583334,0.4,0.4,5,5,5,0.024666667,9
4,0.00117975,0.04,4.1916666,4.15,4.238333,4.175,0.4,0.4,5,5,5,0.03353333,12
5,0.00106774,0.046666667,4.107143,4.174762,4.0611906,4.1116667,0.4,0.4,5,5,5,0.038333334,14
6,0.00115226,0.05666667,4.1117644,4.104762,4.128928,4.1066666,0.4,0.4,5,5,5,0.046600003,17
7,0.00126287,0.06666667,4.04,4.109524,3.9742064,4.0744047,0.4,0.4,5,5,5,0.053866673,20
8,0.00142138,0.07666667,3.9304352,3.847222,3.835278,4.165,0.4,0.4,5,5,5,0.060266666,23
9,0.00163806,0.086666666,3.9153848,3.8627777,3.7761905,4.1396823,0.4,0.4,5,5,5,0.06786667,26
10,0.00194178,0.096666664,3.6862068,3.5898411,3.5416596,3.9763494,0.4,0.4,5,5,5,0.071266666,29
11,0.00202408,0.10666666,3.125,2.9725342,2.9676118,3.551847,0.4,0.4,5,5,5,0.06666667,32
12,0.0023436,0.11666667,3.0285714,2.7461956,2.8112779,3.6071715,0.4,0.4,5,5,5,0.07066667,35
13,0.00261918,0.12666667,2.8105264,2.6259122,2.7698672,3.1479802,0.4,0.4,5,5,5,0.0712,38
14,0.00285462,0.13666667,2.5243902,2.5180526,2.320172,2.8305771,0.4,0.4,5,5,5,0.069000006,41
15,0.00317404,0.14666666,2.4704545,2.2353978,2.2809625,3.0860605,0.4,0.4,5,5,5,0.072466664,44
16,0.00364194,0.16,2.2124999,2.180904,2.071668,2.520586,0.4,0.4,5,5,5,0.0708,48
17,0.00407434,0.17,2.0058823,1.904125,1.8786278,2.3045537,0.4,0.4,5,5,5,0.06820001,51
18,0.00474803,0.18,1.9907408,1.8666036,1.9186554,2.2924302,0.4,0.4,5,5,5,0.07166667,54
19,0.00530276,0.19,1.7754385,1.5408208,1.6598465,2.3018608,0.4,0.4,5,5,5,0.06746666,57
20,0.00610596,0.2,1.7683334,1.5554582,1.7485777,2.1068907,0.4,0.4,5,5,5,0.07073333,60
21,0.006487,0.21,1.6857144,1.5145376,1.5236455,2.1555943,0.4,0.4,5,5,5,0.07079999,63
22,0.00697839,0.22000001,1.5454547,1.3848661,1.4772149,1.8419523,0.4,0.4,5,5,5,0.068,66
23,0.00748659,0.23,1.5478262,1.4567407,1.5229926,1.7243261,0.4,0.4,5,5,5,0.0712,69
24,0.007974299,0.24000001,1.4263889,1.2357645,1.3952904,1.7673233,0.4,0.4,5,5,5,0.06846666,72
25,0.00860517,0.25,1.3813334,1.3774405,1.2806494,1.587755,0.4,0.4,5,5,5,0.069066666,75
