iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.1899876,0.03,8.666667,9,8,NaN,0.5,0.4,9,9,9,0.26,3
2,0.2025516,0.03,8.333333,9,8,8,0.5,0.4,9,9,9,0.24999999,3
3,0.2786435,0.03,9,9,9,9,0.5,0.4,9,9,9,0.26999998,3
4,0.2395452,0.03,8.666667,8,9,9,0.5,0.4,9,9,9,0.26,3
5,0.205996,0.03,8.666667,9,9,8,0.5,0.4,9,9,9,0.26,3
6,0.2543792,0.03,9,NaN,9,9,0.5,0.4,9,9,9,0.26999998,3
7,0.19946381,0.03,8.666667,8,9,9,0.5,0.4,9,9,9,0.26,3
8,0.2328541,0.04,9,9,9,9,0.5,0.4,9,9,9,0.35999998,4
9,0.2356335,0.04,8.5,9,8.5,8,0.5,0.4,9,9,9,0.34,4
10,0.2093971,0.04,8.5,9,8.5,8,0.5,0.4,9,9,9,0.34,4
11,0.2164468,0.04,8.75,8.5,9,9,0.5,0.4,9,9,9,0.35,4
12,0.21386929,0.04,9,9,9,9,0.5,0.4,9,9,9,0.35999998,4
13,0.2234933,0.04,8.75,9,9,8,0.5,0.4,9,9,9,0.35,4
14,0.20796071,0.04,8.5,8.5,9,8,0.5,0.4,9,9,9,0.34,4
15,0.2402201,0.05,8.4,8.5,8.5,8,0.5,0.4,9,9,9,0.42,5
16,0.27767077,0.05,8.6,8,9,9,0.5,0.4,9,9,9,0.43000004,5
17,0.2660364,0.05,8.6,8,9,8.666667,0.5,0.4,9,9,9,0.43000004,5
18,0.2851113,0.05,8.4,8,8.5,9,0.5,0.4,9,9,9,0.42,5
19,0.27569708,0.05,8.2,8.5,8,8,0.5,0.4,9,9,9,0.41,5
20,0.3170432,0.05,8.6,8.5,8.5,9,0.5,0.4,9,9,9,0.43000004,5
21,0.328051,0.05,8.6,8.5,9,8,0.5,0.4,9,9,9,0.43000004,5
22,0.35202453,0.06,8.333333,8.5,8,8.5,0.5,0.4,9,9,9,0.49999997,6
23,0.31760612,0.06,8.5,8.5,8.5,8.5,0.5,0.4,9,9,9,0.51,6
24,0.2887423,0.06,8.833333,9,8.5,9,0.5,0.4,9,9,9,0.53,6
25,0.26461342,0.06,8.333333,8,8.666667,8,0.5,0.4,9,9,9,0.49999997,6
26,0.2631242,0.06,8.666667,9,8.333333,9,0.5,0.4,9,9,9,0.52,6
27,0.27006748,0.06,8.333333,8,8.666667,8,0.5,0.4,9,9,9,0.49999997,6
28,0.25479138,0.06,8.666667,9,8.333333,9,0.5,0.4,9,9,9,0.52,6
