iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.00058667,0.01,4.64,0,0,0,0.4,0.4,5,5,5,0.00928,3
2,0.000503302,0.01,4.613333,0,0,0,0.4,0.4,5,5,5,0.009226668,3
3,0.000448846,0.01,4.640001,0,0,0,0.4,0.4,5,5,5,0.009280001,3
4,0.00047465,0.01,4.4533334,0,0,0,0.4,0.4,5,5,5,0.008906666,3
5,0.000463282,0.013333333,4.62,0,0,0,0.4,0.4,5,5,5,0.012319995,4
6,0.000479862,0.013333333,4.605,0,0,0,0.4,0.4,5,5,5,0.012279999,4
7,0.000486928,0.013333333,4.55,0,0,0,0.4,0.4,5,5,5,0.012133331,4
8,0.000718864,0.016666668,4.568001,0,0,0,0.4,0.4,5,5,5,0.015226671,5
9,0.000724612,0.016666668,4.652001,0,4.6533337,0,0.4,0.4,5,5,5,0.015506666,5
10,0.000722082,0.016666668,4.616001,0,4.6466665,0,0.4,0.4,5,5,5,0.015386668,5
11,0.000788846,0.02,4.57,0,0,0,0.4,0.4,5,5,5,0.018280001,6
12,0.000788876,0.02,4.613333,0,0,0,0.4,0.4,5,5,5,0.018453335,6
13,0.000782764,0.02,4.5866666,0,4.601667,0,0.4,0.4,5,5,5,0.018346667,6
14,0.000814022,0.02,4.5899997,0,0,0,0.4,0.4,5,5,5,0.01836,6
15,0.000841324,0.023333333,4.588572,0,0,0,0.4,0.4,5,5,5,0.021413337,7
16,0.000816334,0.023333333,4.6371427,4.6863337,4.6266675,0,0.4,0.4,5,5,5,0.021640003,7
17,0.00081421,0.023333333,4.6028566,4.491667,4.6463337,0,0.4,0.4,5,5,5,0.021480005,7
18,0.000875516,0.026666665,4.62,0,4.5910006,4.688667,0.4,0.4,5,5,5,0.02464,8
19,0.000923636,0.026666665,4.61,0,0,0,0.4,0.4,5,5,5,0.024586666,8
20,0.000884226,0.026666665,4.58,4.556,4.5110006,0,0.4,0.4,5,5,5,0.024426667,8
21,0.001108524,0.030000001,4.604444,4.5820003,4.665,4.6050005,0.4,0.4,5,5,5,0.027626662,9
22,0.001138222,0.030000001,4.593333,4.5246673,4.5593333,0,0.4,0.4,5,5,5,0.027560003,9
23,0.00113347,0.030000001,4.58,4.550333,4.6183333,0,0.4,0.4,5,5,5,0.027479997,9
24,0.00111494,0.030000001,4.6199994,0,4.6380005,4.5836663,0.4,0.4,5,5,5,0.027719999,9
25,0.001237764,0.033333335,4.6019993,4.553,4.6870003,4.5246663,0.4,0.4,5,5,5,0.030679999,10
26,0.001219616,0.033333335,4.578,4.5557613,4.5746665,0,0.4,0.4,5,5,5,0.030519996,10
27,0.001217158,0.033333335,4.5760007,4.5603337,4.5280004,4.6526666,0.4,0.4,5,5,5,0.030506665,10
28,0.001293454,0.036666665,4.5745463,4.6233335,4.5320005,4.5796666,0.4,0.4,5,5,5,0.033546664,11
29,0.001306666,0.036666665,4.627274,4.6647625,4.607667,4.6155005,0.4,0.4,5,5,5,0.033933334,11
30,0.001328402,0.036666665,4.592728,4.574667,4.6140475,4.6163335,0.4,0.4,5,5,5,0.03368,11
31,0.001341502,0.036666665,4.572727,4.539095,4.5823336,0,0.4,0.4,5,5,5,0.033533327,11
32,0.00134871,0.04,4.586667,4.623334,4.5690007,4.5866675,0.4,0.4,5,5,5,0.03669333,12
33,0.001353888,0.04,4.55,4.5437617,4.556667,4.544334,0.4,0.4,5,5,5,0.036399998,12
34,0.001381536,0.04,4.5933332,4.5160956,4.5950007,4.672667,0.4,0.4,5,5,5,0.036746666,12
35,0.001434012,0.043333333,4.570769,4.6066194,4.590953,4.5396667,0.4,0.4,5,5,5,0.03961333,13
36,0.001376318,0.043333333,4.59077,4.598001,4.586047,4.5850005,0.4,0.4,5,5,5,0.03978667,13
37,0.001376324,0.043333333,4.5800004,4.5740004,4.5833335,4.568667,0.4,0.4,5,5,5,0.039693337,13
38,0.001402174,0.046666667,4.565714,4.5380955,4.566,4.612667,0.4,0.4,5,5,5,0.04261333,14
