iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0199541,0.03,9,9,9,9,0.5,0.4,9,9,9,0.03,3
2,0.0215685,0.03,8.666667,9,9,8,0.5,0.4,9,9,9,0.028888889,3
3,0.0291626,0.03,9,9,9,NaN,0.5,0.4,9,9,9,0.03,3
4,0.0264587,0.03,8.666667,9,NaN,8,0.5,0.4,9,9,9,0.028888889,3
5,0.0239391,0.03,8.333333,9,8,8,0.5,0.4,9,9,9,0.027777776,3
6,0.0213692,0.03,8.666667,9,8,9,0.5,0.4,9,9,9,0.028888889,3
7,0.0225923,0.03,8.333333,8,8,9,0.5,0.4,9,9,9,0.027777776,3
8,0.0192116,0.04,8.5,9,8,9,0.5,0.4,9,9,9,0.037777774,4
9,0.0196218,0.04,8.5,8.5,8,9,0.5,0.4,9,9,9,0.037777774,4
10,0.0214046,0.04,8.5,8.5,8.5,NaN,0.5,0.4,9,9,9,0.037777774,4
11,0.0193788,0.04,8.5,9,8,9,0.5,0.4,9,9,9,0.037777774,4
12,0.0217589,0.04,8.5,8,8,9,0.5,0.4,9,9,9,0.037777774,4
13,0.0230324,0.04,8.75,9,8.5,9,0.5,0.4,9,9,9,0.038888887,4
14,0.0216255,0.04,9,9,9,9,0.5,0.4,9,9,9,0.04,4
15,0.0258457,0.05,8.8,9,8.666667,NaN,0.5,0.4,9,9,9,0.04888889,5
16,0.0253744,0.05,9,9,9,9,0.5,0.4,9,9,9,0.05,5
17,0.0254648,0.05,8.6,9,8,8.5,0.5,0.4,9,9,9,0.047777783,5
18,0.0246022,0.05,8.4,8.5,8,8.5,0.5,0.4,9,9,9,0.046666663,5
19,0.0262992,0.05,8.6,9,8.5,8,0.5,0.4,9,9,9,0.047777783,5
20,0.0235685,0.05,8.8,9,9,8.5,0.5,0.4,9,9,9,0.04888889,5
21,0.0281031,0.05,8.6,9,8.5,8,0.5,0.4,9,9,9,0.047777783,5
22,0.0378398,0.06,8.5,8.5,9,8,0.5,0.4,9,9,9,0.056666665,6
23,0.0277941,0.06,8.833333,8.5,9,9,0.5,0.4,9,9,9,0.058888886,6
24,0.0268121,0.06,8.666667,9,8.5,8.5,0.5,0.4,9,9,9,0.057777777,6
25,0.0248012,0.06,9,9,9,9,0.5,0.4,9,9,9,0.06,6
26,0.0266834,0.06,8.666667,9,8.5,8.5,0.5,0.4,9,9,9,0.057777777,6
27,0.0257459,0.06,8.833333,9,8.5,9,0.5,0.4,9,9,9,0.058888886,6
28,0.0270379,0.06,8.666667,9,8.333333,9,0.5,0.4,9,9,9,0.057777777,6
29,0.0321718,0.07,8.571428,8,8.666667,9,0.5,0.4,9,9,9,0.06666666,7
30,0.028934,0.07,8.428572,8.666667,8,8.5,0.5,0.4,9,9,9,0.06555556,7
31,0.0291554,0.07,8.571428,9,8.5,8,0.5,0.4,9,9,9,0.06666666,7
32,0.0311685,0.07,8.428572,8.5,8,9,0.5,0.4,9,9,9,0.06555556,7
33,0.026166,0.07,8.571428,8.666667,8.5,8.5,0.5,0.4,9,9,9,0.06666666,7
34,0.0259085,0.07,8.714286,9,8.333333,9,0.5,0.4,9,9,9,0.067777775,7
35,0.0280507,0.07,9,9,9,9,0.5,0.4,9,9,9,0.07,7
36,0.0276395,0.08,8.625,8.666667,8.5,8.666667,0.5,0.4,9,9,9,0.07666666,8
37,0.0265504,0.08,8.625,8.666667,8.666667,8.5,0.5,0.4,9,9,9,0.07666666,8
38,0.0260729,0.08,8.75,9,8.333333,9,0.5,0.4,9,9,9,0.07777777,8
39,0.0264048,0.08,8.5,8.666667,8.5,8.333333,0.5,0.4,9,9,9,0.07555555,8
40,0.0359381,0.08,8.875,9,9,8.666667,0.5,0.4,9,9,9,0.078888886,8
41,0.0362845,0.08,8.5,8.333333,9,8.333333,0.5,0.4,9,9,9,0.07555555,8
42,0.0334507,0.09,8.444445,8,8.666667,9,0.5,0.4,9,9,9,0.08444445,9
43,0.034696,0.09,8.333333,8.5,8.333333,8,0.5,0.4,9,9,9,0.083333336,9
44,0.0353886,0.09,8.444445,8.333333,8.666667,8.333333,0.5,0.4,9,9,9,0.08444445,9
45,0.0297365,0.09,8.333333,8.333333,8.25,8.5,0.5,0.4,9,9,9,0.083333336,9
46,0.0298361,0.09,8.444445,8.75,8,8.5,0.5,0.4,9,9,9,0.08444445,9
47,0.0327961,0.09,8.555555,8.5,8.5,9,0.5,0.4,9,9,9,0.08555555,9
48,0.0317468,0.09,8.666667,8.666667,8.75,8.5,0.5,0.4,9,9,9,0.08666667,9
49,0.0332226,0.1,8.5,8.5,8.333333,8.666667,0.5,0.4,9,9,9,0.094444446,10
50,0.0332177,0.1,8.5,8.666667,8.25,8.666667,0.5,0.4,9,9,9,0.094444446,10
51,0.0330743,0.1,8.6,8.75,8.333333,8.666667,0.5,0.4,9,9,9,0.095555566,10
52,0.0316686,0.1,8.2,8.25,8,8.333333,0.5,0.4,9,9,9,0.091111116,10
53,0.0315051,0.1,8.6,8.5,9,8.333333,0.5,0.4,9,9,9,0.095555566,10
54,0.0333542,0.1,8.5,8.25,8.5,9,0.5,0.4,9,9,9,0.094444446,10
55,0.0352487,0.1,8.8,8.6,9,9,0.5,0.4,9,9,9,0.09777778,10
56,0.0408432,0.11,8.545455,8.5,8.333333,8.75,0.5,0.4,9,9,9,0.10444445,11
57,0.0342097,0.11,8.636364,8.25,9,8.75,0.5,0.4,9,9,9,0.10555556,11
58,0.0335476,0.11,8.545455,8.75,8.666667,8.25,0.5,0.4,9,9,9,0.10444445,11
59,0.0338864,0.11,8.636364,8.75,8.75,8.333333,0.5,0.4,9,9,9,0.10555556,11
60,0.0330802,0.11,8.272727,8,8.333333,8.4,0.5,0.4,9,9,9,0.10111111,11
61,0.033526,0.11,8.727273,8.75,8.75,8.666667,0.5,0.4,9,9,9,0.10666667,11
62,0.0353364,0.11,8.545455,8.4,8.75,8.5,0.5,0.4,9,9,9,0.10444445,11
63,0.035727,0.12,8.583333,8.5,8.75,8.5,0.5,0.4,9,9,9,0.114444435,12
64,0.0353151,0.12,8.75,9,8.5,8.75,0.5,0.4,9,9,9,0.11666666,12
65,0.0351422,0.12,8.583333,8.6,8.5,8.666667,0.5,0.4,9,9,9,0.114444435,12
66,0.0417262,0.12,8.5,8.4,8.25,9,0.5,0.4,9,9,9,0.11333333,12
67,0.0374253,0.12,8.75,9,8.8,8.5,0.5,0.4,9,9,9,0.11666666,12
68,0.0349565,0.12,8.25,8.25,8.333333,8.2,0.5,0.4,9,9,9,0.11,12
69,0.0360672,0.12,8.5,9,8.333333,8.333333,0.5,0.4,9,9,9,0.11333333,12
70,0.0368826,0.13,8.769231,9,8.6,8.666667,0.5,0.4,9,9,9,0.12666667,13
71,0.0363085,0.13,8.538462,8.4,9,8.4,0.5,0.4,9,9,9,0.12333333,13
72,0.0376027,0.13,8.461538,8.2,8.75,8.5,0.5,0.4,9,9,9,0.122222215,13
73,0.0363476,0.13,8.538462,8.4,8.5,8.75,0.5,0.4,9,9,9,0.12333333,13
74,0.0373796,0.13,8.461538,8.5,8.5,8.333333,0.5,0.4,9,9,9,0.122222215,13
75,0.0367321,0.13,8.769231,8.8,8.75,8.75,0.5,0.4,9,9,9,0.12666667,13
76,0.0381694,0.14,8.571428,8.6,8.6,8.5,0.5,0.4,9,9,9,0.13333333,14
77,0.0386525,0.14,7.785714,8.333333,8.5,6.25,0.5,0.4,9,9,9,0.12111111,14
78,0.0379844,0.14,8.785714,8.833333,8.5,9,0.5,0.4,9,9,9,0.13666667,14
79,0.0388816,0.14,8.785714,9,8.5,8.833333,0.5,0.4,9,9,9,0.13666667,14
80,0.0394587,0.14,6.642857,7.6666665,5.5,8.666667,0.5,0.4,9,9,9,0.10333333,14
81,0.0389373,0.14,8.5,8.6,8.5,8.333333,0.5,0.4,9,9,9,0.13222222,14
82,0.0391682,0.14,8.642858,9,8.5,8.5,0.5,0.4,9,9,9,0.13444445,14
83,0.0404592,0.15,7.4,7,6.4,8.8,0.5,0.4,9,9,9,0.12333334,15
84,0.0395216,0.15,8.8,8.75,9,8.6,0.5,0.4,9,9,9,0.14666668,15
85,0.0394236,0.15,8.466666,8.5,8.25,8.6,0.5,0.4,9,9,9,0.1411111,15
86,0.0399955,0.15,8.8,8.8,8.8,8.8,0.5,0.4,9,9,9,0.14666668,15
87,0.0395488,0.15,8.466666,8.6,8.333333,8.5,0.5,0.4,9,9,9,0.1411111,15
88,0.0394199,0.15,8.4,8.6,8.166667,8.5,0.5,0.4,9,9,9,0.14,15
89,0.0425956,0.15,7.733333,7.714286,7.6,8,0.5,0.4,9,9,9,0.12888889,15
90,0.0462512,0.16,5.4375,4.714286,6.75,5.4,0.5,0.4,9,9,9,0.09666667,16
91,0.0465193,0.16,8.125,8.5,7.3333335,8.75,0.5,0.4,9,9,9,0.14444445,16
92,0.0441777,0.16,6.5625,5.5,7.142857,7.3333335,0.5,0.4,9,9,9,0.11666667,16
93,0.0419846,0.16,7.1875,8.2,6.1666665,7.4,0.5,0.4,9,9,9,0.12777777,16
94,0.0434567,0.16,8,8.4,8.166667,7.4,0.5,0.4,9,9,9,0.14222223,16
95,0.0423058,0.16,8.625,9,8.833333,8.166667,0.5,0.4,9,9,9,0.15333332,16
96,0.0444622,0.16,8.6875,9,8.333333,8.833333,0.5,0.4,9,9,9,0.15444444,16
97,0.0500706,0.17,7.7647057,7.8333335,6.6,8.666667,0.5,0.4,9,9,9,0.14666666,17
98,0.0492262,0.17,7.2352943,6.8333335,7.2,7.6666665,0.5,0.4,9,9,9,0.13666667,17
99,0.0463258,0.17,6.4117646,5.6,5.6666665,7.8333335,0.5,0.4,9,9,9,0.12111112,17
100,0.0456721,0.17,7.2352943,6,7.8333335,8,0.5,0.4,9,9,9,0.13666667,17
101,0.0459792,0.17,7.5882354,6.571429,8.166667,8.5,0.5,0.4,9,9,9,0.14333333,17
102,0.0472039,0.17,6.1764708,6.142857,8,4.4,0.5,0.4,9,9,9,0.116666675,17
103,0.0466647,0.17,6.7647057,5.857143,7.3333335,7.5,0.5,0.4,9,9,9,0.12777777,17
104,0.0492314,0.18,6.0555553,5,5,8.8,0.5,0.4,9,9,9,0.12111111,18
105,0.0501083,0.18,6,5.25,6.75,6.5,0.5,0.4,9,9,9,0.120000005,18
106,0.049025,0.18,7.8333335,6.857143,8,9,0.5,0.4,9,9,9,0.15666668,18
107,0.0503507,0.18,6.2222223,5.5,6.1666665,7.75,0.5,0.4,9,9,9,0.12444445,18
108,0.0537147,0.18,4.611111,4.8333335,4.1666665,4.8333335,0.5,0.4,9,9,9,0.09222222,18
109,0.0505123,0.18,7.5,8.666667,5.3333335,8.5,0.5,0.4,9,9,9,0.15,18
110,0.054272,0.19,6.7894735,5.857143,7.714286,6.8,0.5,0.4,9,9,9,0.14333333,19
111,0.0509996,0.19,6.5789475,5.3333335,6.428571,8,0.5,0.4,9,9,9,0.1388889,19
112,0.0521114,0.19,5.6842103,6,3.875,8.75,0.5,0.4,9,9,9,0.12,19
113,0.0515734,0.19,5.8421054,6.125,3,8.8,0.5,0.4,9,9,9,0.123333335,19
114,0.052726,0.19,6.8421054,6,6.571429,8,0.5,0.4,9,9,9,0.14444445,19
115,0.0507051,0.19,5.4736843,5,5.714286,5.8,0.5,0.4,9,9,9,0.115555555,19
116,0.0538808,0.19,7.105263,6.7777777,7,8,0.5,0.4,9,9,9,0.15,19
117,0.0533454,0.2,5.75,5,5.5555553,6.6666665,0.5,0.4,9,9,9,0.12777779,20
118,0.0533671,0.2,5,5.8333335,3.8888888,6,0.5,0.4,9,9,9,0.11111112,20
119,0.0521649,0.2,6.8,7.857143,5.375,7.6,0.5,0.4,9,9,9,0.15111111,20
120,0.0532294,0.2,5,4.5555553,2.6666667,8.6,0.5,0.4,9,9,9,0.11111112,20
121,0.0517264,0.2,6.15,3.7142856,7.571429,7.3333335,0.5,0.4,9,9,9,0.13666667,20
122,0.0534491,0.2,4.6,3.7777777,5.75,5,0.5,0.4,9,9,9,0.10222222,20
123,0.0539907,0.2,4,4.25,4.2,3.5,0.5,0.4,9,9,9,0.08888889,20
124,0.0562604,0.21,4.714286,5.6666665,2.7777777,7.6666665,0.5,0.4,9,9,9,0.11,21
125,0.0741426,0.21,6.5238094,8,5.5555553,6.714286,0.5,0.4,9,9,9,0.15222222,21
126,0.0552427,0.21,5.2380953,4.375,4.5,7.8,0.5,0.4,9,9,9,0.122222215,21
127,0.0559787,0.21,7.3809524,7.5,7.142857,7.5,0.5,0.4,9,9,9,0.17222221,21
128,0.0561594,0.21,3.3333333,4.125,2.4444444,3.75,0.5,0.4,9,9,9,0.07777777,21
129,0.0554682,0.21,5.047619,4.5555553,6,4.6,0.5,0.4,9,9,9,0.11777777,21
130,0.0549802,0.21,4.571429,4.857143,5.428571,3.4285715,0.5,0.4,9,9,9,0.10666667,21
131,0.0639069,0.22,5.5454545,6.142857,4.818182,6.5,0.5,0.4,9,9,9,0.13555555,22
132,0.0654893,0.22,5.1363635,4.3,4.375,8.75,0.5,0.4,9,9,9,0.12555556,22
133,0.0591283,0.22,4.7727275,4.125,3.2222223,8.6,0.5,0.4,9,9,9,0.116666675,22
134,0.057821,0.22,4.181818,4.285714,4.5,3.7142856,0.5,0.4,9,9,9,0.10222222,22
135,0.0564495,0.22,4.2272725,3.3333333,4.2222223,5,0.5,0.4,9,9,9,0.103333324,22
136,0.0572553,0.22,4.909091,5.4444447,3.5,6.2,0.5,0.4,9,9,9,0.120000005,22
137,0.0562506,0.22,5.090909,6.375,4.888889,3.4,0.5,0.4,9,9,9,0.12444444,22
138,0.0588101,0.23,3.7391305,3.6,2.7142856,5.1666665,0.5,0.4,9,9,9,0.09555556,23
139,0.0592492,0.23,4.3913045,6.2222223,3.2857144,3.142857,0.5,0.4,9,9,9,0.11222223,23
140,0.0601268,0.23,5.304348,3.875,4.9,8.4,0.5,0.4,9,9,9,0.13555555,23
141,0.0611033,0.23,5,4.2727275,5.285714,6.2,0.5,0.4,9,9,9,0.12777779,23
142,0.0599446,0.23,5.347826,5.2,5.875,4.8,0.5,0.4,9,9,9,0.13666667,23
143,0.0597255,0.23,4.869565,4.5555553,5.125,5,0.5,0.4,9,9,9,0.12444444,23
144,0.0622919,0.24,3.9166667,2.4285715,4.6666665,4.375,0.5,0.4,9,9,9,0.104444444,24
145,0.0654558,0.24,5.2083335,5.2222223,4.75,5.714286,0.5,0.4,9,9,9,0.13888888,24
146,0.064412,0.24,3.9583333,3.8888888,3.625,4.428571,0.5,0.4,9,9,9,0.10555555,24
147,0.0610529,0.24,5.7083335,4.8333335,6,6,0.5,0.4,9,9,9,0.15222223,24
148,0.0630773,0.24,4.5,3.375,3.875,6.25,0.5,0.4,9,9,9,0.12,24
149,0.0613517,0.24,4.2083335,4.142857,4.4,4,0.5,0.4,9,9,9,0.112222224,24
150,0.0638205,0.24,4,3.6363637,4,5,0.5,0.4,9,9,9,0.10666666,24
151,0.065165,0.25,5.2,5,5.2,5.428571,0.5,0.4,9,9,9,0.14444444,25
152,0.0669266,0.25,4.64,4,4,6.285714,0.5,0.4,9,9,9,0.12888889,25
153,0.0668193,0.25,4.32,4.571429,3,5.4444447,0.5,0.4,9,9,9,0.120000005,25
154,0.0640808,0.25,3.12,2.4444444,3.2857144,3.6666667,0.5,0.4,9,9,9,0.086666666,25
155,0.0661255,0.25,4.4,4.142857,4.090909,5.142857,0.5,0.4,9,9,9,0.12222222,25
156,0.0656989,0.25,3.96,3.2727273,3.4285715,5.571429,0.5,0.4,9,9,9,0.11,25
157,0.0642804,0.25,4.84,5.888889,4,4.6666665,0.5,0.4,9,9,9,0.13444445,25
158,0.067433,0.26,4,3.375,3.8888888,4.6666665,0.5,0.4,9,9,9,0.115555555,26
159,0.0680637,0.26,4.076923,4.111111,3.909091,4.3333335,0.5,0.4,9,9,9,0.117777765,26
160,0.0700535,0.26,3.8076923,4.5,2.6666667,4.3333335,0.5,0.4,9,9,9,0.11,26
161,0.0692934,0.26,4.8076925,5.571429,3.3333333,5.6,0.5,0.4,9,9,9,0.13888888,26
162,0.0669153,0.26,4.923077,4.111111,4.7,6.285714,0.5,0.4,9,9,9,0.14222223,26
163,0.0693262,0.26,5.4615383,5.4444447,5.4545455,5.5,0.5,0.4,9,9,9,0.15777776,26
164,0.0691907,0.26,5.5,5.6666665,4.888889,6,0.5,0.4,9,9,9,0.15888888,26
165,0.0953374,0.27,3.925926,3.4545455,3.3636363,6.2,0.5,0.4,9,9,9,0.11777779,27
166,0.0819768,0.27,4.4444447,4.7272725,3.5454545,5.8,0.5,0.4,9,9,9,0.13333334,27
167,0.0728492,0.27,4.851852,4.6666665,5.5,3.8333333,0.5,0.4,9,9,9,0.14555557,27
168,0.0745357,0.27,4.6296296,4,4.4545455,5.5,0.5,0.4,9,9,9,0.1388889,27
169,0.07365,0.27,4.037037,3.0833333,4.3333335,5.111111,0.5,0.4,9,9,9,0.12111111,27
170,0.078219295,0.27,4.3703704,3.8,4.5,6.25,0.5,0.4,9,9,9,0.13111112,27
171,0.0742848,0.27,4.2222223,3.5454545,4.625,4.75,0.5,0.4,9,9,9,0.12666668,27
172,0.0743174,0.28,4.107143,3.3,4.4166665,4.8333335,0.5,0.4,9,9,9,0.12777779,28
173,0.0853618,0.28,3.107143,3,4.111111,2.2222223,0.5,0.4,9,9,9,0.096666664,28
174,0.0739412,0.28,4.428571,3.8888888,4.8,4.5555553,0.5,0.4,9,9,9,0.13777778,28
175,0.0786859,0.28,4.285714,4.2,4,4.75,0.5,0.4,9,9,9,0.13333333,28
176,0.0792419,0.28,3.7142856,2.6923077,4.5,4.8,0.5,0.4,9,9,9,0.11555555,28
177,0.0762668,0.28,4.5,3.4545455,4.5454545,6.3333335,0.5,0.4,9,9,9,0.14,28
178,0.0801523,0.29,3.9655173,3.909091,5,3.2,0.5,0.4,9,9,9,0.12777777,29
179,0.082110494,0.29,4.862069,4.125,4.1666665,6.4444447,0.5,0.4,9,9,9,0.15666667,29
180,0.084677,0.29,3.4827585,2.9230769,3.25,4.625,0.5,0.4,9,9,9,0.11222222,29
181,0.0807042,0.29,3.586207,4.3636365,2.5454545,4,0.5,0.4,9,9,9,0.11555555,29
182,0.1062632,0.29,4.1034484,3,4.857143,4.7272725,0.5,0.4,9,9,9,0.13222222,29
183,0.08185329,0.29,4.1034484,4.111111,3.5454545,4.7777777,0.5,0.4,9,9,9,0.13222222,29
184,0.0818914,0.29,4,4,4,4,0.5,0.4,9,9,9,0.12888889,29
185,0.0821858,0.3,3.3333333,4,2.5555556,3.2222223,0.5,0.4,9,9,9,0.11111111,30
186,0.081852496,0.3,3.5,4.25,3.5,2.6,0.5,0.4,9,9,9,0.116666675,30
