iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0580784,0.9,4.322222,4.625,4.2727275,4.0833335,0.5,0,5,5,5,0.778,90
2,0.0646593,0.9,3.1111112,2.7692308,2.9,3.5588236,0.5,0.0005,5,5,5,0.56,90
3,0.0641766,0.9,2.9222221,3,2.6875,3.1111112,0.5,0.001,5,5,5,0.52599996,90
4,0.0639112,0.9,2.8,2.6666667,2.612903,3.137931,0.5,0.0015,5,5,5,0.504,90
5,0.0658391,0.9,3.6555555,3.4444444,3.4347825,4.064516,0.5,0.002,5,5,5,0.658,90
6,0.0708487,0.9,3.011111,2.8064516,2.6666667,3.826087,0.5,0.0025000002,5,5,5,0.542,90
7,0.0697278,0.9,2.9555554,3.0333333,2.5714285,3.4,0.5,0.003,5,5,5,0.53199995,90
8,0.0666109,0.9,2.7777777,2.6060605,2.7777777,2.9666667,0.5,0.0035,5,5,5,0.49999997,90
9,0.0680246,0.9,3.2222223,3.0588236,3.2222223,3.413793,0.5,0.004,5,5,5,0.58,90
10,0.0723892,0.9,3.3888888,3.2608695,3.952381,3.1304348,0.5,0.0045000003,5,5,5,0.60999995,90
11,0.073562,0.9,3.2666667,3.88,3.1714287,2.8666666,0.5,0.0050000004,5,5,5,0.58799994,90
12,0.0715076,0.9,2.9444444,3.5,2.9,2.357143,0.5,0.0055000004,5,5,5,0.53,90
13,0.069865905,0.9,2.6666667,2.2424242,2.862069,2.9642856,0.5,0.006,5,5,5,0.48000002,90
14,0.0731665,0.9,2.7,2.96,2.5714285,2.6216216,0.5,0.0065,5,5,5,0.486,90
15,0.0825871,0.9,2.9,2.3030303,3,3.6363637,0.5,0.007,5,5,5,0.522,90
16,0.0803044,0.9,3.1222222,3.46875,3.2,2.642857,0.5,0.0075000003,5,5,5,0.562,90
17,0.0690624,0.9,2.8666666,2.909091,3.125,2.48,0.5,0.008,5,5,5,0.516,90
18,0.07497969,0.9,2.5,2.3703704,2.5757575,2.5333333,0.5,0.0085,5,5,5,0.45,90
19,0.068729,0.9,2.7222223,2.2820513,2.5555556,3.625,0.5,0.009000001,5,5,5,0.48999998,90
20,0.0677734,0.9,2.711111,2.607143,2.4117646,3.1785715,0.5,0.009500001,5,5,5,0.48799998,90
21,0.0676208,0.9,3.4444444,3,3.3666666,4.16,0.5,0.010000001,5,5,5,0.62,90
22,0.0682522,0.9,3.288889,2.9629629,3.15625,3.7096775,0.5,0.010500001,5,5,5,0.592,90
23,0.072033696,0.9,2.711111,2.6285715,2.4482758,3.1153846,0.5,0.011000001,5,5,5,0.48799998,90
24,0.0686191,0.9,2.788889,2.264706,3.21875,2.9583333,0.5,0.011500001,5,5,5,0.502,90
25,0.0675704,0.9,2.3,2.375,2.2,2.3030303,0.5,0.012,5,5,5,0.41399997,90
26,0.0703432,0.9,2.8666666,3.0731707,2.607143,2.8095238,0.5,0.0125,5,5,5,0.516,90
27,0.0685785,0.9,2.9333334,2.7777777,2.3793104,3.8,0.5,0.013,5,5,5,0.528,90
28,0.0676368,0.9,2.8,2.1162791,3.3461537,3.5238094,0.5,0.0135,5,5,5,0.504,90
29,0.0682306,0.9,2.588889,2.8333333,2.0882354,2.9615386,0.5,0.014,5,5,5,0.46600002,90
30,0.0721154,0.9,2.8,2.3030303,3.3125,2.8,0.5,0.0145000005,5,5,5,0.504,90
31,0.0685324,0.9,2.7777777,2.451613,2.9705882,2.92,0.5,0.015000001,5,5,5,0.49999997,90
32,0.0683184,0.9,2.7333333,2.35,2.9285715,3.1818182,0.5,0.015500001,5,5,5,0.492,90
33,0.06832,0.9,3.0444446,2.45,3.44,3.6,0.5,0.016,5,5,5,0.54800004,90
34,0.067989,0.9,2.7222223,1.8461539,3.074074,3.75,0.5,0.0165,5,5,5,0.48999998,90
35,0.069449,0.9,3.088889,2.945946,3,3.3703704,0.5,0.017,5,5,5,0.556,90
36,0.069088,0.9,2.8777778,2.3636363,3.2,3.148148,0.5,0.0175,5,5,5,0.518,90
37,0.0712069,0.9,2.6111112,2.5428572,1.9375,3.652174,0.5,0.018000001,5,5,5,0.47,90
38,0.0692752,0.9,2.5666666,3.3666666,2.724138,1.6451613,0.5,0.0185,5,5,5,0.46199998,90
39,0.0689938,0.9,2.5777779,2.4705882,2.6666667,2.6153846,0.5,0.019000001,5,5,5,0.464,90
40,0.0690419,0.9,2.9555554,2.735294,2.8214285,3.357143,0.5,0.0195,5,5,5,0.53199995,90
41,0.0689131,0.9,2.788889,2.7931035,2.7741935,2.8,0.5,0.020000001,5,5,5,0.502,90
42,0.0679828,0.9,2.6666667,2.6571429,2.4666667,2.92,0.5,0.0205,5,5,5,0.48000002,90
43,0.069045104,0.9,2.3666666,1.8387097,2.4117646,2.96,0.5,0.021000002,5,5,5,0.42599997,90
44,0.0698002,0.9,2.9333334,3.4054055,2.3793104,2.875,0.5,0.0215,5,5,5,0.528,90
45,0.0766845,0.9,2.5555556,2.7586207,1.8181819,3.2142856,0.5,0.022000002,5,5,5,0.46,90
46,0.079065,0.9,2.8333333,2.90625,2.8484848,2.72,0.5,0.0225,5,5,5,0.51,90
47,0.0692367,0.9,2.488889,2.3611112,2.3333333,2.7666667,0.5,0.023000002,5,5,5,0.448,90
48,0.069673695,0.9,2.1888888,2.1818182,2.3214285,2.0689654,0.5,0.023500001,5,5,5,0.39399996,90
49,0.06766889,0.9,2.3,2.2121212,2.1470587,2.652174,0.5,0.024,5,5,5,0.41399997,90
50,0.068989106,0.9,2.8888888,2.8709676,2.580645,3.25,0.5,0.024500001,5,5,5,0.52,90
51,0.0691452,0.9,2.488889,2.2413793,2.5405405,2.7083333,0.5,0.025,5,5,5,0.448,90
52,0.0712512,0.9,2.3333333,2.060606,2.096774,2.9615386,0.5,0.025500001,5,5,5,0.41999996,90
53,0.0737417,0.9,2.4777777,2.2857144,3.030303,2.0344827,0.5,0.026,5,5,5,0.44599998,90
54,0.0812368,0.9,2.3333333,2.09375,2.3,2.642857,0.5,0.026500002,5,5,5,0.41999996,90
55,0.072036,0.9,2.1777778,2.090909,2.28,2.1875,0.5,0.027,5,5,5,0.392,90
56,0.0701066,0.9,2.3333333,2.75,1.90625,2.4,0.5,0.027500002,5,5,5,0.41999996,90
57,0.0811208,0.9,2.5444446,2.4571428,2.2580645,3.0416667,0.5,0.028,5,5,5,0.458,90
58,0.0793833,0.9,2.4333334,2.4358974,2.0357144,2.9130435,0.5,0.028500002,5,5,5,0.438,90
59,0.0719764,0.9,2.288889,1.8918918,2.4642856,2.68,0.5,0.029000001,5,5,5,0.412,90
60,0.0700848,0.9,2.7555556,2.6764705,2.9230769,2.7,0.5,0.029500002,5,5,5,0.496,90
61,0.069029905,0.9,2.4333334,2.375,2.1111112,2.7741935,0.5,0.030000001,5,5,5,0.438,90
62,0.0714028,0.9,2.5,1.8421053,3.2,2.7777777,0.5,0.030500002,5,5,5,0.45,90
63,0.0705224,0.9,2.3888888,2.1935484,2.59375,2.3703704,0.5,0.031000001,5,5,5,0.42999998,90
64,0.0737906,0.9,2.4666667,2.2222223,2.4594595,2.7307692,0.5,0.0315,5,5,5,0.444,90
65,0.0761388,0.9,2.711111,2.6153846,2.6666667,2.8888888,0.5,0.032,5,5,5,0.48799998,90
66,0.075710304,0.9,2.5555556,2.7777777,2.4473684,2.48,0.5,0.032500003,5,5,5,0.46,90
67,0.07953431,0.9,2.5333333,2.5925925,2.4358974,2.625,0.5,0.033,5,5,5,0.45599997,90
68,0.0759667,0.9,2.4777777,2.2413793,2.5454545,2.642857,0.5,0.0335,5,5,5,0.44599998,90
