iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow
307,0.0757364,3.580645,3.2727273,2.5833333,5.5,31,0.5,0.4,9,9,9,1.11
308,0.0780398,4.354839,4,2.909091,6.5555553,31,0.5,0.4,9,9,9,1.35
309,0.07973631,4.16129,2.4,4.6363635,5.4,31,0.5,0.4,9,9,9,1.29
310,0.0767548,4.129032,3.1666667,4.8333335,4.571429,31,0.5,0.4,9,9,9,1.28
311,0.078247294,3.3225806,3.6363637,2.3076923,4.714286,31,0.5,0.4,9,9,9,1.03
312,0.07621209,4.483871,4.769231,3.1,5.75,31,0.5,0.4,9,9,9,1.39
313,0.0763978,3.2903225,2.8,3.0714285,4.428571,31,0.5,0.4,9,9,9,1.02
314,0.0776451,4.451613,4.3,4.6363635,4.4,31,0.5,0.4,9,9,9,1.38
315,0.080180496,3.40625,3.6363637,2.9285715,4,32,0.5,0.4,9,9,9,1.09
316,0.081685506,4.09375,4.0833335,3.8333333,4.5,32,0.5,0.4,9,9,9,1.31
317,0.0792565,3.9375,3.6666667,3.0714285,6.5,32,0.5,0.4,9,9,9,1.26
318,0.079933904,3.40625,2.5833333,3.7272727,4.111111,32,0.5,0.4,9,9,9,1.09
319,0.0801752,4.78125,4.181818,5.5833335,4.4444447,32,0.5,0.4,9,9,9,1.53
320,0.081044495,3.21875,3.1,2.357143,4.875,32,0.5,0.4,9,9,9,1.03
321,0.0888517,3.5625,2.9166667,3.5,4.625,32,0.5,0.4,9,9,9,1.14
322,0.0840002,4.09375,3.5454545,4.25,4.5555553,32,0.5,0.4,9,9,9,1.31
323,0.0870003,3.65625,2.909091,3.7142856,4.714286,32,0.5,0.4,9,9,9,1.17
324,0.086346895,3.96875,3.25,5.1,3.7,32,0.5,0.4,9,9,9,1.27
325,0.0850717,2.909091,3.1818182,2.2142856,3.75,33,0.5,0.4,9,9,9,0.96000004
326,0.08598471,3.5151515,3.6666667,3.5384614,3.25,33,0.5,0.4,9,9,9,1.1600001
327,0.0870546,3.4848485,4.5,2.0666666,4.875,33,0.5,0.4,9,9,9,1.1500001
328,0.085696496,3.090909,3.909091,2.6153846,2.7777777,33,0.5,0.4,9,9,9,1.02
329,0.0845785,2.969697,2.8,2.8461537,3.3,33,0.5,0.4,9,9,9,0.98
330,0.084532306,3.1818182,2.5,3.3636363,3.8,33,0.5,0.4,9,9,9,1.0500001
331,0.0865368,3.6666667,4.3636365,2.7142856,4.375,33,0.5,0.4,9,9,9,1.21
332,0.087211505,3.6969697,3.5,4.4166665,3.090909,33,0.5,0.4,9,9,9,1.22
333,0.087481,3.3636363,3.6666667,3.4166667,2.8888888,33,0.5,0.4,9,9,9,1.11
334,0.0854428,3.090909,2.909091,3.3636363,3,33,0.5,0.4,9,9,9,1.02
335,0.088442095,3.2941177,2.5833333,3.090909,4.2727275,34,0.5,0.4,9,9,9,1.12
336,0.0881227,3.3823528,3.1666667,3.0833333,4,34,0.5,0.4,9,9,9,1.15
337,0.0902903,3,3.2,2.9285715,2.9,34,0.5,0.4,9,9,9,1.02
338,0.0899862,3.3823528,4.214286,2.9166667,2.625,34,0.5,0.4,9,9,9,1.15
339,0.090688705,3.6176472,2.7857144,3.909091,4.5555553,34,0.5,0.4,9,9,9,1.23
340,0.089318305,3.3823528,2.6153846,3.8461537,3.875,34,0.5,0.4,9,9,9,1.15
341,0.0883905,3.735294,2.625,3.8333333,6.5,34,0.5,0.4,9,9,9,1.27
342,0.0886525,3.264706,3.3529413,4.1666665,2.6363637,34,0.5,0.4,9,9,9,1.11
343,0.0885209,3.8823528,2.5714285,4.5,5.1,34,0.5,0.4,9,9,9,1.3199999
344,0.0927645,3.235294,3.4166667,2.4,4.714286,34,0.5,0.4,9,9,9,1.1
345,0.093175694,3.6285715,3.2142856,4.5,3.1111112,35,0.5,0.4,9,9,9,1.27
346,0.093908705,3.4285715,2.5384614,3,4.909091,35,0.5,0.4,9,9,9,1.2
347,0.09924889,3.4857142,2.8461537,3.3846154,4.5555553,35,0.5,0.4,9,9,9,1.2199999
348,0.10565431,3.0857143,2.5384614,3.090909,3.7272727,35,0.5,0.4,9,9,9,1.08
349,0.0938827,3,2.7142856,2.9230769,3.625,35,0.5,0.4,9,9,9,1.05
350,0.092375696,3.142857,2.9333334,3.6363637,2.8888888,35,0.5,0.4,9,9,9,1.0999999
351,0.0977511,2.6285715,2.3846154,2.5833333,3,35,0.5,0.4,9,9,9,0.92
352,0.109949104,2.4857142,2.7142856,1.5384616,3.625,35,0.5,0.4,9,9,9,0.86999995
353,0.1050864,3.4,3.4,3,4,35,0.5,0.4,9,9,9,1.19
354,0.1081107,3.1142857,2.7692308,3.6666667,2.5714285,35,0.5,0.4,9,9,9,1.09
355,0.11179,3.6111112,3.0666666,3.5384614,4.75,36,0.5,0.4,9,9,9,1.3000001
356,0.1129061,3.0555556,2.6363637,2.7222223,4.571429,36,0.5,0.4,9,9,9,1.1
357,0.10370351,3.25,2.1666667,3.9333334,3.5555556,36,0.5,0.4,9,9,9,1.1700001
358,0.1086282,3.1111112,3,3.3333333,3,36,0.5,0.4,9,9,9,1.12
359,0.1066518,2.6388888,2.2142856,2.5454545,3.2727273,36,0.5,0.4,9,9,9,0.95000005
360,0.1008566,2.8611112,3.25,2,3.7777777,36,0.5,0.4,9,9,9,1.0300001
361,0.0981206,3.1388888,2.9285715,2.9230769,3.7777777,36,0.5,0.4,9,9,9,1.13
362,0.112963,3.3611112,2.2857144,3.75,4.4,36,0.5,0.4,9,9,9,1.21
363,0.2048522,2.5277777,2.2857144,2.5,2.9,36,0.5,0.4,9,9,9,0.91
364,0.1135063,2.6388888,2.5454545,1.875,4.111111,36,0.5,0.4,9,9,9,0.95000005
365,0.115936704,2.891892,2.2,2.5,4.090909,37,0.5,0.4,9,9,9,1.07
366,0.1205444,3.3243244,3,3.1538463,3.909091,37,0.5,0.4,9,9,9,1.23
367,0.1314448,3.162162,3.25,2.8,3.6,37,0.5,0.4,9,9,9,1.17
368,0.1281898,2.891892,2.857143,2.6666667,3.1818182,37,0.5,0.4,9,9,9,1.07
369,0.1144611,3.054054,2.5,2.8461537,3.8333333,37,0.5,0.4,9,9,9,1.13
370,0.1137067,3.4594595,4.1,2.9375,3.6363637,37,0.5,0.4,9,9,9,1.2800001
371,0.1068878,3.6486487,3,3.4285715,5,37,0.5,0.4,9,9,9,1.35
372,0.110309295,2.5405405,2.1,2.4666667,3,37,0.5,0.4,9,9,9,0.94
373,0.1085808,3.2702703,2.625,3.1666667,4.5555553,37,0.5,0.4,9,9,9,1.21
374,0.1143259,3.5945945,3.4166667,3.2857144,4.181818,37,0.5,0.4,9,9,9,1.3299999
375,0.1174764,3.0263157,3.0666666,2.7142856,3.4444444,38,0.5,0.4,9,9,9,1.15
376,0.1194066,3.6052632,3.2,4.5,3.1818182,38,0.5,0.4,9,9,9,1.37
377,0.1201947,3.0526316,2.7857144,2.7857144,3.8,38,0.5,0.4,9,9,9,1.16
378,0.1163458,2.6842105,2.6,3.2142856,2,38,0.5,0.4,9,9,9,1.02
379,0.1135657,2.368421,1.8421053,2.7,3.1111112,38,0.5,0.4,9,9,9,0.9
380,0.16141391,2.5263157,2.7692308,2.2,2.5333333,38,0.5,0.4,9,9,9,0.96
381,0.1640214,2.7368422,2.9166667,2.5,2.9,38,0.5,0.4,9,9,9,1.04
382,0.1426723,2.4473684,1.9285715,2.6153846,2.909091,38,0.5,0.4,9,9,9,0.92999995
383,0.1846849,3.5526316,3.1538463,3.25,4.6666665,38,0.5,0.4,9,9,9,1.35
384,0.1703455,3.3157895,3.2142856,2.6,4.6666665,38,0.5,0.4,9,9,9,1.26
385,0.1899612,3.1538463,3.0833333,3.2222223,3.1111112,39,0.5,0.4,9,9,9,1.23
386,0.151594,2.974359,2.4,3.75,2.9166667,39,0.5,0.4,9,9,9,1.16
387,0.14053449,2.7435896,3.0833333,2.5,2.6923077,39,0.5,0.4,9,9,9,1.0699999
388,0.1318036,3.3846154,3.5384614,3.0666666,3.6363637,39,0.5,0.4,9,9,9,1.3199999
389,0.1251948,2.0769231,1.7777778,2,2.7,39,0.5,0.4,9,9,9,0.81
390,0.1115485,2.9487178,2.1333334,3.3076923,3.6363637,39,0.5,0.4,9,9,9,1.1499999
391,0.1088174,2.5641026,1.8666667,2.857143,3.2,39,0.5,0.4,9,9,9,1
392,0.110202305,2.6666667,2.9285715,1.8461539,3.25,39,0.5,0.4,9,9,9,1.04
393,0.1124077,2.6153846,2.8461537,2.5333333,2.4545455,39,0.5,0.4,9,9,9,1.02
394,0.1113426,3.4102564,2.3076923,3.7058823,4.4444447,39,0.5,0.4,9,9,9,1.3299999
395,0.1138819,3.65,3.4285715,2.8461537,4.6923075,40,0.5,0.4,9,9,9,1.46
396,0.1117546,2.7,2.9166667,2.0625,3.3333333,40,0.5,0.4,9,9,9,1.08
397,0.1136318,3.575,3.6666667,3.2666667,3.8461537,40,0.5,0.4,9,9,9,1.4300001
398,0.1231246,2.15,1.7777778,2.2666667,2.857143,40,0.5,0.4,9,9,9,0.8600001
399,0.12676391,3.15,2.0769231,2.764706,5.2,40,0.5,0.4,9,9,9,1.2600001
400,0.216462,3.25,3,3.5714285,3.1666667,40,0.5,0.4,9,9,9,1.3000001
401,0.1640953,3.025,2.9166667,2.8125,3.4166667,40,0.5,0.4,9,9,9,1.21
402,0.20677379,2.6,2.4375,2.3333333,3.0833333,40,0.5,0.4,9,9,9,1.04
403,0.1674898,2.925,2.2857144,3.6666667,2.9285715,40,0.5,0.4,9,9,9,1.17
404,0.1874046,3.125,2.5384614,3.375,3.4545455,40,0.5,0.4,9,9,9,1.25
405,0.118787505,2.575,1.9333333,2.4375,3.8888888,40,0.5,0.4,9,9,9,1.0300001
406,0.14786969,3.2682927,2.6923077,3.5,3.5833333,41,0.5,0.4,9,9,9,1.34
407,0.1405815,2.7560976,1.8421053,3.4545455,3.6363637,41,0.5,0.4,9,9,9,1.13
408,0.2037612,3.0243902,3.6153846,2.8888888,2.5,41,0.5,0.4,9,9,9,1.24
409,0.15013261,3.2195122,3.25,3.1052632,3.4,41,0.5,0.4,9,9,9,1.32
410,0.2089412,3.0731707,3.1538463,2.6875,3.5,41,0.5,0.4,9,9,9,1.26
411,0.1837488,3.2439024,2.8125,3.5833333,3.4615386,41,0.5,0.4,9,9,9,1.33
412,0.1722333,2.5853658,3.4166667,1.5333333,3,41,0.5,0.4,9,9,9,1.06
413,0.2012445,2.682927,2.8125,2.5714285,2.6363637,41,0.5,0.4,9,9,9,1.1
414,0.1239928,2.487805,2.4375,2.375,2.7777777,41,0.5,0.4,9,9,9,1.02
415,0.122168,2.7560976,2.3846154,2.7333333,3.1538463,41,0.5,0.4,9,9,9,1.13
416,0.1282243,2.5952382,3.2857144,2.3333333,2.1,42,0.5,0.4,9,9,9,1.09
417,0.124626495,3.047619,3.1875,2.0714285,4,42,0.5,0.4,9,9,9,1.28
418,0.1219261,3.2619047,3.1538463,2.0666666,4.642857,42,0.5,0.4,9,9,9,1.3699999
419,0.1212433,2.6190476,3.2,2.5,2,42,0.5,0.4,9,9,9,1.1
420,0.1259446,2.5238094,3.142857,1.5294118,3.2727273,42,0.5,0.4,9,9,9,1.06
421,0.1221408,2.452381,2,2.4375,3.090909,42,0.5,0.4,9,9,9,1.03
422,0.1301792,2.8095238,2.6875,3.142857,2.5833333,42,0.5,0.4,9,9,9,1.18
423,0.1334844,3.5952382,2.6666667,5,3.5833333,42,0.5,0.4,9,9,9,1.51
424,0.1396268,2.9047618,1.9411764,3.2857144,3.909091,42,0.5,0.4,9,9,9,1.2199999
425,0.123275,2.642857,3,2,3.0666666,42,0.5,0.4,9,9,9,1.1099999
426,0.1310254,2.3953488,2.3333333,2.125,2.8333333,43,0.5,0.4,9,9,9,1.03
427,0.1291202,2.4186046,3.5454545,1.7619047,2.5454545,43,0.5,0.4,9,9,9,1.04
428,0.1279735,2.372093,1.9411764,2.5,2.8333333,43,0.5,0.4,9,9,9,1.02
429,0.13338369,3,3,2.6470587,3.5454545,43,0.5,0.4,9,9,9,1.29
430,0.1335967,2.7441862,2.6470587,2.5,3.1666667,43,0.5,0.4,9,9,9,1.1800001
431,0.1275525,2.9302325,2.7857144,2.5294118,3.6666667,43,0.5,0.4,9,9,9,1.26
432,0.1297853,2.4186046,1.75,3,2.5,43,0.5,0.4,9,9,9,1.04
433,0.1282359,3.4418604,2.8666666,3.7692308,3.7333333,43,0.5,0.4,9,9,9,1.48
434,0.13134551,2.6046512,3.4166667,2.1111112,2.5384614,43,0.5,0.4,9,9,9,1.12
435,0.13230911,2.511628,2.1333334,1.9375,3.75,43,0.5,0.4,9,9,9,1.08
436,0.1386088,2.659091,2.5714285,2.2857144,3.0625,44,0.5,0.4,9,9,9,1.1700001
437,0.13334231,2.5681818,2.3333333,1.6842105,4.6,44,0.5,0.4,9,9,9,1.13
438,0.13614339,2.4545455,2.2857144,2.7368422,2.1818182,44,0.5,0.4,9,9,9,1.08
439,0.13669859,2.6818182,2.8666666,2.1111112,3.3636363,44,0.5,0.4,9,9,9,1.1800001
440,0.1313831,2.1363637,2.142857,1.8125,2.5,44,0.5,0.4,9,9,9,0.94000006
441,0.1300908,2.340909,2.2941177,2.0769231,2.642857,44,0.5,0.4,9,9,9,1.03
442,0.1326559,2.8636363,2.8235295,2.25,3.8181818,44,0.5,0.4,9,9,9,1.26
443,0.1344018,2.5227273,2.4705882,2,3.0714285,44,0.5,0.4,9,9,9,1.11
444,0.1388333,2.659091,2,2.1333334,4.25,44,0.5,0.4,9,9,9,1.1700001
445,0.14041969,2.7045455,2.7333333,1.7894737,4.4,44,0.5,0.4,9,9,9,1.19
446,0.14629689,2.9555554,2.5789473,2.857143,3.6666667,45,0.5,0.4,9,9,9,1.3299999
447,0.1360107,2.5777779,2.2105262,2.5833333,3.0714285,45,0.5,0.4,9,9,9,1.16
448,0.13361031,3.1111112,2.7058823,3.3076923,3.4,45,0.5,0.4,9,9,9,1.4
449,0.13449991,2.2666667,2,2.6666667,2.1538463,45,0.5,0.4,9,9,9,1.02
450,0.13835071,2.6444445,2.5625,2.6470587,2.75,45,0.5,0.4,9,9,9,1.1899999
451,0.13531779,2.6666667,2.75,2.8888888,2.1818182,45,0.5,0.4,9,9,9,1.2
452,0.14093779,2.4,2.7142856,1.95,2.8181818,45,0.5,0.4,9,9,9,1.08
453,0.16149369,2.8888888,2.6875,2.4117646,3.8333333,45,0.5,0.4,9,9,9,1.3
454,0.15245889,2.4,2.2857144,2.15,3,45,0.5,0.4,9,9,9,1.08
455,0.14890489,2.088889,2.357143,1.8235294,2.142857,45,0.5,0.4,9,9,9,0.94
456,0.2160572,2.2608695,1.9444444,2.368421,2.6666667,46,0.5,0.4,9,9,9,1.04
457,0.1952192,2.9347825,3.1875,2.8333333,2.75,46,0.5,0.4,9,9,9,1.35
458,0.21620649,2.3695652,2.2631578,2.8,2,46,0.5,0.4,9,9,9,1.09
459,0.2248232,2.4782608,2.2857144,2.1764705,3,46,0.5,0.4,9,9,9,1.14
460,0.16107951,2.2391305,2,2.3333333,2.5,46,0.5,0.4,9,9,9,1.0300001
461,0.21239151,2.673913,2.3636363,3,2.9166667,46,0.5,0.4,9,9,9,1.23
462,0.2195876,2.7826087,2.2105262,3.5,2.8461537,46,0.5,0.4,9,9,9,1.2800001
463,0.1859029,2,1.25,2.142857,3.0833333,46,0.5,0.4,9,9,9,0.92
464,0.16726221,3.1304348,3.1875,3.1764705,3,46,0.5,0.4,9,9,9,1.44
465,0.1481393,2.347826,1.7647059,2.1578948,3.7,46,0.5,0.4,9,9,9,1.0799999
466,0.15378739,2.1914895,1.6315789,2.5,2.6666667,47,0.5,0.4,9,9,9,1.0300001
467,0.1513486,2.5957446,2.2222223,2.5294118,3.25,47,0.5,0.4,9,9,9,1.2199999
468,0.1855069,2.3829787,2.235294,1.5294118,3.6923077,47,0.5,0.4,9,9,9,1.12
469,0.1969324,2.3617022,3.1538463,2.1052632,2,47,0.5,0.4,9,9,9,1.11
470,0.1645893,3.2340426,2.7058823,3.4736843,3.6363637,47,0.5,0.4,9,9,9,1.52
471,0.2251403,2.2978723,1.9473684,2.6,2.4615386,47,0.5,0.4,9,9,9,1.0799999
472,0.2375638,2.2978723,1.2777778,2,4.076923,47,0.5,0.4,9,9,9,1.0799999
473,0.2458333,2.212766,1.3636364,2.1333334,4.2,47,0.5,0.4,9,9,9,1.04
474,0.1999454,2.4468086,2.1666667,2.5263157,2.8,47,0.5,0.4,9,9,9,1.15
475,0.1876609,2.5957446,2.1333334,3.1666667,2.357143,47,0.5,0.4,9,9,9,1.2199999
476,0.2146204,2.3333333,2.4615386,1.7727273,3.1538463,48,0.5,0.4,9,9,9,1.1199999
477,0.16786659,2.3333333,1.9411764,2.3529413,2.7857144,48,0.5,0.4,9,9,9,1.1199999
478,0.1593857,2.0833333,2.0666666,1.5909091,3.090909,48,0.5,0.4,9,9,9,0.99999994
479,0.1707984,2.5833333,2.6111112,2.4375,2.7142856,48,0.5,0.4,9,9,9,1.2399999
480,0.23966609,2.4166667,1.9523809,2.2,3.5,48,0.5,0.4,9,9,9,1.16
481,0.1874358,2.5625,2.4117646,2.2727273,3.5555556,48,0.5,0.4,9,9,9,1.23
482,0.2740997,2.6041667,2.3333333,2.3529413,3.125,48,0.5,0.4,9,9,9,1.25
483,0.17922169,2.2083333,2.125,1.7368422,3,48,0.5,0.4,9,9,9,1.06
484,0.19365689,2.2291667,2.090909,2.6,2,48,0.5,0.4,9,9,9,1.07
485,0.28186348,2.1875,2.0526316,2.375,2.1538463,48,0.5,0.4,9,9,9,1.05
486,0.2299139,2.7959185,2.5882354,2.4,3.75,49,0.5,0.4,9,9,9,1.3700001
487,0.18182391,2.4285715,2.4375,2.1578948,2.7857144,49,0.5,0.4,9,9,9,1.19
488,0.17156391,2.4285715,2.3333333,2.5,2.4705882,49,0.5,0.4,9,9,9,1.19
489,0.2035139,2.7959185,2.9,2.5625,2.9230769,49,0.5,0.4,9,9,9,1.3700001
490,0.2684091,2.3469388,2.1578948,2.25,2.7142856,49,0.5,0.4,9,9,9,1.1500001
491,0.269531,2.0408163,2.0555556,1.6875,2.4,49,0.5,0.4,9,9,9,1
492,0.20314929,2.7959185,2.2222223,2.8421052,3.5833333,49,0.5,0.4,9,9,9,1.3700001
493,0.17649421,2.5306122,1.8666667,2.8333333,2.8125,49,0.5,0.4,9,9,9,1.24
494,0.2387359,1.7959183,2.125,1.7142857,1.5,49,0.5,0.4,9,9,9,0.88
495,0.2210329,2.489796,2.2666667,2.95,2.0714285,49,0.5,0.4,9,9,9,1.22
496,0.2094008,2.72,2.3888888,2.2666667,3.4705882,50,0.5,0.4,9,9,9,1.36
497,0.1939432,2.54,2.5294118,2.5238094,2.5833333,50,0.5,0.4,9,9,9,1.27
498,0.1928911,2.28,2.3529413,2.45,1.9230769,50,0.5,0.4,9,9,9,1.14
499,0.2028129,2.14,2.125,1.75,3.1,50,0.5,0.4,9,9,9,1.07
500,0.1879825,2.18,2.1176472,2.631579,1.6428572,50,0.5,0.4,9,9,9,1.09
501,0.2253032,2.04,2.4666667,1.4347826,2.6666667,50,0.5,0.4,9,9,9,1.02
502,0.2175664,2.7,2.05,3.1333334,3.1333334,50,0.5,0.4,9,9,9,1.35
503,0.2079221,2.94,2.5,3,3.4285715,50,0.5,0.4,9,9,9,1.47
504,0.1783001,2.02,1.125,2.5,2.3888888,50,0.5,0.4,9,9,9,1.01
505,0.2722184,2.8,2.5333333,3.1111112,2.7058823,50,0.5,0.4,9,9,9,1.4
506,0.2143416,2.2,1.6190476,2.5714285,2.6666667,50,0.5,0.4,9,9,9,1.1
507,0.20709538,2.3529413,2.1666667,1.8235294,3.125,51,0.5,0.4,9,9,9,1.2
508,0.2041104,2.254902,1.5,2.7777777,2.6923077,51,0.5,0.4,9,9,9,1.15
509,0.2052103,2.3921568,2.2,2.5454545,2.357143,51,0.5,0.4,9,9,9,1.2199999
510,0.1821191,2.5882354,2.8823528,2.3181818,2.6666667,51,0.5,0.4,9,9,9,1.32
511,0.1734629,2.1568627,2.6470587,2.0666666,1.7894737,51,0.5,0.4,9,9,9,1.1
512,0.2244244,2.137255,1.6315789,2.2222223,2.7142856,51,0.5,0.4,9,9,9,1.09
513,0.2209851,2.8431373,3.2105262,2.9444444,2.2142856,51,0.5,0.4,9,9,9,1.4499999
514,0.1866079,2.1568627,2.7857144,1.7727273,2.1333334,51,0.5,0.4,9,9,9,1.1
515,0.24918099,2.2941177,2.0526316,2.0588236,2.8666666,51,0.5,0.4,9,9,9,1.17
516,0.211739,2.3137255,1.7,2.4705882,3,51,0.5,0.4,9,9,9,1.18
517,0.2419605,2.7884614,2.4117646,2.9,3.0666666,52,0.5,0.4,9,9,9,1.4499999
518,0.1951858,2.5769231,2.2380953,2.357143,3.1764705,52,0.5,0.4,9,9,9,1.34
519,0.2148546,2.3076923,2.0625,1.7916666,3.6666667,52,0.5,0.4,9,9,9,1.1999999
520,0.1866781,2.1346154,1.7368422,2.3529413,2.375,52,0.5,0.4,9,9,9,1.11
521,0.22680819,2.1538463,2.125,2.173913,2.1538463,52,0.5,0.4,9,9,9,1.12
522,0.2719799,2.0961537,1.8888888,2.0588236,2.3529413,52,0.5,0.4,9,9,9,1.0899999
523,0.35311332,2.3461537,2.3333333,2,2.8,52,0.5,0.4,9,9,9,1.2199999
524,0.18476631,2.2692308,2.1052632,1.4444444,3.4666667,52,0.5,0.4,9,9,9,1.18
525,0.2495692,2.4230769,2.0526316,2.2105262,3.2142856,52,0.5,0.4,9,9,9,1.2599999
526,0.1847722,2.2692308,2.2,2.2105262,2.3888888,52,0.5,0.4,9,9,9,1.18
527,0.27561402,2.6415095,2.1052632,2.3333333,3.625,53,0.5,0.4,9,9,9,1.4
528,0.24071139,2.2075472,2,1.7307693,3.2857144,53,0.5,0.4,9,9,9,1.17
529,0.1958694,2.0566037,2.1666667,1.75,2.5454545,53,0.5,0.4,9,9,9,1.0899999
530,0.1924173,2.037736,1.6666666,1.8421053,2.6875,53,0.5,0.4,9,9,9,1.08
531,0.2090863,2.1886792,2.142857,1.8333334,2.7142856,53,0.5,0.4,9,9,9,1.16
532,0.19486271,1.981132,1.875,1.9047619,2.1875,53,0.5,0.4,9,9,9,1.05
533,0.1793709,2.5660377,1.7368422,2.7058823,3.3529413,53,0.5,0.4,9,9,9,1.3599999
534,0.18195342,2.1698112,2,2.0588236,2.5,53,0.5,0.4,9,9,9,1.1499999
535,0.2032815,2.037736,1.5714285,2.2631578,2.4615386,53,0.5,0.4,9,9,9,1.08
536,0.2031228,2.1698112,2.1904762,1.2631578,3.4615386,53,0.5,0.4,9,9,9,1.1499999
537,0.2032479,1.7777778,1.625,1.8,1.9230769,54,0.5,0.4,9,9,9,0.96000004
538,0.24751529,2.2407408,1.9444444,2.5,2.2777777,54,0.5,0.4,9,9,9,1.21
539,0.1989869,2.2222223,1.6818181,2.3333333,2.9285715,54,0.5,0.4,9,9,9,1.2
540,0.1944498,2.2592592,1.9,2.1904762,2.9230769,54,0.5,0.4,9,9,9,1.22
541,0.18872769,2.4444444,2.1578948,2.2857144,3.0714285,54,0.5,0.4,9,9,9,1.32
542,0.187735,2.0925925,1.7777778,2.3157895,2.1764705,54,0.5,0.4,9,9,9,1.13
543,0.2029584,2.425926,2.2,2.4666667,2.631579,54,0.5,0.4,9,9,9,1.3100001
544,0.1830004,2.074074,2.8235295,1.5217391,2.0714285,54,0.5,0.4,9,9,9,1.12
545,0.1928476,2.4629629,2.2272727,1.6111112,3.9285715,54,0.5,0.4,9,9,9,1.33
546,0.2065768,1.9444444,2.375,1.5652174,2.0666666,54,0.5,0.4,9,9,9,1.0500001
547,0.19444339,2.0363636,1.3157895,2.5,2.3333333,55,0.5,0.4,9,9,9,1.12
548,0.1938063,2.3818183,2.3333333,2.375,2.4444444,55,0.5,0.4,9,9,9,1.3100001
549,0.1934912,2.290909,1.5454545,2.2105262,3.5714285,55,0.5,0.4,9,9,9,1.26
550,0.1958402,2.1636364,1.75,2.1578948,2.6875,55,0.5,0.4,9,9,9,1.19
551,0.1956705,1.9454546,2.3157895,1.3809524,2.2666667,55,0.5,0.4,9,9,9,1.07
552,0.1977194,2.1636364,2.3888888,2.2727273,1.7333333,55,0.5,0.4,9,9,9,1.19
553,0.22127129,2.2545455,2.2777777,2.05,2.4705882,55,0.5,0.4,9,9,9,1.24
554,0.205334,2.2,1.4347826,2.1666667,3.5,55,0.5,0.4,9,9,9,1.21
555,0.1991306,2.2,1.6111112,2.45,2.5294118,55,0.5,0.4,9,9,9,1.21
556,0.1961644,2.2545455,2.75,2,2.1176472,55,0.5,0.4,9,9,9,1.24
557,0.21266,2.267857,2.1578948,2.3333333,2.3157895,56,0.5,0.4,9,9,9,1.27
558,0.21903262,2.75,2.5625,2.5416667,3.25,56,0.5,0.4,9,9,9,1.54
559,0.2737915,2.232143,1.8888888,2.142857,2.7058823,56,0.5,0.4,9,9,9,1.25
560,0.253382,2.1607144,1.2173913,2.1578948,3.7142856,56,0.5,0.4,9,9,9,1.21
561,0.3053318,2.0714285,1.9565217,1.5,2.764706,56,0.5,0.4,9,9,9,1.16
562,0.2956405,2.392857,2.55,1.6818181,3.2857144,56,0.5,0.4,9,9,9,1.3399999
563,0.26194462,2.0892856,1.826087,2.6111112,1.8666667,56,0.5,0.4,9,9,9,1.17
564,0.2932124,1.9285715,2,1.9523809,1.8333334,56,0.5,0.4,9,9,9,1.08
565,0.2177187,1.9464285,2.1904762,1.5454545,2.2307692,56,0.5,0.4,9,9,9,1.09
566,0.21380751,1.9821428,1.5416666,2.3157895,2.3076923,56,0.5,0.4,9,9,9,1.11
567,0.2594601,2.0526316,2.3333333,2,1.8333334,57,0.5,0.4,9,9,9,1.17
568,0.2953863,1.9824561,1.625,1.7619047,3.0833333,57,0.5,0.4,9,9,9,1.13
569,0.2373836,2.122807,1.9473684,2.368421,2.0526316,57,0.5,0.4,9,9,9,1.21
570,0.3002006,1.9122807,1.8947369,1.6363636,2.3125,57,0.5,0.4,9,9,9,1.0899999
571,0.3217001,2.0526316,2.2272727,1.7333333,2.1,57,0.5,0.4,9,9,9,1.17
572,0.2554656,2.4210527,2.6842105,2.0454545,2.625,57,0.5,0.4,9,9,9,1.38
573,0.2141079,1.7368422,1.3333334,1.5454545,2.4117646,57,0.5,0.4,9,9,9,0.99
574,0.25228578,2.0175438,2,2.3,1.6666666,57,0.5,0.4,9,9,9,1.15
575,0.2190397,1.877193,1.85,1.3636364,2.6666667,57,0.5,0.4,9,9,9,1.0699999
576,0.20645,1.7368422,2,1.5882353,1.5555556,57,0.5,0.4,9,9,9,0.99
577,0.2487572,1.9310344,2.0588236,2.2727273,1.4210526,58,0.5,0.4,9,9,9,1.12
578,0.2509948,2,1.9,1.7916666,2.5,58,0.5,0.4,9,9,9,1.16
579,0.28308702,1.8448275,1.5263158,1.826087,2.25,58,0.5,0.4,9,9,9,1.0699999
580,0.2514347,1.9827586,1.8695652,1.8695652,2.4166667,58,0.5,0.4,9,9,9,1.15
581,0.21893351,1.7931035,1.9473684,1.28,2.5,58,0.5,0.4,9,9,9,1.04
582,0.21542831,2.2068965,1.9473684,1.6086956,3.375,58,0.5,0.4,9,9,9,1.28
583,0.2090192,2.3965516,1.8333334,1.7307693,4.357143,58,0.5,0.4,9,9,9,1.3899999
584,0.20247939,2.2586207,2.1904762,2.090909,2.6,58,0.5,0.4,9,9,9,1.31
585,0.2092849,2.310345,2,2.2727273,2.75,58,0.5,0.4,9,9,9,1.34
586,0.2574781,1.6724138,1.9375,1.3703704,1.9333333,58,0.5,0.4,9,9,9,0.96999997
