iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.0627558,0.9,3.9,3.9629629,4.071429,3.7142856,0.5,0,5,5,5,0.702,90
2,0.068000704,0.9,3.0666666,2.5714285,2.8064516,4.125,0.5,0.0005,5,5,5,0.552,90
3,0.07756431,0.9,3.3444445,3.7741935,2.868421,3.5714285,0.5,0.001,5,5,5,0.602,90
4,0.0912169,0.9,2.9,2.3529413,3.057143,3.5238094,0.5,0.0015,5,5,5,0.522,90
5,0.0704711,0.9,3.1666667,2.8461537,3.2727273,3.3225806,0.5,0.002,5,5,5,0.57,90
6,0.0677233,0.9,3.511111,3.0526316,3.4827585,4.304348,0.5,0.0025000002,5,5,5,0.63199997,90
7,0.0660303,0.9,2.588889,2.7804878,2.4166667,2.44,0.5,0.003,5,5,5,0.46600002,90
8,0.0662644,0.9,3.7777777,2.8333333,3.5517242,4.903226,0.5,0.0035,5,5,5,0.67999995,90
9,0.0735514,0.9,3.2555556,3.1111112,3.6333334,3.030303,0.5,0.004,5,5,5,0.586,90
10,0.07110751,0.9,3.1111112,2.1333334,3.8387096,3.3448277,0.5,0.0045000003,5,5,5,0.56,90
11,0.0707435,0.9,2.7666667,2.5428572,2.5185184,3.2857144,0.5,0.0050000004,5,5,5,0.498,90
12,0.06769849,0.9,2.8111112,3.064516,2.5,2.8888888,0.5,0.0055000004,5,5,5,0.506,90
13,0.0688524,0.9,3.3666666,3.5555556,3.1935484,3.375,0.5,0.006,5,5,5,0.60599995,90
14,0.067113295,0.9,3.2,3.1153846,3.4358974,2.92,0.5,0.0065,5,5,5,0.576,90
15,0.0736233,0.9,3.411111,3.46875,3.4444444,3.3225806,0.5,0.007,5,5,5,0.614,90
16,0.085898496,0.9,3.2777777,3.3783784,3.5384614,2.8888888,0.5,0.0075000003,5,5,5,0.59,90
17,0.0780507,0.9,2.9,2.4242425,2.939394,3.5,0.5,0.008,5,5,5,0.522,90
18,0.0687656,0.9,2.9222221,2.5142858,3.24,3.1333334,0.5,0.0085,5,5,5,0.52599996,90
19,0.068679295,0.9,3.0222223,2.8529413,3.4,2.903226,0.5,0.009000001,5,5,5,0.54399997,90
20,0.0692769,0.9,2.7666667,2.3225806,2.689655,3.3,0.5,0.009500001,5,5,5,0.498,90
21,0.06863151,0.9,3.0777779,2.6451614,2.96875,3.7037036,0.5,0.010000001,5,5,5,0.554,90
22,0.0687385,0.9,2.988889,3.0344827,2.8,3.1290324,0.5,0.010500001,5,5,5,0.538,90
23,0.077276304,0.9,2.9222221,2.8235295,2.3823528,3.909091,0.5,0.011000001,5,5,5,0.52599996,90
24,0.083858095,0.9,2.6777778,2.5625,2.6969697,2.8,0.5,0.011500001,5,5,5,0.48199996,90
25,0.074713,0.9,2.6444445,2.6,2.625,2.7142856,0.5,0.012,5,5,5,0.47599998,90
