iteration,time,density,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow,vehicle_count
1,0.050081197,0.01,4.5933332,0,0,0,0.6,0.4,4,5,5,0.045933314,3
2,0.051574,0.01,4.633334,0,4.7166667,0,0.6,0.4,4,5,5,0.04633331,3
3,0.0437354,0.013333333,4.575,0,4.5649996,0,0.6,0.4,4,5,5,0.06099996,4
4,0.068024315,0.02,4.5366673,0,4.5473332,4.511667,0.6,0.4,4,5,5,0.09073331,6
5,0.06790651,0.023333333,4.574285,0,4.5563335,4.606667,0.6,0.4,4,5,5,0.10673332,7
6,0.0707095,0.026666665,4.56,0,4.5633335,4.557333,0.6,0.4,4,5,5,0.12159999,8
7,0.082119405,0.030000001,4.6377773,0,4.624953,4.645334,0.6,0.4,4,5,5,0.13913336,9
8,0.087183915,0.033333335,4.6480007,0,4.6229997,4.671,0.6,0.4,4,5,5,0.1549333,10
9,0.0887353,0.036666665,4.5400004,0,4.543215,4.533285,0.6,0.4,4,5,5,0.16646664,11
10,0.089803584,0.04,4.586667,0,4.6073093,4.567429,0.6,0.4,4,5,5,0.18346661,12
11,0.0959717,0.043333333,4.563077,0,4.5233326,4.609333,0.6,0.4,4,5,5,0.19773328,13
12,0.10646259,0.046666667,4.568571,0,4.572508,4.580667,0.6,0.4,4,5,5,0.2132,14
13,0.105531104,0.05,4.566667,0,4.578857,4.561667,0.6,0.4,4,5,5,0.2283333,15
14,0.11019172,0.05333333,4.4925,0,4.4656587,4.56619,0.6,0.4,4,5,5,0.23959993,16
15,0.121488795,0.05666667,4.4835286,0,4.5076056,4.5002303,0.6,0.4,4,5,5,0.25406665,17
16,0.12337179,0.060000002,4.461111,0,4.5074673,4.49373,0.6,0.4,4,5,5,0.2676667,18
17,0.13020541,0.06333333,4.4178944,0,4.3814692,4.530952,0.6,0.4,4,5,5,0.2798,19
18,0.13499473,0.06666667,4.2740006,0,4.252838,4.4336443,0.6,0.4,4,5,5,0.2849334,20
19,0.133826,0.07,4.289524,0,4.2874336,4.4210906,0.6,0.4,4,5,5,0.3002667,21
20,0.13064651,0.07333333,4.130909,0,4.0794296,4.3688374,0.6,0.4,4,5,5,0.30293334,22
21,0.13569592,0.07333333,4.122727,0,4.1104217,4.3719788,0.6,0.4,4,5,5,0.30233335,22
22,0.13488722,0.07666667,3.9643478,0,3.9082987,4.2618275,0.6,0.4,4,5,5,0.30393338,23
23,0.13830192,0.08,3.9650006,0,3.941835,4.283432,0.6,0.4,4,5,5,0.31720003,24
24,0.1423965,0.083333336,3.9128003,0,3.8529203,4.28619,0.6,0.4,4,5,5,0.3260667,25
25,0.14614043,0.086666666,3.7615385,3.299714,3.6071784,4.1964316,0.6,0.4,4,5,5,0.32599998,26
26,0.1504841,0.09,3.780741,3.1687622,3.7051966,4.1681314,0.6,0.4,4,5,5,0.34026673,27
27,0.1545471,0.093333334,3.6549997,3.2847145,3.555516,3.9983795,0.6,0.4,4,5,5,0.34113336,28
28,0.16481483,0.096666664,3.6579309,3.2740471,3.5036018,4.101043,0.6,0.4,4,5,5,0.3536,29
29,0.16685681,0.1,3.4873333,2.8158255,3.3294501,4.0933437,0.6,0.4,4,5,5,0.34873334,30
30,0.1719123,0.10333333,3.456774,3.0111587,3.445196,3.788853,0.6,0.4,4,5,5,0.35720003,31
31,0.17691629,0.10666666,3.29875,3.0222178,3.1986182,3.6648693,0.6,0.4,4,5,5,0.3518667,32
32,0.18495993,0.11000001,3.2860599,2.910577,3.1715121,3.7720532,0.6,0.4,4,5,5,0.3614667,33
33,0.18410948,0.11333334,3.2717648,2.948871,3.2023115,3.6533022,0.6,0.4,4,5,5,0.37080002,34
34,0.19044659,0.11666667,3.2154276,2.792749,3.1172593,3.7204003,0.6,0.4,4,5,5,0.37513334,35
35,0.19738603,0.120000005,3.1561105,2.6490765,3.0772545,3.6442773,0.6,0.4,4,5,5,0.37873334,36
36,0.20124681,0.123333335,3.010811,2.6001263,2.898478,3.4964979,0.6,0.4,4,5,5,0.37133327,37
37,0.20481232,0.12666667,2.8978949,2.6509564,2.6999013,3.4113724,0.6,0.4,4,5,5,0.36706668,38
38,0.21971878,0.13,2.8958979,2.5001116,2.7333188,3.4823225,0.6,0.4,4,5,5,0.37646666,39
39,0.22495118,0.13333334,2.8379993,2.5301201,2.7372904,3.2667387,0.6,0.4,4,5,5,0.37840003,40
40,0.23351537,0.13666667,2.7687802,2.4566455,2.674412,3.2624326,0.6,0.4,4,5,5,0.37839997,41
41,0.23594934,0.14,2.7409523,2.3502827,2.711574,3.1788068,0.6,0.4,4,5,5,0.3837333,42
42,0.24375468,0.14333333,2.6837206,2.4246526,2.5312295,3.2082217,0.6,0.4,4,5,5,0.3846667,43
